trip_id,survey_trip_id,person_id,household_id,survey_tour_id,outbound,purpose,destination,origin,depart,trip_mode,tour_id,trip_num
432294,24780.0,1317,17111871,3090.0,False,Home,34034,18014,16.0,DRIVEALONEFREE,54036,2
432617,24810.0,1318,17111884,3100.0,True,work,21190,14826,7.0,WALK_LOC,54077,1
432621,24850.0,1318,17111884,3100.0,False,Home,14826,21190,18.0,WALK_LOC,54077,1
433209,24890.0,1320,17111884,3110.0,True,school,23088,14826,8.0,SHARED2FREE,54151,1
433213,24930.0,1320,17111884,3110.0,False,social,15844,23088,15.0,SHARED2FREE,54151,1
433214,24940.0,1320,17111884,3110.0,False,school,14059,15844,15.0,SHARED2FREE,54151,2
433215,24950.0,1320,17111884,3110.0,False,Home,14826,14059,17.0,SHARED2FREE,54151,3
441145,24970.0,1344,17111960,3120.0,True,work,18548,25300,10.0,DRIVEALONEFREE,55143,1
441149,25010.0,1344,17111960,3120.0,False,Home,25300,18548,11.0,DRIVEALONEFREE,55143,1
440906,25050.0,1344,17111960,3130.0,True,work,21482,25300,17.0,DRIVEALONEFREE,55113,2
440905,25060.0,1344,17111960,3130.0,True,escort,17578,21482,12.0,SHARED2FREE,55113,1
440909,25090.0,1344,17111960,3130.0,False,Home,25300,17578,12.0,DRIVEALONEFREE,55113,1
441409,25130.0,1345,17111960,3140.0,True,school,18662,25300,13.0,WALK,55176,1
441413,25170.0,1345,17111960,3140.0,False,school,27784,18662,17.0,WALK,55176,1
441414,25180.0,1345,17111960,3140.0,False,Home,7735,27784,20.0,WALK,55176,2
444993,25210.0,1356,17112059,3150.0,True,othmaint,32132,34952,8.0,DRIVEALONEFREE,55624,1
444997,25250.0,1356,17112059,3150.0,False,social,2107,32132,10.0,DRIVEALONEFREE,55624,1
444998,25260.0,1356,17112059,3150.0,False,shopping,1764,2107,10.0,DRIVEALONEFREE,55624,2
444999,25270.0,1356,17112059,3150.0,False,shopping,28750,1764,10.0,DRIVEALONEFREE,55624,3
445000,25280.0,1356,17112059,3150.0,False,Home,34952,28750,10.0,DRIVEALONEFREE,55624,4
445073,25290.0,1356,17112059,3160.0,True,social,23358,34952,11.0,DRIVEALONEFREE,55634,1
445074,25300.0,1356,17112059,3160.0,True,social,24955,23358,12.0,WALK,55634,2
445075,25310.0,1356,17112059,3160.0,True,social,15796,24955,13.0,DRIVEALONEFREE,55634,3
445076,25320.0,1356,17112059,3160.0,True,social,7069,15796,14.0,WALK,55634,4
445077,25330.0,1356,17112059,3160.0,False,shopping,25477,7069,15.0,DRIVEALONEFREE,55634,1
445078,25340.0,1356,17112059,3160.0,False,Home,34952,25477,16.0,DRIVEALONEFREE,55634,2
445057,25370.0,1356,17112059,3170.0,True,social,4583,34952,17.0,SHARED2FREE,55632,1
445061,25410.0,1356,17112059,3170.0,False,Home,34952,4583,22.0,SHARED2FREE,55632,1
445065,25450.0,1356,17112059,3180.0,True,social,2695,34952,23.0,WALK,55633,1
445066,25460.0,1356,17112059,3180.0,True,social,35782,2695,23.0,WALK,55633,2
445069,25490.0,1356,17112059,3180.0,False,social,35782,35782,23.0,WALK,55633,1
445070,25500.0,1356,17112059,3180.0,False,Home,34952,35782,23.0,WALK,55633,2
452625,25690.0,1379,17112281,3210.0,True,work,3632,2900,10.0,WALK,56578,1
452629,25730.0,1379,17112281,3210.0,False,Home,2900,3632,16.0,WALK,56578,1
452577,25770.0,1379,17112281,3220.0,True,shopping,30446,2900,18.0,BIKE,56572,1
452581,25810.0,1379,17112281,3220.0,False,Home,2900,30446,19.0,BIKE,56572,1
458529,25850.0,1397,17112455,3230.0,True,work,10538,19451,6.0,WALK_LOC,57316,1
458530,25860.0,1397,17112455,3230.0,True,work,15449,14963,10.0,WALK,57316,2
458533,25890.0,1397,17112455,3230.0,False,shopping,29604,14963,15.0,WALK_LOC,57316,1
458534,25900.0,1397,17112455,3230.0,False,Home,19451,29604,16.0,WALK,57316,2
461481,25930.0,1406,17112505,3240.0,True,work,11528,27350,7.0,DRIVEALONEFREE,57685,1
461485,25970.0,1406,17112505,3240.0,False,escort,26814,11528,16.0,DRIVEALONEFREE,57685,1
461486,25980.0,1406,17112505,3240.0,False,eatout,33443,26814,17.0,SHARED2FREE,57685,2
461487,25990.0,1406,17112505,3240.0,False,Home,27350,33443,17.0,SHARED2FREE,57685,3
461809,26010.0,1407,17112505,3250.0,True,work,26814,27350,9.0,WALK,57726,1
461813,26050.0,1407,17112505,3250.0,False,shopping,33443,26814,17.0,SHARED2FREE,57726,1
461814,26060.0,1407,17112505,3250.0,False,Home,27350,33443,17.0,SHARED2FREE,57726,2
462465,26090.0,1409,17112554,3260.0,True,work,18493,30339,6.0,DRIVEALONEFREE,57808,1
462473,26170.0,1409,17112554,3270.0,True,work,26556,18493,6.0,School_Bus,57809,1
462474,26180.0,1409,17112554,3270.0,True,work,1157,26556,7.0,School_Bus,57809,2
462475,26190.0,1409,17112554,3270.0,True,work,27888,1157,7.0,School_Bus,57809,3
462477,26210.0,1409,17112554,3270.0,False,work,18493,27888,8.0,School_Bus,57809,1
462469,26130.0,1409,17112554,3260.0,False,Home,30339,18493,9.0,DRIVEALONEFREE,57808,1
462417,26250.0,1409,17112554,3280.0,True,othmaint,34887,30339,10.0,DRIVEALONEFREE,57802,1
462418,26260.0,1409,17112554,3280.0,True,shopping,16098,34887,11.0,DRIVEALONEFREE,57802,2
462419,26270.0,1409,17112554,3280.0,True,shopping,12772,16098,11.0,DRIVEALONEFREE,57802,3
462420,26280.0,1409,17112554,3280.0,True,shopping,12772,12772,11.0,WALK,57802,4
462421,26290.0,1409,17112554,3280.0,False,shopping,3508,4273,12.0,DRIVEALONEFREE,57802,1
462422,26300.0,1409,17112554,3280.0,False,shopping,1648,3508,12.0,DRIVEALONEFREE,57802,2
462423,26310.0,1409,17112554,3280.0,False,Home,30339,1648,12.0,DRIVEALONEFREE,57802,3
462441,26490.0,1409,17112554,3310.0,True,social,9660,30339,17.0,DRIVEALONEFREE,57805,1
462445,26530.0,1409,17112554,3310.0,False,Home,30339,9660,21.0,DRIVEALONEFREE,57805,1
462729,26570.0,1410,17112554,3320.0,True,school,1110,30339,13.0,SHARED2FREE,57841,1
462733,26610.0,1410,17112554,3320.0,False,Home,30339,1110,19.0,SHARED2FREE,57841,1
462857,26650.0,1411,17112564,3330.0,True,eatout,23191,19992,17.0,WALK,57857,1
462861,26690.0,1411,17112564,3330.0,False,Home,19992,23191,17.0,WALK,57857,1
463449,26730.0,1412,17112575,3340.0,True,work,31227,32761,6.0,DRIVEALONEFREE,57931,1
463450,26740.0,1412,17112575,3340.0,True,work,33089,31227,6.0,DRIVEALONEFREE,57931,2
463453,26770.0,1412,17112575,3340.0,False,Home,844,33089,20.0,DRIVEALONEFREE,57931,1
465745,26890.0,1419,17112653,3360.0,True,work,21608,25588,7.0,DRIVEALONEFREE,58218,1
465746,26900.0,1419,17112653,3360.0,True,shopping,21467,21608,12.0,WALK,58218,2
465747,26910.0,1419,17112653,3360.0,True,work,13685,21467,12.0,WALK,58218,3
465749,26930.0,1419,17112653,3360.0,False,social,32534,13685,17.0,WALK,58218,1
465750,26940.0,1419,17112653,3360.0,False,Home,25588,32534,19.0,WALK_LR,58218,2
469025,26970.0,1429,17112810,3370.0,True,work,13622,18817,16.0,DRIVEALONEFREE,58628,1
469026,26980.0,1429,17112810,3370.0,True,work,12576,13622,16.0,DRIVEALONEFREE,58628,2
469027,26990.0,1429,17112810,3370.0,True,work,7772,12576,17.0,DRIVEALONEFREE,58628,3
469029,27010.0,1429,17112810,3370.0,False,Home,18817,7772,17.0,DRIVEALONEFREE,58628,1
469001,27050.0,1429,17112810,3380.0,True,social,25850,18817,18.0,DRIVEALONEFREE,58625,1
469005,27090.0,1429,17112810,3380.0,False,Home,30169,25850,20.0,DRIVEALONEFREE,58625,1
474601,27130.0,1446,17113049,3390.0,True,work,15410,10540,8.0,SHARED2FREE,59325,1
474605,27170.0,1446,17113049,3390.0,False,Home,10540,15410,15.0,WALK,59325,1
475257,27210.0,1448,17113064,3400.0,True,social,17364,15983,6.0,DRIVEALONEFREE,59407,1
475258,27220.0,1448,17113064,3400.0,True,work,2836,17364,8.0,DRIVEALONEFREE,59407,2
475261,27250.0,1448,17113064,3400.0,False,social,3725,15319,17.0,DRIVEALONEFREE,59407,1
475262,27260.0,1448,17113064,3400.0,False,Home,13169,3725,19.0,DRIVEALONEFREE,59407,2
477881,27290.0,1456,17113124,3410.0,True,work,35681,19884,7.0,DRIVEALONEFREE,59735,1
477885,27330.0,1456,17113124,3410.0,False,Home,19884,35681,16.0,DRIVEALONEFREE,59735,1
477617,27370.0,1456,17113124,3420.0,True,eatout,11339,19884,17.0,WALK,59702,1
477618,27380.0,1456,17113124,3420.0,True,eatout,19137,11339,17.0,WALK,59702,2
477621,27410.0,1456,17113124,3420.0,False,Home,19884,19137,17.0,WALK,59702,1
479193,27450.0,1460,17113260,3430.0,True,work,8897,58900,8.0,DRIVEALONEFREE,59899,1
479197,27490.0,1460,17113260,3430.0,False,Home,58900,8897,19.0,DRIVEALONEFREE,59899,1
483129,27530.0,1472,17113300,3440.0,True,work,2836,8051,10.0,WALK_LOC,60391,1
483133,27570.0,1472,17113300,3440.0,False,shopping,21466,2836,14.0,WALK_LOC,60391,1
483134,27580.0,1472,17113300,3440.0,False,Home,33328,21466,14.0,WALK,60391,2
483105,27610.0,1472,17113300,3450.0,True,work,2898,33328,16.0,WALK,60388,1
483106,27620.0,1472,17113300,3450.0,True,social,15984,2898,17.0,WALK,60388,2
483109,27650.0,1472,17113300,3450.0,False,Home,33328,15984,18.0,WALK,60388,1
488049,27690.0,1487,17113484,3460.0,True,work,11594,13177,8.0,BIKE,61006,1
488053,27730.0,1487,17113484,3460.0,False,Home,13177,11594,13.0,BIKE,61006,1
487961,27770.0,1487,17113484,3470.0,True,othmaint,31239,13177,16.0,WALK_LOC,60995,1
487965,27810.0,1487,17113484,3470.0,False,othmaint,4362,31239,17.0,WALK,60995,1
487966,27820.0,1487,17113484,3470.0,False,Home,13177,4362,18.0,WALK,60995,2
488377,27850.0,1488,17113484,3480.0,True,work,17525,33327,10.0,WALK_LOC,61047,1
488381,27890.0,1488,17113484,3480.0,False,othmaint,31239,17525,18.0,WALK_LOC,61047,1
488382,27900.0,1488,17113484,3480.0,False,Home,13177,19124,19.0,WALK_LOC,61047,2
488329,27930.0,1488,17113484,3490.0,True,shopping,21462,13177,20.0,WALK,61041,1
488333,27970.0,1488,17113484,3490.0,False,Home,13177,21462,21.0,WALK,61041,1
490257,28090.0,1494,17113544,3510.0,True,othmaint,3382,21893,8.0,WALK_LOC,61282,1
490261,28130.0,1494,17113544,3510.0,False,Home,21893,3382,8.0,DRIVEALONEFREE,61282,1
496905,28170.0,1514,17113721,3520.0,True,work,22161,9833,11.0,DRIVEALONEFREE,62113,1
496909,28210.0,1514,17113721,3520.0,False,escort,3874,22161,15.0,DRIVEALONEFREE,62113,1
496910,28220.0,1514,17113721,3520.0,False,Home,9833,3874,16.0,SHARED2FREE,62113,2
497233,28250.0,1515,17113721,3530.0,True,work,16737,9833,7.0,WALK_LOC,62154,1
497237,28290.0,1515,17113721,3530.0,False,othmaint,16733,16737,14.0,WALK,62154,1
497238,28300.0,1515,17113721,3530.0,False,othmaint,1469,16733,14.0,WALK_LOC,62154,2
497239,28310.0,1515,17113721,3530.0,False,Home,9833,1469,16.0,SHARED2FREE,62154,3
502089,28330.0,1530,17113862,3540.0,True,school,17735,11352,7.0,WALK_LOC,62761,1
502093,28370.0,1530,17113862,3540.0,False,social,27203,7622,11.0,WALK_LOC,62761,1
502094,28380.0,1530,17113862,3540.0,False,school,17735,27203,13.0,WALK_LOC,62761,2
502095,28390.0,1530,17113862,3540.0,False,Home,11352,17735,14.0,WALK_LOC,62761,3
502065,28410.0,1530,17113862,3550.0,True,othmaint,34053,11352,16.0,DRIVEALONEFREE,62758,1
502069,28450.0,1530,17113862,3550.0,False,Home,11352,34053,17.0,DRIVEALONEFREE,62758,1
507401,28650.0,1546,17113969,3580.0,True,work,21193,34073,8.0,WALK_LOC,63425,1
507405,28690.0,1546,17113969,3580.0,False,Home,34073,21193,17.0,WALK_LOC,63425,1
507729,28730.0,1547,17113969,3590.0,True,work,35247,34073,8.0,DRIVEALONEFREE,63466,1
507733,28770.0,1547,17113969,3590.0,False,Home,34073,35247,17.0,DRIVEALONEFREE,63466,1
509041,28810.0,1551,17114033,3600.0,True,work,24723,3391,9.0,WALK,63630,1
509045,28850.0,1551,17114033,3600.0,False,othmaint,13385,24723,18.0,WALK_LOC,63630,1
509046,28860.0,1551,17114033,3600.0,False,Home,3391,13385,21.0,WALK_LOC,63630,2
509697,28890.0,1553,17114042,3610.0,True,work,9528,13936,8.0,WALK_LOC,63712,1
509701,28930.0,1553,17114042,3610.0,False,Home,13936,9528,17.0,WALK_LOC,63712,1
510681,29050.0,1556,17114069,3630.0,True,work,26153,7720,8.0,WALK,63835,1
510685,29090.0,1556,17114069,3630.0,False,Home,7720,26153,16.0,WALK,63835,1
510945,29130.0,1557,17114076,3640.0,True,school,12926,16525,14.0,DRIVEALONEFREE,63868,1
510949,29170.0,1557,17114076,3640.0,False,Home,16525,12926,18.0,DRIVEALONEFREE,63868,1
511313,29210.0,1558,17114076,3650.0,True,social,24217,16525,9.0,WALK,63914,1
511317,29250.0,1558,17114076,3650.0,False,Home,16525,24217,11.0,SHARED2FREE,63914,1
511665,29290.0,1559,17114076,3660.0,True,work,32906,16525,12.0,DRIVEALONEFREE,63958,1
511666,29300.0,1559,17114076,3660.0,True,work,27148,32906,14.0,SHARED2FREE,63958,2
511667,29310.0,1559,17114076,3660.0,True,work,32906,700,17.0,SHARED2FREE,63958,3
511669,29330.0,1559,17114076,3660.0,False,Home,16525,9671,20.0,DRIVEALONEFREE,63958,1
514945,29370.0,1569,17114160,3670.0,True,work,8422,30128,17.0,DRIVEALONEFREE,64368,1
514949,29410.0,1569,17114160,3670.0,False,shopping,25228,8422,21.0,DRIVEALONEFREE,64368,1
514950,29420.0,1569,17114160,3670.0,False,Home,30128,25228,21.0,DRIVEALONEFREE,64368,2
515185,29450.0,1570,17114160,3680.0,True,othmaint,20072,30128,10.0,SHARED2FREE,64398,1
515189,29490.0,1570,17114160,3680.0,False,Home,30128,20072,12.0,SHARED2FREE,64398,1
515929,29530.0,1572,17114164,3690.0,True,work,2835,51026,7.0,DRIVEALONEFREE,64491,1
515933,29570.0,1572,17114164,3690.0,False,othmaint,2835,2835,15.0,WALK,64491,1
515934,29580.0,1572,17114164,3690.0,False,Home,51026,2835,18.0,DRIVEALONEFREE,64491,2
517569,29610.0,1577,17114177,3700.0,True,work,33098,4680,8.0,WALK_LOC,64696,1
517573,29650.0,1577,17114177,3700.0,False,social,11617,23258,17.0,WALK,64696,1
517574,29660.0,1577,17114177,3700.0,False,Home,4680,11617,18.0,WALK_LOC,64696,2
518881,29690.0,1581,17114202,3710.0,True,work,66016,32480,6.0,DRIVEALONEFREE,64860,1
518885,29730.0,1581,17114202,3710.0,False,work,57898,66016,16.0,DRIVEALONEFREE,64860,1
518886,29740.0,1581,17114202,3710.0,False,Home,32480,57898,16.0,DRIVEALONEFREE,64860,2
522489,29770.0,1592,17114410,3720.0,True,work,740,21931,8.0,SHARED2FREE,65311,1
522493,29810.0,1592,17114410,3720.0,False,Home,27157,33614,17.0,SHARED2FREE,65311,1
522817,29850.0,1593,17114410,3730.0,True,work,33614,27156,8.0,SHARED2FREE,65352,1
522821,29890.0,1593,17114410,3730.0,False,Home,27157,24739,17.0,SHARED2FREE,65352,1
525705,29930.0,1602,17114462,3740.0,True,school,57362,56016,9.0,DRIVEALONEFREE,65713,1
525709,29970.0,1602,17114462,3740.0,False,Home,56016,57362,14.0,DRIVEALONEFREE,65713,1
527081,30010.0,1606,17114497,3750.0,True,work,11618,17001,7.0,WALK_LOC,65885,1
527085,30050.0,1606,17114497,3750.0,False,othmaint,34603,11618,17.0,WALK_LOC,65885,1
527086,30060.0,1606,17114497,3750.0,False,Home,17001,34603,19.0,WALK,65885,2
527473,30170.0,1608,17114508,3770.0,True,eatout,16662,9146,12.0,SHARED2FREE,65934,1
527477,30210.0,1608,17114508,3770.0,False,Home,9146,16662,13.0,SHARED2FREE,65934,1
527577,30250.0,1608,17114508,3780.0,True,eatout,34785,9146,17.0,SHARED3FREE,65947,1
527578,30260.0,1608,17114508,3780.0,True,shopping,13558,34785,18.0,SHARED3FREE,65947,2
527581,30290.0,1608,17114508,3780.0,False,shopping,35436,13558,19.0,SHARED3FREE,65947,1
527582,30300.0,1608,17114508,3780.0,False,Home,9146,35436,19.0,SHARED3FREE,65947,2
527497,30330.0,1608,17114508,3790.0,True,shopping,25459,9146,20.0,SHARED2FREE,65937,1
527498,30340.0,1608,17114508,3790.0,True,escort,9497,25459,20.0,SHARED2FREE,65937,2
527501,30370.0,1608,17114508,3790.0,False,Home,9146,9497,21.0,DRIVEALONEFREE,65937,1
528153,30410.0,1610,17114508,3800.0,True,escort,14019,9146,8.0,SHARED2FREE,66019,1
528157,30450.0,1610,17114508,3800.0,False,Home,9146,14019,8.0,SHARED2FREE,66019,1
528481,30810.0,1611,17114508,3850.0,True,escort,14019,9146,15.0,SHARED3FREE,66060,1
528485,30850.0,1611,17114508,3850.0,False,Home,9146,14019,15.0,SHARED3FREE,66060,1
529705,30890.0,1614,17114543,3860.0,True,othmaint,10836,8238,7.0,BIKE,66213,1
529706,30900.0,1614,17114543,3860.0,True,work,2418,10836,8.0,BIKE,66213,2
529709,30930.0,1614,17114543,3860.0,False,social,30135,2418,14.0,BIKE,66213,1
529710,30940.0,1614,17114543,3860.0,False,social,30135,30135,15.0,BIKE,66213,2
529711,30950.0,1614,17114543,3860.0,False,othmaint,13714,30135,16.0,BIKE,66213,3
529712,30960.0,1614,17114543,3860.0,False,Home,19887,13714,17.0,BIKE,66213,4
529793,30970.0,1615,17114544,3870.0,True,escort,9795,13932,7.0,SHARED2FREE,66224,1
529797,31010.0,1615,17114544,3870.0,False,Home,13932,9795,7.0,DRIVEALONEFREE,66224,1
529945,31050.0,1615,17114544,3880.0,True,othmaint,34648,13932,9.0,DRIVEALONEFREE,66243,1
529949,31090.0,1615,17114544,3880.0,False,Home,13932,10544,18.0,DRIVEALONEFREE,66243,1
529769,31130.0,1615,17114544,3890.0,True,eatout,17794,13932,18.0,SHARED3FREE,66221,1
529773,31170.0,1615,17114544,3890.0,False,Home,13932,17794,19.0,SHARED3FREE,66221,1
529985,31210.0,1615,17114544,3900.0,True,shopping,1472,13932,19.0,DRIVEALONEFREE,66248,1
529989,31250.0,1615,17114544,3900.0,False,Home,13932,1472,19.0,DRIVEALONEFREE,66248,1
530361,31290.0,1616,17114544,3910.0,True,work,4281,13932,6.0,DRIVEALONEFREE,66295,1
530365,31330.0,1616,17114544,3910.0,False,Home,13932,4281,15.0,DRIVEALONEFREE,66295,1
530625,31370.0,1617,17114544,3920.0,True,school,9795,13932,7.0,SHARED2FREE,66328,1
530629,31410.0,1617,17114544,3920.0,False,eatout,17794,13932,18.0,SHARED3FREE,66328,1
530630,31420.0,1617,17114544,3920.0,False,Home,13932,17794,19.0,SHARED3FREE,66328,2
531017,31450.0,1618,17114556,3930.0,True,work,3631,19361,14.0,WALK_LOC,66377,1
531021,31490.0,1618,17114556,3930.0,False,eatout,17545,23962,21.0,WALK_LOC,66377,1
531022,31500.0,1618,17114556,3930.0,False,Home,19361,17545,21.0,WALK,66377,2
532001,31530.0,1621,17114572,3940.0,True,work,19992,19157,7.0,WALK,66500,1
532005,31570.0,1621,17114572,3940.0,False,work,2240,19992,17.0,WALK_LOC,66500,1
532006,31580.0,1621,17114572,3940.0,False,Home,19157,2240,20.0,WALK_LOC,66500,2
534297,31610.0,1628,17114630,3950.0,True,work,4159,27204,11.0,WALK_LOC,66787,1
534301,31650.0,1628,17114630,3950.0,False,Home,27204,4159,21.0,WALK_LOC,66787,1
535281,31690.0,1631,17114648,3960.0,True,othmaint,10402,20665,8.0,SHARED2FREE,66910,1
535282,31700.0,1631,17114648,3960.0,True,escort,12501,10402,8.0,SHARED2FREE,66910,2
535283,31710.0,1631,17114648,3960.0,True,work,20665,12501,8.0,DRIVEALONEFREE,66910,3
535285,31730.0,1631,17114648,3960.0,False,eatout,14006,20665,16.0,DRIVEALONEFREE,66910,1
535286,31740.0,1631,17114648,3960.0,False,Home,20665,14006,17.0,SHARED2FREE,66910,2
535289,31770.0,1631,17114648,3970.0,True,work,30045,20665,18.0,SHARED2FREE,66911,1
535293,31810.0,1631,17114648,3970.0,False,Home,20665,10402,19.0,SHARED2FREE,66911,1
535609,31850.0,1632,17114648,3980.0,True,work,13496,20665,8.0,SHARED2FREE,66951,1
535610,31860.0,1632,17114648,3980.0,True,work,21375,13496,8.0,SHARED2FREE,66951,2
535613,31890.0,1632,17114648,3980.0,False,eatout,14006,21375,15.0,WALK,66951,1
535614,31900.0,1632,17114648,3980.0,False,eatout,30048,14006,17.0,SHARED2FREE,66951,2
535615,31910.0,1632,17114648,3980.0,False,Home,20665,30048,17.0,SHARED2FREE,66951,3
535617,31930.0,1632,17114648,3990.0,True,work,9905,20665,18.0,SHARED2FREE,66952,1
535621,31970.0,1632,17114648,3990.0,False,Home,20665,10402,19.0,SHARED2FREE,66952,1
535913,32010.0,1633,17114659,4000.0,True,shopping,46603,41160,13.0,DRIVEALONEFREE,66989,1
535914,32020.0,1633,17114659,4000.0,True,social,48413,46603,13.0,DRIVEALONEFREE,66989,2
535917,32050.0,1633,17114659,4000.0,False,shopping,53717,48413,14.0,DRIVEALONEFREE,66989,1
535918,32060.0,1633,17114659,4000.0,False,shopping,49903,53717,14.0,DRIVEALONEFREE,66989,2
535919,32070.0,1633,17114659,4000.0,False,shopping,54423,49903,14.0,DRIVEALONEFREE,66989,3
535920,32080.0,1633,17114659,4000.0,False,Home,41160,54423,14.0,DRIVEALONEFREE,66989,4
543481,32090.0,1656,17114861,4010.0,True,shopping,28618,14944,13.0,WALK_LOC,67935,1
543482,32100.0,1656,17114861,4010.0,True,work,21939,28618,13.0,WALK_LR,67935,2
543485,32130.0,1656,17114861,4010.0,False,Home,14944,21939,21.0,WALK_LR,67935,1
543809,32250.0,1657,17114861,4030.0,True,work,28344,14944,9.0,WALK_LOC,67976,1
543813,32290.0,1657,17114861,4030.0,False,social,8731,28344,16.0,WALK_LOC,67976,1
543814,32300.0,1657,17114861,4030.0,False,Home,14942,8731,20.0,SHARED2FREE,67976,2
549057,32330.0,1673,17115016,4040.0,True,work,25364,27797,7.0,DRIVEALONEFREE,68632,1
549061,32370.0,1673,17115016,4040.0,False,eatout,32076,19413,12.0,DRIVEALONEFREE,68632,1
549062,32380.0,1673,17115016,4040.0,False,work,25364,32076,12.0,DRIVEALONEFREE,68632,2
549063,32390.0,1673,17115016,4040.0,False,social,25364,19413,15.0,WALK,68632,3
549064,32400.0,1673,17115016,4040.0,False,Home,27797,25364,16.0,DRIVEALONEFREE,68632,4
551329,32410.0,1680,17115092,4050.0,True,social,65829,58868,13.0,SHARED3FREE,68916,1
551333,32450.0,1680,17115092,4050.0,False,Home,58868,65829,15.0,SHARED3FREE,68916,1
551209,32490.0,1680,17115092,4060.0,True,social,63091,58868,17.0,WALK,68901,1
551213,32530.0,1680,17115092,4060.0,False,Home,58868,63091,18.0,WALK,68901,1
551441,32570.0,1681,17115092,4070.0,True,escort,56727,58868,8.0,SHARED3FREE,68930,1
551445,32610.0,1681,17115092,4070.0,False,escort,59033,56727,8.0,SHARED2FREE,68930,1
551446,32620.0,1681,17115092,4070.0,False,eatout,60866,59033,8.0,DRIVEALONEFREE,68930,2
551447,32630.0,1681,17115092,4070.0,False,Home,58868,60866,9.0,DRIVEALONEFREE,68930,3
551449,32650.0,1681,17115092,4080.0,True,escort,56727,58868,11.0,DRIVEALONEFREE,68931,1
551453,32690.0,1681,17115092,4080.0,False,Home,58868,56727,11.0,SHARED2FREE,68931,1
551593,32730.0,1681,17115092,4090.0,True,othmaint,65829,58868,13.0,SHARED3FREE,68949,1
551597,32770.0,1681,17115092,4090.0,False,Home,58868,65829,15.0,SHARED3FREE,68949,1
551945,32890.0,1682,17115092,4110.0,True,escort,56727,58868,8.0,SHARED3FREE,68993,1
551946,32900.0,1682,17115092,4110.0,True,school,59033,56727,8.0,SHARED2FREE,68993,2
551949,32930.0,1682,17115092,4110.0,False,Home,58868,65829,15.0,SHARED3FREE,68993,1
552273,33050.0,1683,17115092,4130.0,True,school,56727,58868,8.0,SHARED3FREE,69034,1
552277,33090.0,1683,17115092,4130.0,False,Home,58868,56727,11.0,SHARED2FREE,69034,1
552249,33130.0,1683,17115092,4140.0,True,othmaint,65829,58868,13.0,SHARED3FREE,69031,1
552253,33170.0,1683,17115092,4140.0,False,Home,58868,65829,15.0,SHARED3FREE,69031,1
554633,33210.0,1690,17115131,4150.0,True,work,20797,14536,7.0,DRIVEALONEFREE,69329,1
554637,33250.0,1690,17115131,4150.0,False,escort,9497,20797,16.0,SHARED2FREE,69329,1
554638,33260.0,1690,17115131,4150.0,False,Home,9661,9497,16.0,SHARED2FREE,69329,2
559881,33290.0,1706,17115305,4160.0,True,work,16098,17725,5.0,DRIVEALONEFREE,69985,1
559885,33330.0,1706,17115305,4160.0,False,Home,17725,16098,6.0,DRIVEALONEFREE,69985,1
559617,33370.0,1706,17115305,4170.0,True,othmaint,32182,17725,16.0,DRIVEALONEFREE,69952,1
559618,33380.0,1706,17115305,4170.0,True,othmaint,17171,3055,17.0,DRIVEALONEFREE,69952,2
559619,33390.0,1706,17115305,4170.0,True,eatout,6303,17171,17.0,DRIVEALONEFREE,69952,3
559621,33410.0,1706,17115305,4170.0,False,Home,17725,6303,19.0,DRIVEALONEFREE,69952,1
560777,33450.0,1709,17115359,4180.0,True,escort,3399,9315,6.0,SHARED2FREE,70097,1
560778,33460.0,1709,17115359,4180.0,True,eatout,7192,9315,7.0,DRIVEALONEFREE,70097,2
560779,33470.0,1709,17115359,4180.0,True,othmaint,14186,7192,7.0,DRIVEALONEFREE,70097,3
560781,33490.0,1709,17115359,4180.0,False,Home,14631,14186,7.0,SHARED2FREE,70097,1
560785,33530.0,1709,17115359,4190.0,True,othmaint,14186,14631,12.0,WALK_LR,70098,1
560789,33570.0,1709,17115359,4190.0,False,eatout,3425,14186,13.0,DRIVEALONEFREE,70098,1
560790,33580.0,1709,17115359,4190.0,False,Home,9315,3425,13.0,DRIVEALONEFREE,70098,2
561257,33610.0,1711,17115398,4200.0,True,work,29582,26906,7.0,WALK_FRY,70157,1
561258,33620.0,1711,17115398,4200.0,True,eatout,34645,29582,11.0,WALK,70157,2
561261,33650.0,1711,17115398,4200.0,False,Home,26906,21189,17.0,WALK_FRY,70157,1
561473,33690.0,1711,17115398,4210.0,True,shopping,33789,26906,17.0,DRIVEALONEFREE,70184,1
561477,33730.0,1711,17115398,4210.0,False,Home,26906,33789,18.0,DRIVEALONEFREE,70184,1
571361,33770.0,1741,17115569,4220.0,True,eatout,12630,21444,8.0,WALK,71420,1
571362,33780.0,1741,17115569,4220.0,True,work,910,12630,8.0,WALK,71420,2
571365,33810.0,1741,17115569,4220.0,False,shopping,19918,910,17.0,WALK,71420,1
571366,33820.0,1741,17115569,4220.0,False,Home,21444,19918,18.0,SHARED2FREE,71420,2
571665,33930.0,1742,17115569,4240.0,True,social,31232,21444,8.0,WALK,71458,1
571669,33970.0,1742,17115569,4240.0,False,Home,21444,11352,9.0,WALK,71458,1
571625,34010.0,1742,17115569,4250.0,True,social,24217,21444,11.0,DRIVEALONEFREE,71453,1
571626,34020.0,1742,17115569,4250.0,True,social,24217,24217,11.0,WALK,71453,2
