person_id,household_id,age,PNUM,sex,pemploy,pstudent,ptype,school_zone_id,workplace_zone_id,free_parking_at_work,cdap_activity,mandatory_tour_frequency,_escort,_shopping,_othmaint,_othdiscr,_eatout,_social,non_mandatory_tour_frequency
3102,17127880,60,1,1,1,3,1,,55425.0,0,H,,0,0,0,0,0,0,0
3103,17127880,60,2,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3104,17127918,40,1,2,1,3,1,,6606.0,0,M,work1,0,0,0,0,0,0,0
3105,17127921,50,1,2,1,3,1,,12656.0,0,H,,0,0,0,0,0,0,0
3106,17127921,50,2,1,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3107,17127921,14,3,1,3,1,7,35015.0,-1.0,0,H,,0,0,0,0,0,0,0
3108,17127921,14,4,2,3,1,7,3752.0,-1.0,0,H,,0,0,0,0,0,0,0
3109,17127923,60,1,1,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3110,17127928,30,1,1,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3111,17127928,30,2,2,2,3,2,,6371.0,0,H,,0,0,0,0,0,0,0
3112,17127967,80,1,2,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3113,17128000,40,1,2,1,3,1,,146.0,0,H,,0,0,0,0,0,0,0
3114,17128000,40,2,1,1,3,1,,3193.0,0,H,,0,0,0,0,0,0,0
3115,17128020,60,1,1,1,3,1,,27079.0,0,H,,0,0,0,0,0,0,0
3116,17128054,40,1,2,2,2,3,38123.0,22754.0,0,M,school1,0,0,0,0,0,0,0
3117,17128054,40,2,1,1,3,1,,12656.0,0,M,work2,0,0,0,0,0,1,2
3118,17128054,2,3,2,3,3,8,,-1.0,0,N,,0,0,0,0,0,2,2
3119,17128054,2,4,1,3,3,8,,-1.0,0,N,,0,0,0,0,0,1,2
3120,17128057,30,1,1,1,3,1,,61076.0,0,H,,0,0,0,0,0,0,0
3121,17128057,70,2,1,1,3,1,,25231.0,0,H,,0,0,0,0,0,0,0
3122,17128057,60,3,2,1,3,1,,25231.0,0,H,,0,0,0,0,0,0,0
3123,17128059,60,1,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3124,17128073,21,1,9,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3125,17128081,21,1,2,3,3,4,,-1.0,0,N,,0,0,0,0,0,1,2
3126,17128081,21,2,1,1,3,1,,55502.0,0,M,work1,0,0,0,0,0,0,0
3127,17128089,40,1,1,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3128,17128089,40,2,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3129,17128148,70,1,1,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3130,17128155,50,1,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3131,17128155,30,2,2,1,3,1,,60056.0,0,H,,0,0,0,0,0,0,0
3132,17128169,30,1,1,1,3,1,,7554.0,0,H,,0,0,0,0,0,0,0
3133,17128169,40,2,2,1,3,1,,23191.0,0,H,,0,0,0,0,0,0,0
3134,17128170,30,1,9,2,3,2,,18218.0,1,H,,0,0,0,0,0,0,0
3135,17128189,30,1,1,1,3,1,,15977.0,0,H,,0,0,0,0,0,0,0
3136,17128194,30,1,1,1,3,1,,14179.0,0,H,,0,0,0,0,0,0,0
3137,17128199,40,1,2,1,3,1,,34273.0,0,H,,0,0,0,0,0,0,0
3138,17128226,21,1,1,3,2,3,12926.0,-1.0,0,H,,0,0,0,0,0,0,0
3139,17128226,21,2,2,3,2,3,12926.0,-1.0,0,H,,0,0,0,0,0,0,0
3140,17128234,80,1,2,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3141,17128239,30,1,2,2,3,2,,7163.0,0,H,,0,0,0,0,0,0,0
3142,17128239,30,2,1,1,3,1,,21005.0,0,H,,0,0,0,0,0,0,0
3143,17128251,40,1,1,1,3,1,,11479.0,0,H,,0,0,0,0,0,0,0
3144,17128251,40,2,2,1,3,1,,21615.0,1,H,,0,0,0,0,0,0,0
3145,17128254,70,1,1,1,3,1,,23402.0,1,H,,0,0,0,0,0,0,0
3146,17128254,50,2,1,1,3,1,,27420.0,0,H,,0,0,0,0,0,0,0
3147,17128260,70,1,2,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3148,17128264,50,1,1,2,3,2,,15410.0,0,H,,0,0,0,0,0,0,0
3149,17128264,40,2,1,1,3,1,,17457.0,0,H,,0,0,0,0,0,0,0
3150,17128278,80,1,1,2,3,2,,7925.0,1,H,,0,0,0,0,0,0,0
3151,17128278,50,2,2,1,3,1,,34642.0,0,H,,0,0,0,0,0,0,0
3152,17128297,70,1,2,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3153,17128302,40,1,2,1,3,1,,6655.0,0,H,,0,0,0,0,0,0,0
3154,17128306,30,1,1,1,3,1,,3522.0,0,H,,0,0,0,0,0,0,0
3155,17128306,30,2,2,1,3,1,,12656.0,0,H,,0,0,0,0,0,0,0
3156,17128318,40,1,1,1,3,1,,21446.0,0,M,work1,0,0,0,0,0,0,0
3157,17128321,30,1,2,3,2,3,12926.0,-1.0,0,M,school1,0,0,0,0,0,0,0
3158,17128325,50,1,1,1,3,1,,20528.0,0,M,work1,0,0,0,0,0,0,0
3159,17128325,50,2,1,2,3,2,,24773.0,0,M,work1,0,0,0,0,0,0,0
3160,17128325,14,3,1,3,1,7,23494.0,-1.0,0,H,,0,0,0,0,0,0,0
3161,17128325,8,4,1,3,1,7,23494.0,-1.0,0,H,,0,0,0,0,0,0,0
3162,17128358,40,1,1,1,3,1,,16608.0,0,H,,0,0,0,0,0,0,0
3163,17128358,30,2,2,2,3,2,,16758.0,0,H,,0,0,0,0,0,0,0
3164,17128378,30,1,1,1,3,1,,34457.0,0,H,,0,0,0,0,0,0,0
3165,17128378,30,2,1,1,3,1,,2836.0,0,H,,0,0,0,0,0,0,0
3166,17128378,30,3,1,1,3,1,,34223.0,0,H,,0,0,0,0,0,0,0
3167,17128419,40,1,1,1,3,1,,20702.0,1,H,,0,0,0,0,0,0,0
3168,17128419,30,2,2,3,3,4,,-1.0,1,H,,0,0,0,0,0,0,0
3169,17128430,50,1,2,1,3,1,,28335.0,0,M,work1,0,0,1,0,0,0,8
3170,17128439,50,1,1,1,3,1,,14450.0,0,H,,0,0,0,0,0,0,0
3171,17128445,60,1,2,2,3,2,,12926.0,0,M,work1,0,0,0,0,0,0,0
3172,17128448,30,1,2,1,3,1,,23745.0,0,H,,0,0,0,0,0,0,0
3173,17128499,50,1,2,1,3,1,,17735.0,0,H,,0,0,0,0,0,0,0
3174,17128499,40,2,1,1,3,1,,16758.0,0,H,,0,0,0,0,0,0,0
3175,17128524,21,1,1,2,2,3,12926.0,17002.0,0,H,,0,0,0,0,0,0,0
3176,17128525,30,1,2,3,2,3,12926.0,-1.0,0,H,,0,0,0,0,0,0,0
3177,17128525,30,2,2,2,2,3,12926.0,17735.0,0,H,,0,0,0,0,0,0,0
3178,17128573,30,1,2,3,3,4,,-1.0,0,N,,0,1,0,0,0,0,16
3179,17128573,40,2,1,1,3,1,,24046.0,0,H,,0,0,0,0,0,0,0
3180,17128578,30,1,1,3,2,3,12926.0,-1.0,0,H,,0,0,0,0,0,0,0
3181,17128578,21,2,2,3,2,3,33049.0,-1.0,0,H,,0,0,0,0,0,0,0
3182,17128622,70,1,2,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3183,17128622,80,2,1,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3184,17128623,30,1,1,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3185,17128629,60,1,1,1,3,1,,4680.0,0,H,,0,0,0,0,0,0,0
3186,17128640,30,1,2,1,3,1,,32326.0,0,H,,0,0,0,0,0,0,0
3187,17128640,30,2,1,1,3,1,,16733.0,0,H,,0,0,0,0,0,0,0
3188,17128644,40,1,2,1,3,1,,8581.0,0,M,work1,0,0,0,0,0,0,0
3189,17128655,30,1,2,1,3,1,,20072.0,0,H,,0,0,0,0,0,0,0
3190,17128655,40,2,1,1,3,1,,13611.0,0,M,work1,0,0,2,0,0,0,8
3191,17128667,30,1,1,1,3,1,,22716.0,0,M,work1,0,0,0,0,0,0,0
3192,17128667,40,2,2,1,3,1,,9678.0,0,M,work1,0,0,0,0,0,0,0
3193,17128676,40,1,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3194,17128676,70,2,1,1,3,1,,20623.0,0,H,,0,0,0,0,0,0,0
3195,17128679,40,1,1,1,3,1,,6836.0,0,H,,0,0,0,0,0,0,0
3196,17128679,40,2,2,1,3,1,,35700.0,0,H,,0,0,0,0,0,0,0
3197,17128679,8,3,2,3,1,7,35700.0,-1.0,0,H,,0,0,0,0,0,0,0
3198,17128691,50,1,2,2,3,2,,57468.0,0,H,,0,0,0,0,0,0,0
3199,17128702,30,1,2,1,3,1,,6275.0,0,M,work1,0,0,0,0,0,0,0
3200,17128709,50,1,1,1,3,1,,35496.0,0,H,,0,0,0,0,0,0,0
3201,17128714,30,1,1,1,3,1,,4159.0,0,H,,0,0,0,0,0,0,0
3202,17128714,30,2,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3203,17128714,2,3,1,3,3,8,,-1.0,0,H,,0,0,0,0,0,0,0
3204,17128748,40,1,1,2,3,2,,3404.0,0,H,,0,0,0,0,0,0,0
3205,17128760,30,1,2,2,3,2,,2835.0,0,H,,0,0,0,0,0,0,0
3206,17128760,40,2,1,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3207,17128770,30,1,2,2,2,3,12926.0,12926.0,0,H,,0,0,0,0,0,0,0
3208,17128770,30,2,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3209,17128777,50,1,1,1,3,1,,1226.0,0,H,,0,0,0,0,0,0,0
3210,17128777,50,2,2,1,3,1,,32547.0,0,H,,0,0,0,0,0,0,0
3211,17128777,8,3,2,3,1,7,28974.0,-1.0,0,H,,0,0,0,0,0,0,0
3212,17128802,80,1,1,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3213,17128802,70,2,2,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3214,17128831,70,1,2,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3215,17128839,60,1,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3216,17128839,50,2,1,1,3,1,,34636.0,0,H,,0,0,0,0,0,0,0
3217,17128864,30,1,2,2,3,2,,15684.0,0,H,,0,0,0,0,0,0,0
3218,17128864,30,2,1,1,3,1,,19670.0,0,H,,0,0,0,0,0,0,0
3219,17128896,70,1,1,1,3,1,,29769.0,0,H,,0,0,0,0,0,0,0
3220,17128896,70,2,2,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3221,17128912,60,1,1,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3222,17128917,21,1,1,1,3,1,,14440.0,0,H,,0,0,0,0,0,0,0
3223,17128922,21,1,2,1,3,1,,15828.0,0,H,,0,0,0,0,0,0,0
3224,17128922,30,2,2,1,3,1,,37747.0,0,H,,0,0,0,0,0,0,0
3225,17128925,40,1,2,1,3,1,,20072.0,0,H,,0,0,0,0,0,0,0
3226,17128925,40,2,1,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3227,17128925,8,3,2,3,1,7,18770.0,-1.0,0,H,,0,0,0,0,0,0,0
3228,17128925,8,4,1,3,1,7,18770.0,-1.0,0,H,,0,0,0,0,0,0,0
3229,17128928,40,1,1,2,3,2,,53645.0,0,H,,0,0,0,0,0,0,0
3230,17128966,40,1,2,1,3,1,,46864.0,0,M,work1,0,0,0,0,0,1,2
3231,17128974,40,1,2,1,3,1,,34273.0,0,M,work1,0,0,0,0,0,0,0
3232,17128976,60,1,2,1,3,1,,27418.0,0,H,,0,0,0,0,0,0,0
3233,17128976,60,2,1,1,3,1,,60210.0,0,H,,0,0,0,0,0,0,0
3234,17129007,40,1,2,1,3,1,,22060.0,0,N,,1,0,0,0,1,0,36
3235,17129010,80,1,1,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3236,17129010,80,2,2,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3237,17129033,30,1,2,1,3,1,,14440.0,0,H,,0,0,0,0,0,0,0
3238,17129033,30,2,1,2,2,3,34792.0,20796.0,1,H,,0,0,0,0,0,0,0
3239,17129068,50,1,1,1,3,1,,9529.0,0,H,,0,0,0,0,0,0,0
3240,17129068,40,2,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3241,17129082,50,1,1,3,3,4,,-1.0,0,N,,3,0,0,0,0,0,64
3243,17129082,14,2,1,3,1,7,31347.0,-1.0,0,M,school1,0,0,0,0,0,0,0
3242,17129082,50,3,2,1,2,2,34792.0,34465.0,0,H,,0,0,0,0,0,0,0
3244,17129085,40,1,1,1,3,1,,6836.0,0,H,,0,0,0,0,0,0,0
3245,17129085,40,2,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3246,17129085,8,3,1,3,1,7,6504.0,-1.0,0,H,,0,0,0,0,0,0,0
3247,17129085,2,4,1,3,3,8,,-1.0,0,H,,0,0,0,0,0,0,0
3248,17129137,30,1,1,3,2,3,31230.0,-1.0,0,H,,0,0,0,0,0,0,0
3249,17129143,50,1,2,2,3,2,,5159.0,0,H,,0,0,0,0,0,0,0
3250,17129143,50,2,1,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3251,17129161,60,1,1,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3252,17129161,60,2,2,2,3,2,,33549.0,0,M,work1,0,0,0,0,0,0,0
3253,17129170,30,1,2,3,2,3,23535.0,-1.0,0,H,,0,0,0,0,0,0,0
3254,17129170,40,2,1,2,3,2,,10549.0,0,H,,0,0,0,0,0,0,0
3255,17129179,60,1,1,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3256,17129183,30,1,2,1,3,1,,16857.0,0,H,,0,0,0,0,0,0,0
3257,17129183,40,2,1,2,2,3,30981.0,30977.0,0,H,,0,0,0,0,0,0,0
3258,17129196,40,1,1,1,3,1,,4158.0,0,H,,0,0,0,0,0,0,0
3259,17129196,40,2,2,1,3,1,,17735.0,0,M,work1,0,0,0,0,0,0,0
3260,17129238,30,1,2,1,3,1,,26886.0,0,H,,0,0,0,0,0,0,0
3261,17129238,30,2,1,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3262,17129243,30,1,2,1,3,1,,17963.0,1,M,work1,0,0,0,0,0,0,0
3263,17129265,40,1,1,1,3,1,,16608.0,0,H,,0,0,0,0,0,0,0
3264,17129265,30,2,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3265,17129265,2,3,1,3,3,8,,-1.0,0,H,,0,0,0,0,0,0,0
3266,17129274,80,1,2,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3267,17129278,40,1,2,1,3,1,,3187.0,0,H,,0,0,0,0,0,0,0
3268,17129278,2,2,1,3,1,8,24504.0,-1.0,0,H,,0,0,0,0,0,0,0
3269,17129290,30,1,9,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3270,17129305,30,1,9,1,3,1,,7037.0,0,H,,0,0,0,0,0,0,0
3271,17129305,50,2,9,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3272,17129309,30,1,1,1,3,1,,18218.0,1,H,,0,0,0,0,0,0,0
3273,17129309,30,2,2,1,3,1,,18218.0,1,H,,0,0,0,0,0,0,0
3274,17129312,60,1,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3275,17129312,60,2,1,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3276,17129316,70,1,2,1,3,1,,33270.0,0,H,,0,0,0,0,0,0,0
3277,17129327,30,1,2,3,3,4,,-1.0,1,H,,0,0,0,0,0,0,0
3278,17129327,30,2,1,1,3,1,,8773.0,0,H,,0,0,0,0,0,0,0
3279,17129330,70,1,2,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3280,17129340,40,1,1,1,3,1,,21190.0,0,M,work1,0,1,0,0,0,0,16
3281,17129340,30,2,1,1,3,1,,27079.0,0,M,work1,0,0,1,0,0,0,8
3282,17129346,70,1,2,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3283,17129346,80,2,1,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3284,17129361,40,1,1,1,3,1,,12869.0,0,H,,0,0,0,0,0,0,0
3285,17129379,70,1,2,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3286,17129379,70,2,1,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3287,17129394,80,1,1,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3288,17129394,70,2,2,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3289,17129406,30,1,1,1,3,1,,6890.0,0,H,,0,0,0,0,0,0,0
3290,17129419,30,1,1,1,3,1,,31883.0,0,H,,0,0,0,0,0,0,0
3291,17129419,30,2,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3292,17129438,40,1,2,1,3,1,,10194.0,0,H,,0,0,0,0,0,0,0
3293,17129438,30,2,1,1,3,1,,10550.0,0,H,,0,0,0,0,0,0,0
3294,17129438,2,3,2,3,1,8,9196.0,-1.0,0,H,,0,0,0,0,0,0,0
3295,17129466,40,1,1,1,3,1,,10538.0,0,M,work1,0,0,1,0,0,0,8
3296,17129474,60,1,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3297,17129474,70,2,1,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3298,17129479,50,1,1,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3299,17129479,40,2,2,2,3,2,,17693.0,0,H,,0,0,0,0,0,0,0
3300,17129479,8,3,2,3,1,7,23088.0,-1.0,0,H,,0,0,0,0,0,0,0
3301,17129494,30,1,2,1,3,1,,18366.0,0,M,work1,0,0,0,0,0,0,0
3302,17129494,21,2,1,1,3,1,,1536.0,0,M,work1,0,0,0,0,0,0,0
3303,17129498,40,1,1,1,3,1,,30978.0,0,H,,0,0,0,0,0,0,0
3304,17129498,40,2,2,2,3,2,,21116.0,0,H,,0,0,0,0,0,0,0
3305,17129498,2,3,2,3,1,8,14651.0,-1.0,0,H,,0,0,0,0,0,0,0
3306,17129513,50,1,1,1,3,1,,32893.0,0,H,,0,0,0,0,0,0,0
3307,17129513,40,2,2,1,3,1,,31749.0,0,H,,0,0,0,0,0,0,0
3308,17129515,80,1,1,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3309,17129515,80,2,2,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3310,17129523,60,1,2,1,3,1,,21364.0,0,H,,0,0,0,0,0,0,0
3311,17129559,21,1,1,2,2,3,30981.0,15993.0,0,H,,0,0,0,0,0,0,0
3312,17129562,30,1,2,3,3,4,,-1.0,0,N,,0,1,0,0,0,0,16
3313,17129562,30,2,1,1,3,1,,17139.0,0,M,work1,0,0,1,0,0,0,8
3314,17129573,70,1,2,3,3,5,,-1.0,0,N,,0,1,0,0,0,0,16
3315,17129573,70,2,1,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3316,17129575,60,1,2,1,3,1,,34497.0,0,H,,0,0,0,0,0,0,0
3317,17129575,50,2,1,1,3,1,,7413.0,0,H,,0,0,0,0,0,0,0
3318,17129575,21,3,1,1,3,1,,20016.0,0,H,,0,0,0,0,0,0,0
3319,17129575,21,4,2,3,2,3,34792.0,-1.0,0,H,,0,0,0,0,0,0,0
3320,17129603,50,1,1,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3321,17129603,30,2,1,2,3,2,,12088.0,0,H,,0,0,0,0,0,0,0
3322,17129609,50,1,2,1,3,1,,25101.0,0,H,,0,0,0,0,0,0,0
3323,17129609,50,2,1,1,3,1,,15452.0,0,H,,0,0,0,0,0,0,0
3324,17129610,30,1,2,1,3,1,,33120.0,0,H,,0,0,0,0,0,0,0
3325,17129615,70,1,1,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3326,17129615,70,2,2,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3327,17129681,30,1,1,1,3,1,,2076.0,0,H,,0,0,0,0,0,0,0
3328,17129681,30,2,2,2,3,2,,17961.0,0,H,,0,0,0,0,0,0,0
3329,17129681,2,3,1,3,1,8,6504.0,-1.0,0,H,,0,0,0,0,0,0,0
3330,17129692,60,1,2,1,3,1,,3433.0,0,H,,0,0,0,0,0,0,0
3331,17129692,30,2,2,2,2,3,12926.0,12926.0,0,H,,0,0,0,0,0,0,0
3332,17129711,70,1,2,2,3,2,,11622.0,0,H,,0,0,0,0,0,0,0
3333,17129712,60,1,1,1,3,1,,23669.0,0,H,,0,0,0,0,0,0,0
3334,17129712,60,2,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3335,17129717,30,1,2,2,3,2,,33705.0,0,H,,0,0,0,0,0,0,0
3336,17129717,30,2,2,1,3,1,,33705.0,0,H,,0,0,0,0,0,0,0
3337,17129717,60,3,1,1,3,1,,60210.0,0,H,,0,0,0,0,0,0,0
3338,17129717,60,4,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3339,17129722,30,1,2,1,3,1,,9688.0,0,M,work1,0,1,0,0,0,0,16
3340,17129722,30,2,1,2,2,3,12926.0,24217.0,0,H,,0,0,0,0,0,0,0
3341,17129741,21,1,2,1,3,1,,12257.0,0,H,,0,0,0,0,0,0,0
3342,17129778,60,1,1,3,3,4,,-1.0,0,N,,1,0,1,0,1,0,44
3343,17129778,60,2,1,1,3,1,,9541.0,0,H,,0,0,0,0,0,0,0
3344,17129782,30,1,2,1,3,1,,24055.0,0,M,work1,0,0,0,0,0,0,0
3345,17129782,30,2,1,1,3,1,,10474.0,0,M,work1,0,0,0,0,0,1,2
3346,17129793,60,1,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3347,17129820,40,1,1,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3348,17129827,30,1,1,2,2,3,12926.0,60320.0,0,M,work1,0,0,0,0,0,0,0
3349,17129846,50,1,1,1,3,1,,7118.0,0,H,,0,0,0,0,0,0,0
3350,17129846,14,2,2,3,1,7,33393.0,-1.0,0,H,,0,0,0,0,0,0,0
3351,17129912,30,1,1,1,3,1,,44576.0,0,H,,0,0,0,0,0,0,0
3352,17129947,30,1,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3353,17129947,30,2,1,1,3,1,,4166.0,0,H,,0,0,0,0,0,0,0
3354,17129950,60,1,2,1,3,1,,30989.0,0,H,,0,0,0,0,0,0,0
3355,17129950,60,2,1,2,3,2,,15459.0,0,H,,0,0,0,0,0,0,0
3356,17129980,30,1,1,1,3,1,,14073.0,1,H,,0,0,0,0,0,0,0
3357,17129980,30,2,2,2,3,2,,33329.0,0,H,,0,0,0,0,0,0,0
3358,17129985,50,1,2,1,3,1,,40535.0,0,H,,0,0,0,0,0,0,0
3359,17129985,50,2,1,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3360,17130014,30,1,1,1,3,1,,15319.0,0,H,,0,0,0,0,0,0,0
3361,17130035,40,1,1,1,3,1,,21183.0,0,N,,2,0,0,0,0,0,64
3362,17130035,40,2,2,1,3,1,,1471.0,0,M,work1,0,0,0,0,0,0,0
3363,17130035,8,3,1,3,1,7,11070.0,-1.0,0,M,school2,0,0,0,0,0,0,0
3364,17130035,2,4,1,3,1,8,16741.0,-1.0,0,M,school1,0,0,0,0,0,0,0
3365,17130048,70,1,1,3,2,5,35047.0,-1.0,0,H,,0,0,0,0,0,0,0
3366,17130048,80,2,2,3,2,5,35047.0,-1.0,0,H,,0,0,0,0,0,0,0
3367,17130062,40,1,1,1,3,1,,15828.0,0,H,,0,0,0,0,0,0,0
3368,17130062,40,2,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3369,17130062,2,3,9,3,3,8,,-1.0,0,H,,0,0,0,0,0,0,0
3370,17130067,60,1,2,2,3,2,,53196.0,0,H,,0,0,0,0,0,0,0
3371,17130067,70,2,1,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3372,17130084,21,1,2,2,3,2,,12646.0,0,H,,0,0,0,0,0,0,0
3373,17130092,50,1,2,1,3,1,,21190.0,0,M,work1,0,0,0,0,0,0,0
3374,17130098,30,1,2,2,3,2,,24037.0,0,H,,0,0,0,0,0,0,0
3375,17130101,60,1,2,2,3,2,,12601.0,0,H,,0,0,0,0,0,0,0
3376,17130102,85,1,1,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3377,17130119,30,1,1,1,3,1,,12926.0,0,H,,0,0,0,0,0,0,0
3378,17130119,30,2,2,2,3,2,,29519.0,0,H,,0,0,0,0,0,0,0
3379,17130121,70,1,2,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3380,17130121,70,2,1,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3381,17130143,40,1,1,1,3,1,,33706.0,0,H,,0,0,0,0,0,0,0
3382,17130155,30,1,1,1,3,1,,2836.0,0,N,,0,0,1,0,1,0,12
3383,17130155,30,2,1,2,3,2,,22369.0,0,M,work1,0,0,0,0,1,2,6
3384,17130158,60,1,2,1,3,1,,21190.0,0,H,,0,0,0,0,0,0,0
3385,17130158,80,2,1,3,3,5,,-1.0,0,H,,0,0,0,0,0,0,0
3386,17130190,30,1,2,2,3,2,,30382.0,0,H,,0,0,0,0,0,0,0
3387,17130190,30,2,1,1,3,1,,9527.0,1,H,,0,0,0,0,0,0,0
3388,17130190,2,3,2,3,3,8,,-1.0,0,H,,0,0,0,0,0,0,0
3389,17130190,2,4,2,3,3,8,,-1.0,0,H,,0,0,0,0,0,0,0
3390,17130195,40,1,1,1,3,1,,2836.0,0,H,,0,0,0,0,0,0,0
3391,17130195,40,2,1,1,3,1,,2836.0,0,H,,0,0,0,0,0,0,0
3392,17130195,8,3,2,3,1,7,5262.0,-1.0,0,H,,0,0,0,0,0,0,0
3393,17130195,2,4,1,3,3,8,,-1.0,0,H,,0,0,0,0,0,0,0
3394,17130195,2,5,1,3,3,8,,-1.0,0,H,,0,0,0,0,0,0,0
3395,17130213,21,1,1,1,3,1,,26814.0,0,H,,0,0,0,0,0,0,0
3396,17130234,40,1,1,1,3,1,,2836.0,0,M,work1,0,0,0,0,0,0,0
3397,17130234,40,2,2,3,2,3,33049.0,-1.0,0,M,school1,0,0,1,0,0,0,8
3398,17130257,60,1,1,3,3,4,,-1.0,0,N,,0,0,1,0,0,0,8
3401,17130258,2,1,1,3,3,8,,-1.0,0,N,,0,0,0,0,0,0,0
3402,17130258,2,2,2,3,3,8,,-1.0,0,N,,0,0,0,0,0,0,0
3399,17130258,40,3,1,1,3,1,,4147.0,0,N,,0,0,0,0,1,0,4
3400,17130258,40,4,2,1,3,1,,21615.0,0,M,work1,0,0,0,0,0,0,0
3403,17130289,21,1,1,1,3,1,,874.0,0,M,work2,1,0,1,0,0,0,40
3404,17130289,30,2,2,2,3,2,,9497.0,0,M,work1,0,0,0,0,0,0,0
3405,17130291,40,1,1,1,3,1,,2076.0,0,H,,0,0,0,0,0,0,0
3406,17130291,40,2,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
3407,17130291,2,3,2,3,1,8,18818.0,-1.0,0,H,,0,0,0,0,0,0,0
3408,17130291,2,4,1,3,3,8,,-1.0,0,H,,0,0,0,0,0,0,0
3409,17130296,40,1,1,1,3,1,,10541.0,0,H,,0,0,0,0,0,0,0
3410,17130296,40,2,2,3,3,4,,-1.0,0,H,,0,0,0,0,0,0,0
