tour_id,person_id,household_id,tour_type,tour_category,destination,origin,start,end,tour_mode,parent_tour_id
3855,5768,3399,work,mandatory,34641,15998,7,7,WALK,0
3856,912,2080,work,mandatory,34506,3867,7,7,WALK_LOC,0
3857,913,2080,work,mandatory,14186,3867,7,7,WALK_LOC,0
3859,5769,4728,eatout,non_mandatory,2808,23131,13,13,SHARED3FREE,0
3858,5769,4728,shopping,non_mandatory,30572,23131,6,6,SHARED2FREE,0
3861,5770,4728,work,mandatory,17961,23131,6,6,SHARED2FREE,0
3862,5771,4728,school,mandatory,32951,23131,6,6,SHARED3FREE,0
3860,5769,4728,social,joint,25443,23131,18,18,SHARED2FREE,0
3865,914,69,othdiscr,non_mandatory,22464,12377,17,17,DRIVEALONEFREE,0
3868,13296,7051,eatout,non_mandatory,8773,30759,20,20,WALK,0
3869,915,2736,work,mandatory,10172,12321,8,8,DRIVEALONEFREE,0
3870,915,2736,shopping,non_mandatory,1577,12321,23,23,DRIVEALONEFREE,0
3872,917,1559,school,mandatory,11101,23101,16,16,DRIVEALONEFREE,0
3873,918,2217,work,mandatory,4160,3838,8,8,WALK,0
3874,918,2217,shopping,non_mandatory,6153,3838,21,21,WALK,0
3877,919,2217,eatout,non_mandatory,3195,3838,17,17,WALK,0
3876,919,2217,shopping,non_mandatory,19361,3838,9,9,WALK_LOC,0
3878,13300,6445,othdiscr,non_mandatory,33983,33301,19,19,DRIVEALONEFREE,0
3880,920,2284,work,mandatory,8581,5513,14,14,DRIVEALONEFREE,0
3879,920,2284,shopping,non_mandatory,1057,5513,11,11,DRIVEALONEFREE,0
3881,921,2284,work,mandatory,1664,5513,7,7,DRIVEALONEFREE,0
3882,922,818,work,mandatory,34651,45387,7,7,DRIVEALONEFREE,0
3883,922,818,othmaint,joint,52307,45387,13,13,WALK,0
3895,13303,6264,work,mandatory,60465,2806,7,7,DRIVEALONEFREE,0
3897,5781,5789,work,mandatory,2836,6906,9,9,Other,0
3898,5781,5789,othmaint,non_mandatory,20056,6906,18,18,WALK,0
3896,5780,5789,eatout,joint,20056,6906,18,18,WALK,0
3900,5783,5589,shopping,non_mandatory,23191,25895,10,10,SHARED2FREE,0
3903,13306,8932,work,mandatory,17961,8573,8,8,DRIVEALONEFREE,0
3904,13307,7113,work,mandatory,1726,7957,12,12,DRIVEALONEFREE,0
3905,13308,7113,shopping,non_mandatory,23074,7957,12,12,DRIVEALONEFREE,0
3908,5785,5187,othmaint,non_mandatory,60872,59557,18,18,BIKE,0
3909,5786,5187,work,mandatory,3382,59557,10,10,DRIVEALONEFREE,0
3910,927,2085,work,mandatory,34886,13674,13,13,WALK_LOC,0
3911,5787,4395,shopping,non_mandatory,24716,11264,9,9,DRIVEALONEFREE,0
3913,5788,4395,shopping,non_mandatory,28239,11264,10,10,DRIVEALONEFREE,0
3912,5787,4395,social,joint,27536,11264,16,16,SHARED2FREE,0
3915,5789,5955,work,mandatory,32545,15454,8,8,WALK_LOC,0
3916,5790,5955,othdiscr,non_mandatory,15453,15454,13,13,WALK,0
3917,928,1083,work,mandatory,61504,25460,9,9,DRIVEALONEFREE,0
3921,929,1239,eatout,joint,31219,14631,18,18,SHARED3FREE,0
3920,929,1239,othmaint,joint,21299,14631,12,12,SHARED2FREE,0
3924,931,343,work,mandatory,1226,3189,9,9,DRIVEALONEFREE,0
3925,931,343,othdiscr,non_mandatory,22648,3189,20,20,SHARED2FREE,0
3928,933,459,school,mandatory,17002,18631,9,9,BIKE,0
3929,5793,4179,othmaint,non_mandatory,27987,4369,9,9,DRIVEALONEFREE,0
3930,5793,4179,othmaint,non_mandatory,13911,4369,16,16,SHARED3FREE,0
3937,935,1740,shopping,non_mandatory,19501,25925,16,16,WALK_LR,0
3942,936,1939,othmaint,non_mandatory,25430,13826,14,14,SHARED3FREE,0
3941,936,1939,shopping,non_mandatory,43861,13826,8,8,SHARED2FREE,0
3943,937,1939,work,mandatory,30911,13826,5,5,DRIVEALONEFREE,0
3944,938,1939,school,mandatory,3337,13826,7,7,SHARED3FREE,0
3946,939,1939,school,mandatory,24700,13826,8,8,SHARED3FREE,0
3947,940,2814,shopping,non_mandatory,22178,6165,14,14,SHARED2FREE,0
3948,13313,8686,school,mandatory,12552,31858,12,12,DRIVEALONEFREE,0
3949,941,2729,work,mandatory,4158,2903,8,8,WALK_LR,0
3950,942,435,work,mandatory,12656,33589,9,9,WALK_LOC,0
3951,943,2064,shopping,non_mandatory,21462,25616,14,14,WALK,0
3952,943,2064,shopping,non_mandatory,21462,25616,20,20,WALK,0
3954,944,111,work,mandatory,2836,33320,7,7,DRIVEALONEFREE,0
3960,13318,8198,work,mandatory,17734,8801,8,8,WALK_LOC,0
3961,13318,8198,shopping,non_mandatory,24330,8801,19,19,DRIVEALONEFREE,0
3962,13319,8848,othdiscr,non_mandatory,20626,19800,11,11,WALK,0
3963,946,541,othmaint,non_mandatory,49051,44012,8,8,DRIVEALONEFREE,0
3964,946,541,social,non_mandatory,17660,44012,10,10,DRIVEALONEFREE,0
3969,947,541,work,mandatory,53457,44012,6,6,DRIVEALONEFREE,0
3972,5802,5966,shopping,non_mandatory,65756,55126,15,15,WALK,0
3973,5802,5966,shopping,non_mandatory,60635,55126,19,19,WALK_LOC,0
3974,13322,6122,othmaint,non_mandatory,6487,30570,11,11,DRIVEALONEFREE,0
3976,13323,6122,eatout,non_mandatory,34989,30570,11,11,DRIVEALONEFREE,0
3977,13323,6122,othdiscr,non_mandatory,1104,30570,19,19,WALK,0
3975,13323,6122,othmaint,non_mandatory,29769,30570,8,8,DRIVEALONEFREE,0
3978,948,2791,work,mandatory,12656,16360,5,5,WALK_LOC,0
3979,949,1731,othmaint,non_mandatory,32545,25925,15,15,WALK_LOC,0
3980,5803,3271,social,non_mandatory,5033,3759,8,8,DRIVEALONEFREE,0
3981,13324,6338,work,mandatory,8426,15988,5,5,WALK_LR,0
3982,13325,6338,othmaint,non_mandatory,10582,15988,10,10,SHARED2FREE,0
3983,13326,7535,work,mandatory,9533,4583,8,8,WALK_LOC,0
3984,13327,8889,school,mandatory,12926,20614,9,9,WALK,0
3985,13327,8889,school,mandatory,12926,20614,12,12,WALK,0
3987,13328,7755,social,non_mandatory,60960,64690,18,18,SHARED2FREE,0
3988,13329,7755,shopping,non_mandatory,64510,64690,14,14,DRIVEALONEFREE,0
3989,13330,7755,work,mandatory,63942,64690,8,8,DRIVEALONEFREE,0
3990,13330,7755,eatout,non_mandatory,55425,64690,18,18,DRIVEALONEFREE,0
3991,13331,7755,work,mandatory,35591,64690,6,6,DRIVEALONEFREE,0
3992,13331,7755,othdiscr,non_mandatory,55868,64690,19,19,DRIVEALONEFREE,0
3993,13332,7755,shopping,non_mandatory,57820,64690,14,14,DRIVEALONEFREE,0
3998,13334,8834,work,mandatory,22933,35782,7,7,DRIVEALONEFREE,0
3999,13335,8834,work,mandatory,56594,35782,8,8,SHARED2FREE,0
4000,13336,8834,school,mandatory,60056,35782,8,8,SHARED2FREE,0
4001,951,476,work,mandatory,4163,23489,7,7,WALK_LOC,0
4005,952,1514,eatout,non_mandatory,24043,33301,6,6,WALK_LOC,0
4006,952,1514,othdiscr,non_mandatory,15899,33301,17,17,DRIVEALONEFREE,0
4012,5809,3918,shopping,non_mandatory,18862,34342,16,16,WALK,0
4013,954,2872,othmaint,non_mandatory,15996,7635,16,16,WALK,0
4018,956,1441,work,mandatory,9497,15982,13,13,WALK_LR,0
4020,957,2647,othdiscr,non_mandatory,6504,35782,18,18,SHARED2FREE,0
4021,958,2398,othdiscr,non_mandatory,15947,34040,8,8,WALK,0
4022,958,2398,shopping,non_mandatory,27157,34040,16,16,WALK,0
4025,13343,8583,eatout,non_mandatory,34590,34040,10,10,WALK,0
4026,13343,8583,social,non_mandatory,21463,34040,12,12,WALK_LOC,0
4027,13344,6520,work,mandatory,2731,10838,8,8,WALK_LR,0
4028,13345,6520,work,mandatory,17963,10838,8,8,SHARED2FREE,0
4029,959,2649,work,mandatory,13795,35782,7,7,SHARED2FREE,0
4036,961,2649,school,mandatory,13795,35782,7,7,SHARED2FREE,0
4039,962,2430,work,mandatory,34505,10963,7,7,DRIVEALONEFREE,0
4046,965,248,work,mandatory,12155,15091,5,5,DRIVEALONEFREE,0
4047,5818,3955,work,mandatory,27260,20463,7,7,DRIVEALONEFREE,0
4048,5819,3955,work,mandatory,10253,20463,13,13,WALK_LOC,0
4049,5820,4029,work,mandatory,4158,14668,8,8,WALK_LOC,0
4050,5821,4029,work,mandatory,65647,14668,7,7,DRIVEALONEFREE,0
4051,5822,5795,work,mandatory,62988,21436,7,7,SHARED2FREE,0
4054,13351,7252,work,mandatory,2418,12055,5,5,WALK_LOC,0
4057,966,932,shopping,non_mandatory,18806,13114,19,19,DRIVEALONEFREE,0
4060,968,1909,work,mandatory,16737,24566,7,7,WALK_LOC,0
4066,13353,8470,work,mandatory,34504,2079,7,7,SHARED2FREE,0
4065,13353,8470,othdiscr,non_mandatory,14519,2079,7,7,WALK,0
4068,13354,8470,escort,non_mandatory,32141,2079,14,14,SHARED2FREE,0
4069,13354,8470,escort,non_mandatory,23112,2079,19,19,SHARED2FREE,0
4067,13354,8470,shopping,non_mandatory,1633,2079,7,7,SHARED2FREE,0
4071,13355,8470,school,mandatory,32141,2079,7,7,SHARED2FREE,0
4070,13355,8470,othdiscr,non_mandatory,8560,2079,7,7,WALK,0
4072,13356,8470,school,mandatory,14525,2079,7,7,SHARED2FREE,0
4073,971,410,work,mandatory,18756,34607,9,9,SHARED2FREE,0
4074,972,410,work,mandatory,1669,34607,8,8,SHARED2FREE,0
4077,973,1071,work,mandatory,17735,33329,7,7,WALK_LR,0
4078,974,1989,othdiscr,non_mandatory,8422,25077,7,7,DRIVEALONEFREE,0
4079,974,1989,othmaint,non_mandatory,13153,25077,9,9,DRIVEALONEFREE,0
4080,974,1989,shopping,non_mandatory,32323,25077,10,10,WALK_LR,0
4082,976,742,othmaint,joint,51575,54584,14,14,SHARED2FREE,0
4086,980,1502,work,mandatory,27420,19658,7,7,DRIVEALONEFREE,0
4089,5826,5036,school,mandatory,12926,20614,9,9,BIKE,0
4090,5827,5036,school,mandatory,12926,20614,8,8,WALK,0
4091,5828,5036,work,mandatory,3390,20614,8,8,BIKE,0
4092,5829,5916,work,mandatory,34079,5154,7,7,WALK,0
4094,5829,5916,social,non_mandatory,21466,5154,21,21,WALK,0
4096,981,921,social,non_mandatory,31407,13139,15,15,DRIVEALONEFREE,0
4098,982,2739,othdiscr,non_mandatory,21934,20238,15,15,DRIVEALONEFREE,0
4101,5831,3463,work,mandatory,43661,50480,10,10,DRIVEALONEFREE,0
4102,5832,3459,work,mandatory,44277,37376,7,7,DRIVEALONEFREE,0
4103,5833,3459,work,mandatory,38230,37376,5,5,SHARED3FREE,0
4104,983,2150,work,mandatory,33089,20601,9,9,SHARED2FREE,0
4105,5834,5507,work,mandatory,2076,1342,8,8,SHARED2FREE,0
4107,5836,5507,school,mandatory,9196,1342,8,8,SHARED2FREE,0
4108,13359,6318,othmaint,non_mandatory,32545,485,11,11,WALK,0
4110,13359,6318,othmaint,non_mandatory,32545,485,17,17,WALK,0
4109,13359,6318,shopping,non_mandatory,33098,485,14,14,WALK,0
4113,984,2351,othmaint,non_mandatory,2696,22243,20,20,DRIVEALONEFREE,0
4111,984,2351,social,non_mandatory,1758,22243,8,8,SHARED3FREE,0
4114,985,2351,social,non_mandatory,1758,22243,10,10,SHARED3FREE,0
4112,984,2351,social,joint,1758,22243,15,15,SHARED3FREE,0
4116,986,2083,shopping,non_mandatory,3062,2686,14,14,SHARED2FREE,0
4123,13362,6504,eatout,non_mandatory,8801,18631,13,13,WALK,0
4124,5839,4002,work,mandatory,24072,7743,7,7,WALK_LOC,0
4125,5839,4002,othmaint,non_mandatory,6890,7743,18,18,DRIVEALONEFREE,0
4126,5840,4002,work,mandatory,17961,7743,7,7,DRIVEALONEFREE,0
4127,989,2702,work,mandatory,2898,21436,10,10,WALK_LOC,0
4128,13363,8527,work,mandatory,3186,13114,9,9,WALK_LOC,0
4129,13363,8527,eatout,joint,27155,13114,20,20,WALK,0
4131,13365,7550,work,mandatory,22099,987,5,5,SHARED2FREE,0
4132,13365,7550,shopping,non_mandatory,15095,987,16,16,DRIVEALONEFREE,0
4134,5841,5782,othdiscr,non_mandatory,10953,12265,14,14,WALK,0
4136,5842,5782,work,mandatory,34465,12265,9,9,DRIVEALONEFREE,0
4133,5841,5782,othdiscr,joint,28463,12265,8,8,SHARED2FREE,0
4138,5843,3655,othmaint,non_mandatory,50714,50711,18,18,WALK,0
4137,5843,3655,shopping,non_mandatory,52675,50711,8,8,SHARED2FREE,0
4139,990,2322,work,mandatory,10172,34184,8,8,DRIVEALONEFREE,0
4143,991,2564,othdiscr,non_mandatory,58822,64929,6,6,DRIVEALONEFREE,0
4146,13367,6834,social,non_mandatory,45337,40535,8,8,SHARED2FREE,0
4149,13368,6834,eatout,non_mandatory,53061,40535,12,12,SHARED2FREE,0
4148,13368,6834,escort,non_mandatory,51256,40535,8,8,SHARED2FREE,0
4147,13367,6834,shopping,joint,41218,40535,18,18,SHARED2FREE,0
4156,995,1991,eatout,non_mandatory,65376,17707,11,11,DRIVEALONEFREE,0
4154,994,1991,othdiscr,joint,12265,17707,11,11,WALK,0
4155,994,1991,othdiscr,joint,10160,17707,13,13,SHARED3FREE,0
4162,13369,8488,work,mandatory,20948,21444,7,7,DRIVEALONEFREE,0
4161,13369,8488,othdiscr,non_mandatory,24244,21444,5,5,DRIVEALONEFREE,0
4163,13369,8488,othdiscr,non_mandatory,25614,21444,18,18,WALK,0
4164,13370,8488,work,mandatory,21038,21444,9,9,DRIVEALONEFREE,0
4165,13371,8488,school,mandatory,16758,21444,7,7,BIKE,0
4166,13372,8488,work,mandatory,13337,21444,7,7,Other,0
4167,13373,8488,school,mandatory,23490,21444,7,7,BIKE,0
4168,5846,3129,work,mandatory,20794,14629,8,8,BIKE,0
4170,5847,3129,eatout,joint,25053,14629,15,15,WALK_LR,0
4169,5847,3129,othdiscr,joint,33316,14629,11,11,SHARED2FREE,0
4173,998,2471,othdiscr,non_mandatory,29590,20955,14,14,SHARED2FREE,0
4175,999,2471,escort,non_mandatory,25438,20955,13,13,SHARED3FREE,0
4174,999,2471,othdiscr,non_mandatory,16186,20955,7,7,SHARED2FREE,0
4176,1000,2471,school,mandatory,25438,20955,13,13,SHARED3FREE,0
4181,13376,6669,social,non_mandatory,46845,49880,13,13,DRIVEALONEFREE,0
4182,13377,6669,school,mandatory,53276,49880,7,7,SHARED2FREE,0
4183,1001,2111,work,mandatory,59199,13934,7,7,SHARED2FREE,0
4184,1001,2111,othdiscr,non_mandatory,23656,13934,19,19,DRIVEALONEFREE,0
4187,5849,4064,work,mandatory,13960,15576,8,8,SHARED3FREE,0
4188,5850,4064,work,mandatory,12926,15576,7,7,WALK_LOC,0
4189,5850,4064,escort,non_mandatory,11475,15576,16,16,SHARED2FREE,0
4190,5851,4064,school,mandatory,32952,15576,7,7,WALK_LOC,0
4192,13380,7797,othmaint,non_mandatory,34642,4369,10,10,WALK_LOC,0
4193,13380,7797,othmaint,non_mandatory,17049,4369,15,15,WALK_LOC,0
4194,13380,7797,social,non_mandatory,24799,4369,18,18,WALK_LOC,0
4197,5853,5054,eatout,non_mandatory,34039,15666,20,20,SHARED2FREE,0
4198,1002,433,work,mandatory,12926,27206,9,9,WALK,0
4199,1003,2148,work,mandatory,3193,20601,7,7,WALK_LOC,0
4200,1004,1599,work,mandatory,60413,17416,7,7,BIKE,0
4215,5858,5142,work,mandatory,13111,7089,5,5,DRIVEALONEFREE,0
4216,5858,5142,othmaint,non_mandatory,11618,7089,14,14,WALK_LOC,0
4217,5858,5142,social,non_mandatory,21467,7089,18,18,WALK_LOC,0
4218,5859,5142,work,mandatory,33333,7089,5,5,WALK_LOC,0
4219,5859,5142,shopping,non_mandatory,7735,7089,17,17,SHARED2FREE,0
4220,1009,2689,othdiscr,non_mandatory,31215,11905,12,12,DRIVEALONEFREE,0
4221,1010,846,work,mandatory,200,793,10,10,WALK_LOC,0
4222,1010,846,shopping,non_mandatory,9782,793,21,21,WALK,0
4223,13385,7318,work,mandatory,21615,10824,13,13,DRIVEALONEFREE,0
4226,1011,989,othdiscr,non_mandatory,26376,27157,17,17,DRIVEALONEFREE,0
4225,1011,989,shopping,non_mandatory,27156,27157,15,15,WALK,0
4224,1011,989,social,non_mandatory,24760,27157,8,8,DRIVEALONEFREE,0
4227,1012,1332,work,mandatory,30989,30750,9,9,WALK_LOC,0
4228,1012,1332,othmaint,non_mandatory,30754,30750,22,22,DRIVEALONEFREE,0
4237,1015,2212,work,mandatory,1226,33797,9,9,Other,0
4238,5862,3231,work,mandatory,36320,34627,5,5,WALK_FRY,0
4240,5863,3231,work,mandatory,24217,34627,7,7,WALK_LOC,0
4239,5862,3231,othmaint,joint,31221,34627,18,18,SHARED2FREE,0
4242,5864,3924,work,mandatory,7622,15989,6,6,WALK_LR,0
4243,1016,713,eatout,non_mandatory,54694,46329,9,9,DRIVEALONEFREE,0
4249,13390,7196,othdiscr,non_mandatory,26880,26279,10,10,WALK_LOC,0
4250,13390,7196,othdiscr,non_mandatory,24910,26279,20,20,WALK,0
4252,1018,652,social,non_mandatory,50998,53683,19,19,DRIVEALONEFREE,0
4253,13391,8496,work,mandatory,2836,34184,8,8,SHARED2FREE,0
4254,1019,395,othmaint,non_mandatory,31950,33301,8,8,WALK_LOC,0
4255,1019,395,social,non_mandatory,14587,33301,18,18,WALK_LOC,0
4256,13393,6729,work,mandatory,47267,44713,6,6,DRIVEALONEFREE,0
4258,5867,4725,eatout,non_mandatory,33326,13145,20,20,SHARED2FREE,0
4257,5867,4725,othdiscr,non_mandatory,21318,13145,14,14,WALK,0
4259,1020,2841,work,mandatory,57018,24574,5,5,DRIVEALONEFREE,0
4278,13399,7695,othmaint,non_mandatory,20596,20258,14,14,DRIVEALONEFREE,0
4277,13399,7695,shopping,non_mandatory,26415,20258,8,8,DRIVEALONEFREE,0
4286,5873,4891,work,mandatory,31676,33546,6,6,WALK_LR,0
4287,5874,5022,shopping,joint,22605,12033,9,9,SHARED3FREE,0
4292,13404,8829,shopping,non_mandatory,34380,24,9,9,DRIVEALONEFREE,0
4296,13406,9098,work,mandatory,30977,25051,8,8,SHARED2FREE,0
4297,13407,9098,work,mandatory,23087,25051,6,6,SHARED2FREE,0
4298,13408,9098,school,mandatory,3450,25051,7,7,SHARED3FREE,0
4300,13409,9098,school,mandatory,19136,25051,8,8,SHARED2FREE,0
4301,13410,8997,othdiscr,non_mandatory,28974,32966,10,10,DRIVEALONEFREE,0
4302,13410,8997,shopping,non_mandatory,1648,32966,15,15,DRIVEALONEFREE,0
4303,1030,1623,othdiscr,non_mandatory,13394,9336,7,7,WALK,0
4304,1030,1623,othdiscr,non_mandatory,8236,9336,10,10,DRIVEALONEFREE,0
4305,1030,1623,othdiscr,non_mandatory,13394,9336,12,12,WALK,0
4306,1030,1623,shopping,non_mandatory,21259,9336,14,14,SHARED2FREE,0
4309,1031,1623,othmaint,non_mandatory,30707,9336,14,14,SHARED2FREE,0
4310,5879,5986,work,mandatory,3367,16429,7,7,WALK_LOC,0
4311,5880,5986,othmaint,non_mandatory,35500,16429,10,10,DRIVEALONEFREE,0
4312,5881,5076,work,mandatory,26814,33324,8,8,WALK_LOC,0
4313,13412,7312,work,mandatory,33090,33519,8,8,WALK_LOC,0
4314,13413,7312,work,mandatory,22163,33519,8,8,DRIVEALONEFREE,0
4316,1032,718,othdiscr,joint,39390,39843,16,16,SHARED2FREE,0
4319,1034,2461,work,mandatory,9034,9822,7,7,DRIVEALONEFREE,0
4320,1034,2461,othdiscr,non_mandatory,15990,9822,20,20,DRIVEALONEFREE,0
4325,5883,3203,othdiscr,non_mandatory,3885,22152,16,16,WALK,0
4324,5883,3203,othmaint,non_mandatory,17049,22152,14,14,WALK,0
4326,5884,3863,shopping,non_mandatory,59656,61771,12,12,DRIVEALONEFREE,0
4335,1036,1255,work,mandatory,12254,1648,9,9,Other,0
4336,5888,5143,work,mandatory,3190,15439,7,7,WALK_LOC,0
4337,5890,4844,work,mandatory,8422,60550,9,9,DRIVEALONEFREE,0
4338,13417,8102,work,mandatory,12535,12904,9,9,DRIVEALONEFREE,0
4339,13417,8102,shopping,non_mandatory,19132,12904,13,13,DRIVEALONEFREE,0
4342,5892,4450,work,mandatory,2836,31895,6,6,DRIVEALONEFREE,0
4341,5891,4450,eatout,joint,23358,31895,17,17,SHARED2FREE,0
4340,5891,4450,shopping,joint,28750,31895,10,10,SHARED2FREE,0
4355,1039,1062,work,mandatory,16073,16210,7,7,WALK_LOC,0
4356,1039,1062,eatout,non_mandatory,19872,16210,17,17,DRIVEALONEFREE,0
4360,1040,1062,work,mandatory,34074,16210,11,11,WALK_LOC,0
4365,1041,1043,othdiscr,non_mandatory,21447,1438,6,6,DRIVEALONEFREE,0
4368,1042,1043,othdiscr,non_mandatory,23272,1438,12,12,SHARED2FREE,0
4369,5901,5057,work,mandatory,18470,3391,7,7,DRIVEALONEFREE,0
4370,13423,8171,eatout,non_mandatory,668,3629,9,9,WALK,0
4371,13423,8171,othdiscr,non_mandatory,11622,3629,17,17,WALK_LOC,0
4381,1045,2615,work,mandatory,26814,13569,5,5,DRIVEALONEFREE,0
4382,13426,8634,work,mandatory,9033,20462,8,8,DRIVEALONEFREE,0
4383,5904,3435,work,mandatory,9497,20615,5,5,DRIVEALONEFREE,0
4384,5904,3435,othdiscr,joint,27135,20615,15,15,BIKE,0
4388,13427,7589,work,mandatory,34886,21469,8,8,DRIVEALONEFREE,0
4389,1046,1938,othmaint,non_mandatory,2904,25297,12,12,SHARED2FREE,0
4390,1046,1938,othmaint,non_mandatory,8220,25297,15,15,SHARED2FREE,0
4391,1046,1938,othmaint,non_mandatory,8220,25297,18,18,SHARED2FREE,0
4393,13428,7122,social,non_mandatory,2915,5149,18,18,WALK,0
4396,1047,2466,work,mandatory,11618,4107,8,8,BIKE,0
4400,1048,2466,school,mandatory,35681,4107,7,7,SHARED2FREE,0
4401,1048,2466,othdiscr,non_mandatory,5083,4107,18,18,WALK,0
4404,13432,8517,shopping,non_mandatory,7723,22933,14,14,SHARED2FREE,0
4405,1049,2032,shopping,non_mandatory,1057,3285,9,9,DRIVEALONEFREE,0
4406,1049,2032,social,joint,25176,3285,17,17,SHARED2FREE,0
4408,1050,2032,social,non_mandatory,25176,3285,19,19,DRIVEALONEFREE,0
4409,13433,7049,social,non_mandatory,15410,14944,7,7,WALK_LOC,0
4410,5910,5946,eatout,non_mandatory,61541,66178,6,6,SHARED2FREE,0
4411,5910,5946,othdiscr,non_mandatory,59652,66178,17,17,WALK,0
4412,5910,5946,othdiscr,non_mandatory,57101,66178,18,18,DRIVEALONEFREE,0
4417,13435,8757,work,mandatory,6197,8787,7,7,WALK_LOC,0
4418,13436,8757,school,mandatory,16741,8787,8,8,WALK,0
4419,5913,3961,othdiscr,non_mandatory,3153,13870,9,9,WALK_LOC,0
4420,5913,3961,othdiscr,joint,24311,13870,15,15,SHARED2FREE,0
4427,1053,354,work,mandatory,20950,13167,8,8,SHARED2FREE,0
4429,1054,354,school,mandatory,20950,13167,8,8,SHARED2FREE,0
4428,1053,354,shopping,joint,21462,13167,18,18,WALK,0
4431,1055,310,work,mandatory,31883,6989,10,10,DRIVEALONEFREE,0
4432,1055,310,work,mandatory,31883,6989,14,14,DRIVEALONEFREE,0
4433,1056,310,escort,non_mandatory,2997,6989,9,9,SHARED2FREE,0
4434,1056,310,escort,non_mandatory,2997,6989,17,17,SHARED2FREE,0
4435,1057,310,school,mandatory,2997,6989,9,9,SHARED2FREE,0
4436,1058,431,work,mandatory,30977,13673,11,11,WALK,0
4437,1058,431,othdiscr,non_mandatory,5154,13673,18,18,WALK,0
4441,13440,9010,escort,non_mandatory,8426,34051,15,15,SHARED3FREE,0
4444,13442,8615,work,mandatory,6499,2594,10,10,DRIVEALONEFREE,0
4443,13442,8615,othdiscr,non_mandatory,31858,2594,8,8,WALK,0
4448,13444,8615,work,mandatory,12926,2594,10,10,DRIVEALONEFREE,0
4449,1059,1167,othmaint,non_mandatory,9652,3724,15,15,DRIVEALONEFREE,0
4457,1060,931,othdiscr,non_mandatory,29519,1235,10,10,DRIVEALONEFREE,0
4463,1061,931,othdiscr,non_mandatory,25463,1235,14,14,SHARED2FREE,0
4458,1060,931,shopping,joint,27079,1235,16,16,SHARED2FREE,0
4472,1063,1912,work,mandatory,34886,18469,7,7,DRIVEALONEFREE,0
4473,1064,1912,work,mandatory,34886,18469,9,9,DRIVEALONEFREE,0
4474,1065,2531,work,mandatory,7622,20615,10,10,WALK_LOC,0
4477,13452,7297,work,mandatory,60328,16857,7,7,DRIVEALONEFREE,0
4478,13453,7297,work,mandatory,34769,16857,7,7,DRIVEALONEFREE,0
4482,1067,2623,escort,non_mandatory,3844,19349,7,7,BIKE,0
4483,1067,2623,escort,non_mandatory,3844,19349,16,16,BIKE,0
4484,1068,2623,school,mandatory,3844,19349,7,7,BIKE,0
4481,1066,2623,othdiscr,joint,23978,19349,18,18,BIKE,0
4486,5921,3002,work,mandatory,27464,10924,7,7,DRIVEALONEFREE,0
4488,5922,3002,school,mandatory,34493,10924,6,6,WALK_LOC,0
4487,5921,3002,othmaint,joint,35606,10924,17,17,SHARED2FREE,0
4490,5923,4832,work,mandatory,14020,18348,10,10,DRIVEALONEFREE,0
4491,5923,4832,social,non_mandatory,616,18348,16,16,DRIVEALONEFREE,0
4492,5924,4832,work,mandatory,7636,18348,9,9,DRIVEALONEFREE,0
4494,1069,63,work,mandatory,16608,29541,9,9,DRIVEALONEFREE,0
4493,1069,63,escort,non_mandatory,3508,29541,8,8,SHARED2FREE,0
4497,1070,63,work,mandatory,16343,29541,8,8,DRIVEALONEFREE,0
4501,13456,9043,social,joint,54534,16415,15,15,SHARED2FREE,0
4506,1073,1881,work,mandatory,17961,9823,10,10,DRIVEALONEFREE,0
4508,1075,1635,othdiscr,non_mandatory,12605,15987,7,7,DRIVEALONEFREE,0
4511,1077,1209,work,mandatory,35207,25809,9,9,DRIVEALONEFREE,0
4512,1077,1209,shopping,non_mandatory,35209,25809,19,19,DRIVEALONEFREE,0
4548,1083,2848,othmaint,non_mandatory,29823,17984,17,17,SHARED2FREE,0
4557,1088,1487,work,mandatory,34790,13191,7,7,WALK_LOC,0
4558,1088,1487,othdiscr,non_mandatory,15482,13191,19,19,WALK,0
4559,1089,1487,work,mandatory,5146,13191,8,8,SHARED2FREE,0
4568,13468,6313,work,mandatory,31883,12566,9,9,WALK_LOC,0
4569,13469,6313,work,mandatory,24402,12566,9,9,DRIVEALONEFREE,0
4571,13470,6817,work,mandatory,29852,48050,16,16,DRIVEALONEFREE,0
4572,1093,1034,work,mandatory,26814,13571,8,8,DRIVEALONEFREE,0
4573,13471,8108,othdiscr,non_mandatory,55621,30169,7,7,SHARED2FREE,0
4574,13471,8108,othmaint,non_mandatory,24545,30169,21,21,DRIVEALONEFREE,0
4575,1094,212,work,mandatory,12254,11613,9,9,WALK_LOC,0
4576,13472,7273,othdiscr,non_mandatory,1244,34768,5,5,SHARED2FREE,0
4578,13473,7273,shopping,non_mandatory,1244,34768,18,18,SHARED2FREE,0
4582,5942,5049,othdiscr,non_mandatory,25854,16690,7,7,DRIVEALONEFREE,0
4583,5942,5049,shopping,non_mandatory,13894,16690,12,12,WALK,0
4587,5943,5049,othdiscr,non_mandatory,28088,16690,18,18,DRIVEALONEFREE,0
4585,5943,5049,othmaint,non_mandatory,7639,16690,10,10,DRIVEALONEFREE,0
4584,5942,5049,shopping,joint,26117,16690,16,16,WALK,0
4588,1095,106,shopping,non_mandatory,14898,20942,12,12,DRIVEALONEFREE,0
