household_id,home_zone_id,income,hhsize,HHT,auto_ownership,num_workers,joint_tour_frequency
1316,23682,250000,3,1,2,2,0_tours
1317,20248,125000,2,1,1,2,0_tours
1318,8461,5000,2,1,1,0,0_tours
1319,62793,42500,3,1,2,0,0_tours
1320,25619,5000,2,1,0,1,0_tours
1321,3871,62500,2,1,1,2,0_tours
1322,61270,175000,2,1,2,2,0_tours
1323,4125,42500,2,1,1,0,0_tours
1324,4125,30000,1,1,1,0,0_tours
1325,60866,62500,1,1,1,1,0_tours
1326,4369,-1,1,1,1,1,0_tours
1327,58900,-1,2,1,2,2,0_tours
1328,23017,125000,2,1,2,2,0_tours
1329,1057,30000,1,1,2,1,0_tours
1330,62407,62500,4,1,2,1,0_tours
1331,7676,87500,2,1,2,1,0_tours
1332,2913,125000,2,1,1,2,0_tours
1333,20614,125000,2,1,1,2,0_tours
1334,30715,87500,2,1,2,1,0_tours
1335,30479,42500,2,1,1,0,0_tours
1336,5149,-1,2,1,2,2,0_tours
1337,34050,125000,1,1,0,1,0_tours
1338,21811,-1,2,1,2,2,0_tours
1339,21811,125000,2,1,2,2,0_tours
1340,874,62500,1,1,3,1,0_tours
1341,9780,125000,2,1,2,1,0_tours
1342,9780,87500,1,1,1,1,0_tours
1343,18348,62500,1,1,1,1,0_tours
1344,29070,125000,2,1,1,2,0_tours
1345,62313,175000,4,1,2,2,1_Disc
1346,65384,87500,2,1,3,1,0_tours
1347,21321,175000,2,1,1,2,0_tours
1348,25055,62500,4,1,1,3,0_tours
1349,9780,125000,2,1,1,2,0_tours
1350,27486,250000,2,1,0,2,0_tours
1351,7164,5000,1,1,1,0,0_tours
1352,1648,250000,2,1,1,2,0_tours
1353,1648,175000,1,1,1,1,0_tours
1354,15960,62500,2,1,2,2,0_tours
1355,16225,62500,2,1,2,2,0_tours
1356,10321,87500,2,1,1,2,0_tours
1357,27092,87500,1,1,1,1,0_tours
1358,10241,17500,2,1,1,1,0_tours
1359,21972,250000,3,1,1,1,0_tours
1360,599,225000,4,1,2,2,0_tours
1361,10540,175000,2,1,1,2,0_tours
1362,10540,62500,2,1,1,2,0_tours
1363,10540,62500,3,1,1,1,0_tours
1364,10540,225000,1,1,1,1,0_tours
1365,21319,125000,1,1,0,1,0_tours
1367,8804,175000,3,1,2,1,0_tours
1369,28834,87500,1,1,1,1,0_tours
1370,21448,250000,1,1,1,1,0_tours
1371,15702,175000,3,1,2,2,0_tours
1372,9299,225000,2,1,2,2,0_tours
1373,19537,-1,2,1,1,2,0_tours
1374,61700,62500,2,1,2,1,0_tours
1375,60563,30000,1,1,1,1,0_tours
1376,6668,62500,4,1,2,2,0_tours
1377,21324,125000,1,1,1,0,0_tours
1378,21858,125000,2,1,2,2,0_tours
1379,63304,62500,2,1,1,1,0_tours
1380,14826,87500,2,1,1,1,0_tours
1381,14826,125000,3,1,2,2,0_tours
1382,9832,17500,2,1,2,2,0_tours
1383,24022,42500,2,1,2,1,0_tours
1384,28304,87500,1,1,0,1,0_tours
1385,9832,125000,4,1,2,3,0_tours
1386,32658,125000,3,1,3,1,0_tours
1387,27201,225000,2,1,2,2,0_tours
1388,2894,125000,2,1,2,2,0_tours
1389,12600,87500,2,1,2,2,0_tours
1390,6992,-1,3,1,2,2,1_Disc
1391,18867,62500,1,1,1,1,0_tours
1392,21088,30000,1,1,1,1,0_tours
1393,29833,-1,4,1,2,2,0_tours
1394,12624,17500,2,1,1,1,0_tours
1395,35499,125000,2,1,2,2,0_tours
1396,25073,225000,1,1,2,1,0_tours
1397,9460,125000,2,1,2,2,0_tours
1398,33047,175000,2,1,2,1,0_tours
1399,16525,42500,1,1,1,1,0_tours
1400,16525,30000,3,1,3,1,0_tours
1401,11108,87500,3,1,2,1,0_tours
1402,21120,225000,2,1,2,2,0_tours
1403,7744,30000,1,1,1,1,0_tours
1404,16189,125000,3,1,1,2,0_tours
1405,4360,30000,1,1,1,1,0_tours
1406,63906,42500,1,1,1,1,0_tours
1407,1629,250000,4,1,3,2,0_tours
1408,26124,62500,2,1,2,0,0_tours
1409,64560,125000,2,1,4,0,0_tours
1410,61263,175000,2,1,2,1,0_tours
1411,23392,175000,2,1,3,1,0_tours
1412,22673,125000,2,1,1,2,0_tours
1413,19363,62500,1,1,0,1,0_tours
1414,26150,30000,1,1,1,0,0_tours
1415,24041,250000,2,1,2,2,0_tours
1416,21157,125000,2,1,2,2,0_tours
1417,65540,250000,2,1,2,2,0_tours
1418,5917,17500,1,1,0,1,0_tours
1419,5917,42500,1,1,1,1,0_tours
1420,30750,125000,1,1,1,1,0_tours
1421,21386,225000,4,1,2,1,0_tours
1422,9832,62500,1,1,0,1,0_tours
1423,18806,87500,1,1,1,1,0_tours
1424,18806,87500,1,1,1,1,0_tours
1425,13139,42500,1,1,1,1,0_tours
1426,13139,62500,1,1,1,1,0_tours
1427,19172,42500,2,1,2,1,0_tours
1428,60262,-1,4,1,3,1,0_tours
1429,8805,30000,1,1,1,1,0_tours
1430,35648,30000,1,1,1,1,0_tours
1431,7735,30000,2,1,1,2,0_tours
1432,7735,42500,1,1,0,1,0_tours
1433,19380,87500,1,1,1,1,0_tours
1434,7699,125000,2,1,1,2,0_tours
1435,7699,125000,2,1,2,2,0_tours
1436,2907,42500,2,1,1,2,0_tours
1437,28516,125000,2,1,2,2,0_tours
1438,21594,225000,2,1,5,1,0_tours
1439,18634,250000,4,1,2,2,1_Eat
1440,12417,250000,3,1,1,2,0_tours
1441,12417,250000,3,1,1,2,0_tours
1442,21437,17500,3,1,3,3,0_tours
1443,437,175000,3,1,2,2,0_tours
1444,30749,87500,1,1,1,1,0_tours
1445,12573,-1,1,1,1,1,0_tours
1446,14274,125000,4,1,2,4,0_tours
1447,65473,175000,2,1,3,2,0_tours
1448,5119,125000,4,1,2,2,0_tours
1449,18621,175000,1,1,1,1,0_tours
1450,14631,225000,3,1,2,2,0_tours
1451,60951,175000,2,1,3,2,0_tours
1452,19824,125000,2,1,2,2,0_tours
1453,33011,-1,2,1,2,1,0_tours
1454,33328,125000,1,1,0,1,0_tours
1455,21636,87500,1,1,1,1,0_tours
1456,21636,125000,2,1,1,2,0_tours
1457,63698,17500,4,1,2,1,0_tours
1458,7173,225000,2,1,1,2,0_tours
1459,13173,250000,2,1,0,2,0_tours
1461,24284,87500,2,1,1,0,0_tours
1462,25858,-1,3,1,2,3,0_tours
1463,14654,87500,1,1,1,1,0_tours
1464,20407,17500,1,1,1,1,0_tours
1465,26445,125000,2,1,2,2,0_tours
1466,25300,62500,1,1,1,1,0_tours
1467,7735,42500,1,1,0,1,0_tours
1468,25300,-1,1,1,0,0,0_tours
1469,2904,175000,1,1,1,1,0_tours
1471,10893,87500,2,1,2,2,0_tours
1472,3305,17500,1,1,0,0,0_tours
1473,11264,-1,2,1,3,0,0_tours
1474,20035,30000,1,1,1,0,0_tours
1475,20461,87500,2,1,2,0,0_tours
1476,18582,-1,2,1,2,0,0_tours
1477,8745,225000,1,1,1,1,0_tours
1478,9408,125000,3,1,2,1,0_tours
1479,21666,125000,1,1,1,1,0_tours
1480,57619,17500,1,1,1,1,0_tours
1481,32324,17500,1,1,0,0,0_tours
1482,11905,62500,1,1,3,1,0_tours
1483,21008,87500,2,1,0,2,0_tours
1484,7962,175000,4,1,2,1,0_tours
1485,17469,125000,2,1,1,2,0_tours
1486,8773,125000,1,1,0,1,0_tours
1487,17550,125000,1,1,0,1,0_tours
1488,17550,42500,2,1,1,2,0_tours
1489,17550,125000,1,1,1,1,0_tours
1490,25897,-1,2,1,0,2,0_tours
1491,64587,-1,1,1,1,1,0_tours
1492,11082,125000,2,1,0,2,0_tours
1493,11082,125000,2,1,0,2,0_tours
1494,23975,87500,2,1,1,2,0_tours
1495,31873,62500,1,1,2,1,0_tours
1496,503,-1,2,1,2,0,0_tours
1497,3189,42500,1,1,0,1,0_tours
1498,13416,42500,2,1,1,1,0_tours
1500,13762,125000,2,1,3,2,0_tours
1501,12904,42500,1,1,1,1,0_tours
1502,4583,62500,2,1,1,2,0_tours
1503,11596,125000,2,1,2,2,0_tours
1504,25627,225000,2,1,1,2,0_tours
1505,20035,42500,1,1,0,1,0_tours
1506,32326,42500,2,1,1,1,0_tours
1507,32326,42500,1,1,1,1,0_tours
1508,33326,62500,1,1,0,1,0_tours
1509,17472,30000,1,1,1,1,0_tours
1510,4146,17500,1,1,0,1,0_tours
1511,4146,5000,1,1,0,0,0_tours
1512,7636,250000,2,1,0,1,0_tours
1513,3195,17500,1,1,0,0,0_tours
1514,2601,-1,2,1,2,2,0_tours
1515,33286,125000,2,1,2,2,0_tours
1516,2779,175000,3,1,3,2,0_tours
1517,59641,17500,1,1,1,0,0_tours
1518,13823,225000,2,1,2,2,0_tours
1519,5633,42500,2,1,2,2,0_tours
1520,21811,30000,1,1,0,1,0_tours
1521,29672,175000,2,1,1,0,0_tours
1522,34606,125000,2,1,1,2,0_tours
1523,21997,62500,3,1,3,3,0_tours
1524,34339,42500,2,1,0,2,0_tours
1525,61445,125000,2,1,1,2,0_tours
1526,8049,250000,4,1,2,2,0_tours
1527,23356,225000,4,1,3,2,0_tours
1528,31895,-1,3,1,2,1,0_tours
1529,28974,62500,2,1,1,1,0_tours
1530,845,175000,4,1,2,2,0_tours
1531,12560,30000,2,1,2,2,0_tours
1532,34796,125000,4,1,2,2,0_tours
1533,9949,125000,4,1,3,1,0_tours
1534,17263,62500,1,1,1,1,0_tours
1535,23781,125000,1,1,1,1,0_tours
1536,34099,62500,1,1,1,1,0_tours
1537,13923,225000,2,1,1,2,0_tours
1538,19873,225000,3,1,1,1,1_Disc
1539,8743,87500,2,1,2,2,0_tours
1540,8743,125000,2,1,1,2,0_tours
1541,8743,62500,2,1,0,2,0_tours
1542,8743,42500,1,1,1,1,0_tours
1543,8743,175000,2,1,1,2,0_tours
1544,8743,125000,1,1,1,1,0_tours
1545,57451,87500,2,1,2,1,0_tours
1546,23686,125000,3,1,2,1,0_tours
1547,242,17500,1,1,1,0,0_tours
1548,5309,-1,1,1,1,0,0_tours
1549,18869,87500,1,1,1,1,0_tours
1550,27491,125000,2,1,0,2,0_tours
1551,27500,125000,1,1,2,1,0_tours
1552,27203,42500,1,1,1,1,0_tours
1553,59053,175000,2,1,2,2,0_tours
1554,28479,125000,2,1,4,0,0_tours
1555,21462,175000,2,1,0,2,0_tours
1556,60089,87500,2,1,2,0,0_tours
1557,13171,175000,2,1,1,2,0_tours
1558,2904,62500,1,1,1,1,0_tours
1559,5157,5000,1,1,0,0,0_tours
1560,21171,250000,2,1,1,2,0_tours
1561,21171,175000,1,1,1,1,0_tours
1562,21265,62500,2,1,1,1,0_tours
1563,23714,175000,4,1,2,2,0_tours
1564,5150,62500,1,1,1,1,0_tours
1565,2899,17500,1,1,1,1,0_tours
1566,62588,87500,4,1,3,2,2_MV
1567,25053,225000,4,1,2,2,0_tours
1568,11315,250000,2,1,1,2,0_tours
1569,14522,250000,4,1,4,2,0_tours
1570,19157,125000,4,1,3,4,0_tours
1571,21808,225000,2,1,2,2,0_tours
1572,8457,-1,2,1,4,1,0_tours
1573,64953,125000,4,1,4,1,0_tours
1574,13114,62500,1,1,0,1,0_tours
1575,14084,225000,4,1,2,2,0_tours
1576,29304,125000,2,1,2,1,0_tours
1577,5086,125000,2,1,1,2,0_tours
1578,33275,42500,1,1,1,1,0_tours
1579,25900,-1,1,1,0,0,0_tours
1580,23739,175000,1,1,1,1,0_tours
1581,23739,250000,2,1,2,2,0_tours
1582,23739,250000,2,1,2,2,0_tours
1583,23739,225000,2,1,2,1,0_tours
1584,7720,175000,1,1,1,1,0_tours
1585,7720,125000,1,1,1,1,0_tours
1586,15983,125000,1,1,0,1,0_tours
1587,3879,125000,1,1,1,1,0_tours
1588,62814,175000,1,1,1,1,0_tours
1589,30114,62500,2,1,2,2,0_tours
1590,11059,250000,3,1,2,2,0_tours
1591,11059,62500,3,1,1,0,0_tours
1592,1938,-1,2,1,2,0,0_tours
1593,27201,42500,2,1,1,2,0_tours
1594,27201,5000,2,1,0,0,0_tours
1595,29189,125000,2,1,1,2,0_tours
1596,29189,42500,2,1,0,1,0_tours
1597,19658,62500,1,1,2,1,0_tours
1598,64651,125000,2,1,2,0,0_tours
1599,7944,87500,1,1,1,1,0_tours
1600,7944,225000,2,1,1,2,0_tours
1601,20618,175000,4,1,1,2,0_tours
1602,22985,-1,2,1,2,2,0_tours
1603,30759,175000,2,1,1,2,0_tours
1604,9509,175000,2,1,1,2,0_tours
1605,33301,62500,2,1,2,2,0_tours
1606,33301,-1,1,1,1,1,0_tours
1607,33301,62500,2,1,2,2,0_tours
1608,33301,30000,2,1,1,2,0_tours
1609,27205,125000,3,1,0,1,0_tours
1610,27205,42500,1,1,0,1,0_tours
1611,14450,175000,1,1,1,1,0_tours
1612,32324,175000,1,1,0,1,0_tours
1613,27345,225000,4,1,2,2,0_tours
1614,28030,42500,1,1,1,1,0_tours
1615,62471,87500,3,1,3,2,0_tours
1616,28362,62500,1,1,0,1,0_tours
1617,31228,125000,2,1,0,1,0_tours
1618,2236,175000,4,1,3,3,0_tours
1620,3305,125000,2,1,1,1,0_tours
1621,3305,-1,2,1,1,1,0_tours
1622,3305,125000,2,1,1,1,0_tours
1623,27201,5000,2,1,0,1,0_tours
1624,2911,125000,1,1,1,1,0_tours
1625,16687,175000,2,1,1,2,0_tours
1626,27160,87500,2,1,1,1,0_tours
1627,4356,125000,1,1,1,1,0_tours
1628,22276,125000,2,1,2,0,0_tours
1629,7623,125000,3,1,3,3,0_tours
1630,20040,175000,4,1,2,2,0_tours
1631,9941,42500,1,1,1,1,0_tours
1632,30677,42500,3,1,4,1,0_tours
1633,32292,125000,3,1,1,1,0_tours
1634,20042,62500,2,1,1,2,0_tours
1635,9647,125000,1,1,1,1,0_tours
1636,13395,-1,2,1,1,2,0_tours
1637,24288,42500,2,1,2,2,0_tours
1638,14391,125000,1,1,1,1,0_tours
1639,4142,225000,4,1,2,2,0_tours
1640,23686,62500,2,1,0,2,0_tours
1641,12259,-1,1,1,0,1,0_tours
1642,379,17500,1,1,1,0,0_tours
1643,13173,125000,2,1,1,2,0_tours
1644,18634,-1,4,1,2,2,0_tours
1645,11307,17500,1,1,1,1,0_tours
1646,61504,87500,1,1,1,1,0_tours
1647,153,125000,1,1,1,1,0_tours
1648,843,125000,2,1,1,2,0_tours
1649,32761,87500,1,1,1,1,0_tours
1650,33323,62500,1,1,0,1,0_tours
1651,21639,87500,1,1,1,1,0_tours
1652,21639,87500,2,1,2,2,0_tours
1653,20261,87500,3,1,1,1,0_tours
1654,11930,125000,2,1,1,1,0_tours
1655,11930,87500,1,1,1,1,0_tours
1656,11930,125000,2,1,1,2,0_tours
1657,9336,125000,2,1,2,2,0_tours
1658,65843,125000,2,1,2,2,0_tours
1659,13121,175000,2,1,3,0,0_tours
1660,59370,125000,2,1,8,2,0_tours
1661,3863,42500,1,1,1,1,0_tours
1662,3863,62500,1,1,1,1,0_tours
1663,23529,125000,1,1,0,1,0_tours
1664,20305,-1,2,1,2,0,0_tours
1665,15983,30000,1,1,0,1,0_tours
1666,18868,125000,1,1,1,1,0_tours
1667,9822,125000,2,1,3,2,0_tours
1668,11315,30000,2,1,1,1,0_tours
1669,55956,-1,2,1,1,0,0_tours
1670,379,175000,3,1,1,2,0_tours
1671,58088,87500,2,1,2,2,0_tours
1672,19887,125000,1,1,1,1,0_tours
1673,19887,125000,1,1,1,1,0_tours
1674,17901,62500,1,1,1,1,0_tours
1675,22716,17500,5,1,2,2,0_tours
1676,33323,125000,2,1,1,2,0_tours
1678,62978,125000,1,1,1,1,0_tours
1679,14942,125000,1,1,1,1,0_tours
1680,14942,175000,1,1,1,1,0_tours
1681,3608,125000,3,1,2,2,0_tours
1682,10696,5000,2,1,1,0,0_tours
1683,14452,250000,2,1,0,2,0_tours
1684,59454,-1,1,1,2,0,0_tours
1685,8720,87500,2,1,3,2,0_tours
1686,56212,42500,2,1,3,0,0_tours
1687,28388,125000,2,1,2,2,0_tours
1688,13452,17500,1,1,0,0,0_tours
1689,18874,30000,1,1,0,1,0_tours
1690,13452,30000,1,1,0,1,0_tours
1691,7719,125000,2,1,1,1,0_tours
1692,16218,175000,3,1,2,2,0_tours
1693,5630,125000,2,1,1,1,0_tours
1694,661,-1,1,1,0,1,0_tours
1695,17416,-1,1,1,1,1,0_tours
1696,57,87500,1,1,1,1,0_tours
1697,26094,-1,1,1,0,1,0_tours
1698,21952,5000,1,1,0,0,0_tours
1699,6500,250000,2,1,2,0,0_tours
1700,7164,-1,2,1,1,1,0_tours
1701,7164,-1,1,1,1,1,0_tours
1702,60656,175000,2,1,2,1,0_tours
1703,7995,5000,2,1,0,1,0_tours
1704,61157,87500,1,1,1,1,0_tours
1705,2903,62500,2,1,1,2,0_tours
1706,24858,125000,3,1,2,2,0_tours
1707,16429,30000,1,1,0,1,0_tours
1708,15457,125000,2,1,1,2,0_tours
1709,12989,125000,4,1,2,2,0_tours
1710,7509,175000,4,1,2,2,0_tours
1711,33306,250000,4,1,2,2,0_tours
1712,26015,175000,2,1,1,2,0_tours
1713,28578,-1,2,1,1,2,0_tours
1714,3430,250000,3,1,1,2,0_tours
1715,32910,125000,2,1,2,0,0_tours
1716,24511,225000,3,1,1,2,0_tours
1717,8162,87500,2,1,2,2,0_tours
1718,60562,62500,1,1,1,1,0_tours
1719,21935,225000,2,1,1,2,0_tours
1720,19387,-1,3,1,2,2,0_tours
1721,25001,87500,2,1,1,2,0_tours
1722,26139,250000,2,1,2,2,0_tours
1723,9336,125000,1,1,1,1,0_tours
1724,9336,17500,1,1,1,0,0_tours
1726,28140,87500,4,1,2,2,1_Disc
1727,11059,87500,1,1,1,1,0_tours
1728,1013,175000,3,1,2,2,0_tours
1729,435,125000,3,1,1,2,0_tours
1730,1466,250000,2,1,1,2,0_tours
1731,4270,-1,3,1,3,2,0_tours
1732,29881,-1,1,1,1,1,0_tours
1733,32271,87500,1,1,0,1,0_tours
1734,33011,175000,3,1,2,3,0_tours
1735,31955,175000,2,1,2,2,0_tours
1736,33589,225000,2,1,2,2,0_tours
1737,58453,-1,1,1,1,1,0_tours
1738,15987,87500,1,1,2,0,0_tours
1739,24574,125000,2,1,1,2,0_tours
1740,24574,62500,2,1,1,1,0_tours
1741,24574,62500,2,1,1,2,0_tours
1742,17740,125000,2,1,2,1,0_tours
1743,10799,-1,2,1,2,2,0_tours
1744,10982,87500,2,1,1,2,0_tours
1745,10982,-1,4,1,2,1,0_tours
1747,10982,125000,2,1,1,1,0_tours
1748,10982,175000,3,1,2,1,0_tours
1749,873,175000,1,1,1,1,0_tours
1750,5401,175000,2,1,2,2,0_tours
1751,30128,42500,2,1,1,1,0_tours
1752,4369,42500,1,1,1,0,0_tours
1753,13167,175000,3,1,0,1,0_tours
1754,60773,250000,4,1,2,1,0_tours
1755,34097,87500,2,1,2,2,0_tours
1756,7953,125000,2,1,1,2,0_tours
1757,20458,125000,1,1,1,1,0_tours
1758,20458,87500,2,1,2,2,0_tours
1759,14519,175000,5,1,3,2,0_tours
1760,28995,225000,4,1,2,2,0_tours
1761,25226,225000,3,1,1,0,0_tours
1762,20745,-1,1,1,1,1,0_tours
1763,6106,225000,2,1,1,2,0_tours
1764,12657,17500,2,1,0,0,0_tours
1765,21463,250000,2,1,1,2,0_tours
1766,21463,62500,1,1,1,1,0_tours
1767,12600,125000,1,1,1,1,0_tours
1768,30685,175000,2,1,2,1,0_tours
1769,61670,125000,2,1,2,0,0_tours
1770,32534,42500,1,1,1,1,0_tours
1771,32534,62500,1,1,0,0,0_tours
1772,32534,42500,1,1,0,1,0_tours
1773,21171,125000,1,1,0,1,0_tours
1774,21171,175000,2,1,1,2,0_tours
1775,32534,30000,1,1,1,1,0_tours
1776,32534,30000,1,1,1,1,0_tours
1777,32534,87500,1,1,0,1,0_tours
1778,34871,87500,2,1,2,1,0_tours
1779,33098,125000,2,1,0,2,0_tours
1780,19085,175000,2,1,3,2,0_tours
1781,17549,175000,2,1,1,2,0_tours
1782,21843,125000,2,1,2,1,0_tours
1783,34607,225000,2,1,2,2,0_tours
1784,27159,125000,3,1,1,1,0_tours
1785,7637,125000,1,1,1,1,0_tours
1786,21465,62500,1,1,1,1,0_tours
1787,28762,87500,2,1,2,2,0_tours
1788,844,87500,1,1,1,1,0_tours
1789,844,87500,1,1,1,1,0_tours
1790,31535,125000,1,1,1,1,0_tours
1791,14955,30000,2,1,0,2,0_tours
1792,14955,17500,2,1,1,2,0_tours
1793,3248,175000,4,1,4,4,0_tours
1794,20054,175000,2,1,2,2,0_tours
1795,59346,42500,2,1,2,1,0_tours
1796,17878,125000,3,1,2,2,0_tours
1797,5412,225000,5,1,2,2,0_tours
1798,3833,-1,3,1,3,2,0_tours
1799,34340,62500,1,1,0,1,0_tours
1800,15086,175000,2,1,1,2,0_tours
1801,21481,225000,2,1,2,2,0_tours
1802,870,175000,2,1,2,2,0_tours
1803,13145,175000,1,1,1,1,0_tours
1804,27616,42500,2,1,0,1,0_tours
1805,16551,125000,2,1,1,2,0_tours
1806,23131,-1,4,1,2,2,0_tours
1807,20461,62500,1,1,1,1,0_tours
1808,726,175000,3,1,2,2,0_tours
1809,56119,62500,1,1,1,0,0_tours
1810,19713,62500,1,1,2,1,0_tours
1811,21477,-1,1,1,1,0,0_tours
1812,14621,125000,4,1,1,2,1_Disc
1813,13177,62500,2,1,1,2,0_tours
1814,13144,125000,1,1,1,0,0_tours
1815,24500,87500,2,1,1,2,0_tours
1817,31566,62500,2,1,2,2,0_tours
1818,26094,125000,1,1,2,1,0_tours
1819,27057,125000,2,1,2,2,0_tours
1820,25275,87500,4,1,3,4,0_tours
1821,21944,125000,3,1,2,2,0_tours
1822,19304,87500,1,1,1,1,0_tours
1823,19304,17500,1,1,1,1,0_tours
1824,62741,87500,1,1,1,1,0_tours
1825,59641,125000,2,1,2,1,0_tours
1827,25326,62500,2,1,1,2,0_tours
1828,25326,42500,1,1,1,1,0_tours
1829,34449,42500,2,1,1,1,0_tours
1830,10052,-1,4,1,1,1,0_tours
1831,30757,125000,3,1,1,2,0_tours
1832,32290,87500,1,1,1,1,0_tours
1833,12099,-1,2,1,2,2,0_tours
1834,10321,125000,2,1,1,2,0_tours
1835,27221,62500,2,1,0,2,0_tours
1836,27221,17500,1,1,0,1,0_tours
1837,27221,30000,1,1,1,1,0_tours
1838,11101,42500,1,1,1,1,0_tours
1839,65107,225000,2,1,6,2,0_tours
1840,33439,125000,4,1,2,1,0_tours
1841,14746,87500,2,1,4,2,0_tours
1842,871,225000,2,1,1,2,0_tours
1843,19826,42500,2,1,2,1,0_tours
1844,25925,30000,1,1,1,0,0_tours
1845,25925,17500,1,1,0,1,0_tours
1846,25925,125000,2,1,1,2,0_tours
1847,25925,62500,1,1,0,1,0_tours
1848,25925,125000,1,1,0,1,0_tours
1849,25925,62500,1,1,0,1,0_tours
1850,25925,62500,1,1,1,1,0_tours
1851,25925,62500,2,1,0,2,0_tours
1852,25925,30000,1,1,0,1,0_tours
1853,5085,-1,1,1,1,1,0_tours
1854,32321,125000,2,1,1,0,0_tours
1855,32321,250000,3,1,3,2,0_tours
1856,11085,250000,1,1,1,1,0_tours
1857,11085,-1,2,1,1,2,0_tours
1858,32321,175000,2,1,4,2,0_tours
1860,57293,225000,2,1,1,2,0_tours
1861,25051,17500,2,1,1,0,0_tours
1862,2892,30000,1,1,0,1,0_tours
1863,14120,87500,1,1,1,1,0_tours
1864,5789,62500,3,1,1,2,0_tours
1865,24280,87500,2,1,1,2,0_tours
1866,11864,125000,2,1,1,2,0_tours
1867,24298,62500,1,1,1,1,0_tours
1868,24298,42500,2,1,1,2,0_tours
1869,24298,42500,1,1,0,1,0_tours
1870,3193,250000,2,1,1,2,0_tours
1871,3193,125000,3,1,2,3,0_tours
1872,3193,250000,2,1,0,2,0_tours
1873,3193,-1,2,1,1,2,0_tours
1874,3193,30000,1,1,1,1,0_tours
1875,24333,125000,4,1,2,2,0_tours
1876,18861,42500,1,1,0,1,0_tours
1877,22882,175000,2,1,3,1,0_tours
1878,20035,225000,2,1,1,2,0_tours
1879,7689,87500,1,1,1,0,0_tours
1880,18631,-1,2,1,2,2,0_tours
1881,30000,62500,1,1,1,1,0_tours
1882,30000,-1,1,1,0,1,0_tours
1883,30000,125000,1,1,0,1,0_tours
1884,30000,87500,1,1,0,1,0_tours
1885,779,125000,2,1,1,0,0_tours
1886,61546,5000,1,1,1,0,0_tours
1887,22883,62500,1,1,1,1,0_tours
1888,62986,42500,1,1,1,1,0_tours
1889,33620,-1,2,1,0,1,0_tours
1890,25624,87500,1,1,0,1,0_tours
1891,3759,175000,3,1,2,2,0_tours
1892,4863,42500,1,1,0,0,0_tours
1893,4863,125000,2,1,2,2,0_tours
1894,59454,17500,1,1,1,0,0_tours
1895,22673,175000,7,1,2,1,0_tours
1896,25299,87500,3,1,1,2,0_tours
1897,25053,17500,1,1,1,1,0_tours
1898,25621,30000,2,1,1,1,0_tours
1899,4863,42500,1,1,0,1,0_tours
1900,6388,175000,5,1,2,1,0_tours
1901,6899,30000,1,1,1,0,0_tours
1902,63460,175000,5,1,2,2,0_tours
1903,17451,-1,1,1,2,1,0_tours
1904,27051,225000,3,1,2,1,0_tours
1905,27051,-1,2,1,2,2,0_tours
1906,27051,-1,2,1,2,0,0_tours
1907,8769,62500,1,1,1,1,0_tours
1908,55389,125000,2,1,4,2,0_tours
1909,3712,87500,1,1,1,1,0_tours
1910,18348,125000,2,1,2,2,0_tours
1911,11085,175000,2,1,1,0,0_tours
1912,17001,42500,1,1,0,1,0_tours
1913,23975,125000,2,1,1,2,0_tours
1914,55656,175000,3,1,2,2,0_tours
1915,10314,250000,2,1,2,2,0_tours
1916,10314,87500,1,1,1,1,0_tours
1917,10314,225000,2,1,1,2,0_tours
1918,7718,225000,1,1,0,1,0_tours
1919,18817,62500,2,1,1,2,0_tours
1920,14669,17500,1,1,1,0,0_tours
1921,14669,5000,1,1,0,0,0_tours
1922,60550,62500,3,1,2,2,0_tours
1923,20601,125000,2,1,2,2,0_tours
1924,30750,225000,3,1,1,1,0_tours
1925,12417,175000,1,1,1,1,0_tours
1926,12417,87500,1,1,1,1,0_tours
1927,30432,175000,4,1,2,2,0_tours
1928,12624,175000,2,1,2,2,0_tours
1929,22971,62500,2,1,2,2,0_tours
1930,16714,250000,2,1,2,2,0_tours
1931,56609,125000,2,1,2,2,0_tours
1932,15982,125000,1,1,1,1,0_tours
1933,15982,125000,1,1,1,1,0_tours
1934,15982,62500,2,1,1,1,0_tours
1935,21469,125000,1,1,0,1,0_tours
1936,379,87500,1,1,1,1,0_tours
1937,21959,42500,1,1,1,1,0_tours
1938,21959,87500,2,1,2,2,0_tours
1939,20440,225000,3,1,3,3,0_tours
1940,10953,125000,1,1,1,1,0_tours
1941,10953,125000,3,1,2,2,0_tours
1942,10953,125000,2,1,1,1,0_tours
1943,8203,-1,4,1,2,2,0_tours
1944,14440,62500,1,1,0,1,0_tours
1945,59706,42500,1,1,1,1,0_tours
1946,20035,125000,2,1,0,2,0_tours
1947,5630,17500,2,1,2,2,0_tours
1948,27406,175000,2,1,1,2,0_tours
1949,3481,175000,4,1,2,2,0_tours
1950,21931,62500,1,1,1,1,0_tours
1951,65651,125000,4,1,2,1,1_Disc
1952,15635,125000,2,1,1,2,0_tours
1953,18866,125000,2,1,2,2,0_tours
1954,15687,62500,1,1,0,1,0_tours
1955,25053,17500,2,1,0,0,0_tours
1956,30719,225000,2,1,2,0,0_tours
1957,22962,87500,2,1,1,1,0_tours
1958,7995,30000,2,1,1,1,0_tours
1959,20471,175000,2,1,5,2,0_tours
1960,20210,62500,3,1,1,1,0_tours
1961,13871,225000,2,1,1,2,0_tours
1962,13871,125000,2,1,1,2,0_tours
