household_id,hhno
4139,192016040
4140,191014566
4141,191002744
4142,191047960
4143,191034914
4144,191031442
4145,191033230
4146,191050787
4147,191009252
4148,192008155
4149,191020113
4150,191011705
4151,191019214
4152,191033596
4153,191045819
4154,191007506
4155,191034115
4156,191004031
4157,191052186
4158,191041064
4159,191039071
4160,192016016
4161,191041913
4162,191031950
4163,191038932
4164,191009028
4165,191029599
4166,192010032
4167,192006600
4168,191023749
4169,191020877
4170,192011921
4171,191032165
4172,192017368
4173,192001705
4174,191037954
4175,191024197
4176,191035329
4177,191028634
4178,191013671
4179,191030661
4180,191011681
4181,192013144
4182,191028898
4183,191021141
4184,191021706
4185,191019900
4186,191026749
4187,191045114
4188,191001923
4189,192014554
4190,191052156
4191,191000448
4192,191042372
4193,192002573
4194,191037925
4195,191033179
4196,192003272
4197,192002641
4198,191007497
4199,191032497
4200,191042900
4201,192001103
4202,191008340
4203,191008628
4204,191017248
4205,191023222
4206,191051221
4207,191011588
4208,191006222
4209,191015884
4210,191032547
4211,192018332
4212,191016528
4213,191027188
4214,191004322
4215,191029119
4216,192004720
4217,192014685
4218,191029358
4219,191005087
4220,191003109
4221,191000463
4222,191034263
4223,191038595
4224,192007163
4225,192000847
4226,191051798
4227,191047071
4228,191045051
4229,191032990
4230,191018006
4231,191042816
4232,191052298
4233,191037373
4234,191050860
4235,191000721
4236,191000352
4237,191050678
4238,192004342
4239,191010027
4240,191047747
4241,191040759
4242,191047394
4243,191006802
4244,191025065
4245,191024407
4246,191035374
4247,191006337
4248,191002087
4249,191034446
4250,191002355
4251,191044653
4252,191009534
4253,191031025
4254,191002197
4255,191026358
4256,191050285
4257,191051768
4258,191008140
4259,191031467
4260,191027189
4261,191037900
4262,191037170
4263,191014048
4264,191035253
4265,191038841
4266,191032620
4267,191035640
4268,191047429
4269,191049463
4270,191034058
4271,191034407
4272,191006161
4273,191019726
4274,191045793
4275,192017433
4276,191009284
4277,191019614
4278,191044705
4279,191023056
4280,191015596
4281,191014340
4282,191042955
4283,191042977
4284,191005116
4285,191021287
4286,191048344
4287,191027432
4288,191030509
4289,191029312
4290,191001293
4291,191050176
4292,191045157
4293,191029384
4294,191034858
4295,191040717
4296,191036526
4297,191046706
4298,191043245
4299,191014404
4300,191043842
4301,191029493
4302,191015471
4303,191016546
4304,191017106
4305,191027793
4306,191030447
4307,191015528
4308,191030906
4309,191019307
4310,191006890
4311,191021617
4312,191028667
4313,191024231
4314,191012258
4315,191029390
4316,191034148
4317,191020627
4318,191015609
4319,191033547
4320,191020084
4321,191009153
4322,191017723
4323,191034989
4324,191033310
4325,191038329
4326,191033798
4327,191047084
4328,191021377
4329,191050599
4330,191039210
4331,191001238
4332,191009017
4333,192000571
4334,192005467
4335,191014862
4336,191002081
4337,191046773
4338,191031011
4339,191007020
4340,191037831
4341,192003397
4342,191035043
4343,191000869
4344,191030989
4345,192005081
4346,191024809
4347,192006955
4348,192005536
4349,191008042
4350,191008472
4351,191019281
4352,192009342
4353,191028014
4354,192011448
4355,192002130
4356,191015593
4357,192016442
4358,192004572
4359,191022317
4360,191020299
4361,191001458
4362,191024167
4363,192011739
4364,191018612
4365,192014086
4366,191035653
4367,191014567
4368,191017974
4369,192017362
4370,191018683
4371,191042128
4372,191000250
4373,191019093
4374,192009781
4375,192001204
4376,191010592
4377,191026574
4378,191023398
4379,191043117
4380,191031142
4381,191023357
4382,192015411
4383,191033098
4384,191033883
4385,191049459
4386,192002628
4387,191009954
4388,192017096
4389,191005369
4390,191018584
4391,192000088
4392,191039140
4393,192003019
4394,191025168
4395,191026972
4396,191041731
4397,191022414
4398,191012463
4399,191016731
4400,191029279
4401,191044878
4402,191042114
4403,191032842
4404,191018327
4405,191042038
4406,191033349
4407,191037677
4408,191023013
4409,191035818
4410,191030364
4411,191028917
4412,191050650
4413,191045004
4414,192002045
4415,191034327
4416,191019503
4417,191042498
4418,192004873
4419,192004468
4420,191023824
4421,191040459
4422,191032554
4423,191030844
4424,191003486
4425,192000364
4426,191044186
4427,191004155
4428,191042901
4429,191045057
4430,191035795
4431,191011606
4432,191029515
4433,191042072
4434,191012132
4435,191021506
4436,191049758
4437,191001119
4438,191048236
4439,191034261
4440,191050769
4441,191018906
4442,191025844
4443,191016341
4444,192009474
4445,192004021
4446,191040305
4447,191040963
4448,191049988
4449,191004450
4450,191036991
4451,191024481
4452,191014162
4453,192001226
4454,191000495
4455,191030126
4456,191010064
4457,191035088
4458,191026791
4459,192016521
4460,191040780
4461,192015694
4462,191020573
4463,191049329
4464,191017778
4465,191002438
4466,191025337
4467,192013256
4468,191031843
4469,191026734
4470,191013080
4471,192006906
4472,192006456
4473,191025396
4474,191020445
4475,191026521
4476,191020011
4477,192010326
4478,192009333
4479,191003974
4480,191014122
4481,192010580
4482,191043568
4483,192005790
4484,191045596
4485,192007791
4486,191051653
4487,191014576
4488,191049670
4489,192006604
4490,192013884
4491,191041103
4492,191045947
4493,192007252
4494,191048437
4495,191048298
4496,192012529
4497,191035716
4498,191040755
4499,192010542
4500,192014193
4501,191010341
4502,191022629
4503,191021908
4504,191009242
4505,191006440
4506,192000708
4507,192009785
4508,192015332
4509,191003592
4510,192009399
4511,191008040
4512,191046231
4513,191019669
4514,191038762
4515,192005507
4516,192010125
4517,191009248
4518,191033648
4519,191021268
4520,191021667
4521,191026940
4522,191011434
4523,191014203
4524,191022220
4525,191049524
4526,191009178
4527,191023354
4528,191009378
4529,191047402
4530,191004760
4531,191035671
4532,191006399
4533,191005790
4534,191037162
4535,191048073
4536,191022178
4537,191043707
4538,191050555
4539,191017238
4540,192011675
4541,191035118
4542,191029682
4543,191040873
4544,191003950
4545,191028384
4546,191013788
4547,191027811
4548,191045005
4549,191000092
4550,191040194
4551,192005319
4552,192002184
4553,192006853
4554,192017641
4555,192010482
4556,191023849
4557,191047265
4558,191007901
4559,191041633
4560,191004175
4561,191010049
4562,192003763
4563,191041547
4564,191011719
4565,191018404
4566,191031231
4567,191000529
4568,191042565
4569,191018888
4570,191021536
4571,191013677
4572,192017889
4573,191027978
4574,191006898
4575,191026689
4576,191014649
4577,191028308
4578,191026034
4579,191024610
4580,191023665
4581,191017474
4582,191034930
4583,191046417
4584,191028609
4585,191009257
4586,191005781
4587,191018091
4588,191007778
4589,191052499
4590,192012408
4591,192001657
4592,192004807
4593,192007877
4594,191024442
4595,191006602
4596,191039346
4597,191026612
4598,191030514
4599,191035755
4600,191001337
4601,191012781
4602,191005782
4603,191047989
4604,191042557
4605,191052011
4606,191024839
4607,192003401
4608,191000970
4609,191024608
4610,191020136
4611,191033684
4612,191041984
4613,191049898
4614,191029997
4615,191022717
4616,191001024
4617,191011760
4618,191038381
4619,191051344
4620,192016500
4621,191047715
4622,192010824
4623,191024736
4624,191036282
4625,191020414
4626,191047598
4627,191014304
4628,191050726
4629,191033537
4630,191042582
4631,191012516
4632,191033809
4633,191045976
4634,191013042
4635,191023989
4636,191014907
4637,191036755
4638,192000764
4639,192002263
4640,191017027
4641,191028080
4642,191005059
4643,191000049
4644,191028665
4645,191032749
4646,192002393
4647,191004605
4648,191026746
4649,191048940
4650,191036572
4651,191051111
4652,191047110
4653,191048688
4654,192001451
4655,191015524
4656,191041668
4657,191033398
4658,191011394
4659,191023895
4660,191031212
4661,191007787
4662,191043755
4663,192000145
4664,191003775
4665,191016256
4666,191034819
4667,191037758
4668,191030515
4669,191044179
4670,192017287
4671,191028559
4672,191005866
4673,191051295
4674,191004562
4675,192015037
4676,192016808
4677,192006450
4678,191031793
4679,191022881
4680,191044078
4681,191007813
4682,191022098
4683,192008087
4684,192011753
4685,191044185
4686,191009969
4687,191034290
4688,191044900
4689,191043978
4690,192011138
4691,191011870
4692,191019316
4693,192017480
4694,191028327
4695,191015707
4696,192000474
4697,191022738
4698,191011910
4699,191050495
4700,191033337
4701,191006752
4702,192013559
4703,192007861
4704,192016168
4705,191003766
4706,191050644
4707,191030302
4708,191048863
4709,191048016
4710,191002762
4711,191047331
4712,191004591
4713,191006706
4714,191006995
4715,191009208
4716,191022969
4717,192016279
4718,192014396
4719,192013525
4720,192005434
4721,192014637
4722,191001687
4723,192010225
4724,191030399
4725,191045658
4726,191021845
4727,191048194
4728,192008977
4729,191001141
4730,191030238
4731,192009817
4732,191019104
4733,191043512
4734,192003651
4735,191019906
4736,192002534
4737,191035992
4738,191034905
4739,191051098
4740,192007166
4741,191026610
4742,191035109
4743,191001147
4744,191034066
4745,191033031
4746,191027468
4747,191019866
4748,192008252
4749,191030102
4750,192012173
4751,192000333
4752,192005963
4753,191001028
4754,191002659
4755,191024023
4756,192011014
4757,191028668
4758,192008090
4759,191048767
4760,191048538
4761,191021120
4762,191039792
4763,192002522
4764,191036771
4765,191026725
4766,192006165
4767,191037892
4768,192015270
4769,192004534
4770,191040342
4771,192016419
4772,192002658
4773,192005952
4774,191011961
4775,192003585
4776,191014555
4777,192005062
4778,191002486
4779,192014140
4780,191017265
4781,191036462
4782,192015179
4783,191013465
4784,192002765
4785,191035877
4786,191013213
4787,191032028
4788,191039611
4789,191016790
4790,191010157
4791,191027286
4792,191019531
4793,191015446
4794,191024064
4795,191016494
4796,191023095
4797,191049520
4798,191022013
4799,191027542
4800,191028058
4801,192000542
4802,191018358
4803,192014883
4804,191020204
4805,191023474
4806,192004009
4807,191033303
4808,191018551
4809,192014385
4810,191038051
4811,192004134
4812,191007730
4813,191037486
4814,191051516
4815,191019847
4816,191029035
4817,191039670
4818,191007870
4819,192008010
4820,191009886
4821,191010036
4822,192016231
4823,192015436
4824,191040653
4825,191024707
4826,191035411
4827,192000075
4828,192016495
4829,191037426
4830,192002108
4831,191036183
4832,191025875
4833,191022473
4834,191049022
4835,191006673
4836,191037475
4837,191046888
4838,191023625
4839,191037149
4840,192016249
4841,191020424
4842,191037577
4843,191048238
4844,192001504
4845,191027291
4846,192015544
4847,192014000
4848,191043809
4849,191042145
4850,191028094
4851,191010707
4852,191044993
4853,192007606
4854,191018015
4855,192010962
4856,191032413
4857,191022080
4858,191020022
4859,191050681
4860,191035195
4861,191045091
4862,192006602
4863,191005783
4864,192014422
4865,191009462
4866,191010555
4867,191028015
4868,191024357
4869,192012452
4870,192018251
4871,191050343
4872,191027212
4873,191001230
4874,191028986
4875,191005683
4876,191006866
4877,192002609
4878,191003499
4879,192005609
4880,192009164
4881,191027464
4882,192001921
4883,192004407
4884,192014184
4885,191012500
4886,191029910
4887,191013826
4888,191031913
4889,191004681
4890,192008179
4891,191025234
4892,192007323
4893,191032379
4894,192010530
4895,191001794
4896,192011903
4897,191009183
4898,191019806
4899,191020276
4900,191035058
4901,191001321
4902,191013319
4903,192012153
4904,191031581
4905,191051994
4906,191014140
4907,191016937
4908,192002010
4909,192013034
4910,191028143
4911,191011300
4912,191022036
4913,191008299
4914,191000680
4915,191027358
4916,192009546
4917,192006386
4918,192013276
4919,191004011
4920,191049879
4921,191010688
4922,192017700
4923,191010891
4924,192015056
4925,192017039
4926,191043990
4927,191050268
4928,191025033
4929,191017017
4930,191000441
4931,192003244
4932,191038559
4933,192015076
4934,192002345
4935,192007933
4936,192013296
4937,192015063
4938,191018724
4939,191031503
4940,192014648
4941,192005502
4942,191047588
4943,191007039
4944,191033712
4945,192003729
4946,191027458
4947,191050324
4948,191035537
4949,192009071
4950,191014522
4951,192001388
4952,192007395
4953,191008335
4954,192007477
4955,192016267
4956,191005584
4957,191051940
4958,191047339
4959,191034268
4960,191017116
4961,191004356
4962,192012821
4963,192017379
4964,192002206
4965,191001548
4966,191025851
4967,191005827
4968,191009539
4969,192005737
4970,192002894
4971,191052017
4972,192001783
4973,192001189
4974,192004714
4975,191019974
4976,191027830
4977,191032103
4978,191033255
4979,191007070
4980,191008582
4981,191040284
4982,192001112
4983,191012582
4984,191044840
4985,191018296
4986,191008404
4987,191031342
4988,191007038
4989,191032153
4990,191028611
4991,191019011
4992,191021136
4993,191012841
4994,191015105
4995,191022171
4996,191006828
4997,191039295
4998,191014236
4999,191002356
5000,191045536
5001,191050314
5002,191017970
5003,191013254
5004,191004239
5005,191039699
5006,191004648
5007,191028044
5008,191030276
5009,191042101
5010,191028557
5011,191019885
5012,191038217
5013,191015391
5014,192014419
5015,191038363
5016,191020566
5017,191037988
5018,191009463
5019,192013648
5020,191046735
5021,191001525
5022,191042545
5023,191047918
5024,191009444
5025,191046068
5026,191031528
5027,191005999
5028,191038982
5029,191016218
5030,191012230
5031,191022301
5032,191030067
5033,192013577
5034,191030593
5035,191020463
5036,191025427
5037,191000961
5038,191019965
5039,191029774
5040,192014253
5041,191008217
5042,191030628
5043,191027230
5044,192013958
5045,191038991
5046,192001265
5047,191049979
5048,192015212
5049,191047687
5050,191046324
5051,191034900
5052,191032088
5053,192014885
5054,191041498
5055,191050364
5056,192003994
5057,192012576
5058,192002016
5059,192000525
5060,192009825
5061,191026372
5062,192003208
5063,191013951
5064,191034715
5065,191021574
5066,191035888
5067,191029407
5068,191046047
5069,192009331
5070,191051173
5071,191017227
5072,192003819
5073,192001490
5074,191011951
5075,192009444
5076,192017485
5077,192010445
5078,191036307
5079,191028953
5080,192003664
5081,191032469
5082,191023011
5083,191008349
5084,192002783
5085,191008794
5086,191047026
5087,191005375
5088,191030629
5089,191047284
5090,191048161
5091,191026919
5092,191012668
5093,192003612
5094,192014764
5095,191018670
5096,191007697
5097,192007388
5098,191030316
5099,191007808
5100,192016499
5101,191043405
5102,192012434
5103,192016613
5104,191048823
5105,192005589
5106,191032526
5107,192016158
5108,192014845
5109,192005440
5110,192011845
5111,192000066
5112,191028715
5113,192005408
5114,191002450
5115,192017567
5116,191033471
5117,192004395
5118,191030256
5119,191048187
5120,191031932
5121,191009074
5122,191017715
5123,192015305
5124,191004930
5125,191041563
5126,192012315
5127,191007500
5128,192005887
5129,192003055
5130,191018844
5131,192001065
5132,192009489
5133,192003309
5134,192015343
5135,191012446
5136,192001834
5137,191043708
5138,191042622
5139,191012724
5140,191013281
5141,191007636
5142,191020918
5143,191021007
5144,191004371
5145,191048380
5146,192002483
5147,191002946
5148,191008325
5149,191042938
5150,191039200
5151,191034374
5152,192007021
5153,191014290
5154,191038064
5155,191019311
5156,191027820
5157,192008751
5158,191009613
5159,191025431
5160,191048693
5161,192015402
5162,192017097
5163,191041747
5164,191026390
5165,191017946
5166,191049659
5167,191004433
5168,191041163
5169,192002843
5170,192001393
5171,191040134
5172,191013475
5173,191033642
5174,191050839
5175,191018009
5176,191047535
5177,191045611
5178,191024604
5179,191018708
5180,191046859
5181,191019454
5182,191011458
5183,191012827
5184,191036331
5185,192002356
5186,191039738
5187,191046448
5188,191022039
5189,191024439
5190,191043076
5191,191000587
5192,191024648
5193,191030519
5194,191007265
5195,191043603
5196,191037084
5197,191010818
5198,191025473
5199,191003190
5200,191030597
5201,191000031
5202,191004842
5203,191030902
5204,191029647
5205,191013258
5206,191048803
5207,191031323
5208,191044152
5209,191018168
5210,191041662
5211,191000771
5212,192016095
5213,191011639
5214,191027780
5215,191046326
5216,191038088
5217,191009267
5218,191023336
5219,191010425
5220,191035638
5221,191007834
5222,191014959
5223,191025482
5224,191039412
5225,192009599
5226,191018307
5227,191019953
5228,191049665
5229,191031088
5230,191020140
5231,191011613
5232,191006560
5233,191028495
5234,191046778
5235,191026005
5236,191030706
5237,191028989
5238,191001195
5239,191026055
5240,191021078
5241,191051795
5242,191012279
5243,191047788
5244,191015247
5245,191026667
5246,191020034
5247,191047888
5248,191015856
5249,191029363
5250,191045624
5251,192000648
5252,191032210
5253,191005910
5254,191033966
5255,191036322
5256,191023742
5257,191036941
5258,191002501
5259,191012866
5260,191009325
5261,191009561
5262,191014729
5263,191019490
5264,191000692
5265,192003903
5266,191003238
5267,191021625
5268,191027134
5269,191008476
5270,191038815
5271,192006221
5272,192011397
5273,192000693
5274,192011798
5275,191015026
5276,191034033
5277,191047835
5278,192011112
5279,191024918
5280,191018880
5281,191019621
5282,191012996
5283,191026766
5284,192013339
5285,192017575
5286,191007534
5287,192009120
5288,191027920
5289,191010927
5290,191003137
5291,191028591
5292,191001656
5293,191004729
5294,192001977
5295,191051596
5296,191013356
5297,191031646
5298,191041002
5299,191051119
5300,192002353
5301,192007953
5302,192005590
5303,191007847
5304,191011057
5305,192011175
5306,191044233
5307,191003681
5308,191022076
5309,191000538
5310,192015906
5311,192003526
5312,192001270
5313,191011774
5314,191043072
5315,191040405
5316,191010571
5317,191033410
5318,192010170
5319,192010438
5320,191013345
5321,191024522
5322,191011688
5323,192018344
5324,191004902
5325,191030131
5326,191044686
5327,191044445
5328,192002672
5329,191041885
5330,191042006
5331,192017761
5332,191014198
5333,191009716
5334,192015496
5335,191011006
5336,192015733
5337,191029992
5338,192013742
5339,191028858
5340,192008850
5341,192006972
5342,191006106
5343,191004539
5344,191034296
5345,192010895
5346,191042784
5347,192014509
5348,191000823
5349,191043520
5350,192010382
5351,191015819
5352,191043936
5353,191009963
5354,192017377
5355,191022248
5356,191018180
5357,192011915
5358,191009763
5359,191021175
5360,192006292
5361,192012861
5362,191013374
5363,191011775
5364,191010153
5365,192010103
5366,191037440
5367,191033018
5368,191050659
5369,192015428
5370,192018397
5371,191034704
5372,192000266
5373,192009617
5374,191047056
5375,191028461
5376,191017277
5377,191046350
5378,191018236
5379,191022753
5380,192001374
5381,191015863
5382,191029456
5383,191018626
5384,191011386
5385,192014007
5386,191004664
5387,192013078
5388,192009397
5389,192000219
5390,191010931
5391,191049591
5392,191013427
5393,191021542
5394,192016785
5395,191004327
5396,191029685
5397,191007684
5398,191034047
5399,191028451
5400,191023777
5401,191008874
5402,191030709
5403,191047288
5404,191005622
5405,192010292
5406,191037148
5407,191034093
5408,192016142
5409,191042249
5410,191044984
5411,191037152
5412,191019138
5413,191026369
5414,191028190
5415,191035293
5416,191051634
5417,191017937
5418,191014523
5419,191006633
5420,191050589
5421,191031756
5422,191024279
5423,191042152
5424,192008470
5425,192006076
5426,191043217
5427,191016162
5428,191041655
5429,191024445
5430,191008522
5431,191051835
5432,191028803
5433,191040586
5434,191039105
5435,191048896
5436,191028972
5437,191038089
5438,191032491
5439,191033517
5440,191031194
5441,191009928
5442,192005914
5443,191004939
5444,191007924
5445,191032679
5446,191010190
5447,191011251
5448,191046777
5449,191047499
5450,192007939
5451,192015078
5452,191033540
5453,192004524
5454,191048597
5455,191013212
5456,192006935
5457,191025657
5458,191043333
5459,192006684
5460,192006170
5461,191027486
5462,191003475
5463,191039641
5464,191000857
5465,191038450
5466,191035998
5467,191003531
5468,191027332
5469,191027061
5470,191009251
5471,191035603
5472,191039331
5473,192013332
5474,191011770
5475,192000050
5476,192009675
5477,192009717
5478,191038442
5479,192002165
5480,192018372
5481,192011326
5482,191036900
5483,192001798
5484,191020340
5485,192002024
5486,191021400
5487,192011906
5488,191020991
5489,191042330
5490,191030229
5491,191021777
5492,191002572
5493,191005294
5494,191047230
5495,191036272
5496,191031994
5497,191019480
5498,191022276
5499,191003617
5500,192004817
5501,191043207
5502,191046388
5503,191036284
5504,191029834
5505,191006620
5506,191052196
5507,192006693
5508,191032106
5509,192012458
5510,192016872
5511,191013645
5512,191041502
5513,191046808
5514,191042680
5515,192011395
5516,191044907
5517,192013676
5518,192004891
5519,191030097
5520,192016060
5521,191015763
5522,192012447
5523,192010388
5524,191007538
5525,191000531
5526,191002419
5527,192003163
5528,191015984
5529,191026775
5530,192016578
5531,191023458
5532,192008418
5533,192000441
5534,191050156
5535,191047049
5536,192009845
5537,192006668
5538,191043804
5539,192001494
5540,191002447
5541,191034678
5542,191011906
5543,191035747
5544,191024225
5545,191018186
5546,191035757
5547,191031973
5548,191025769
5549,192003730
5550,191009335
5551,191025047
5552,191041884
5553,191028919
5554,191027815
5555,191041586
5556,191050421
5557,191026332
5558,192004360
5559,192006564
5560,191011550
5561,191005797
5562,191033144
5563,192016514
5564,191019712
5565,191004022
5566,191017556
5567,191025371
5568,191019405
5569,191010966
5570,191038605
5571,191035977
5572,191005727
5573,191030559
5574,191008755
5575,191041925
5576,192005902
5577,192007750
5578,192016652
5579,192003437
5580,191047953
5581,191024937
5582,192015243
5583,191016789
5584,191017044
5585,192015060
5586,191002766
5587,191051416
5588,192017375
5589,192016762
5590,191044437
5591,191020466
5592,192009301
5593,191046725
5594,191000339
5595,191010601
5596,192015726
5597,192005405
5598,191020830
5599,191039008
5600,191000390
5601,192001946
5602,191026323
5603,191007349
5604,192018390
5605,191029288
5606,191027444
5607,191011832
5608,191042225
5609,191010795
5610,191006851
5611,191048482
5612,191003664
5613,192011644
5614,191022800
5615,191015877
5616,191030124
5617,192006497
5618,191041432
5619,191048241
5620,191022275
5621,191028587
5622,192006776
5623,191051130
5624,192016481
5625,192017819
5626,192002473
5627,191043196
5628,191028568
5629,192012708
5630,191009615
5631,191040891
5632,191026636
5633,191016402
5634,191036959
5635,191044815
5636,191004095
5637,191036580
5638,191020415
5639,192002168
5640,191018701
5641,191027144
5642,191035264
5643,191006817
5644,192018030
5645,191002114
5646,191007189
5647,191048967
5648,192002540
5649,191023218
5650,192007480
5651,191034057
5652,191029044
5653,192008573
5654,191051848
5655,192004559
5656,192007289
5657,191012447
5658,192018396
5659,191035923
5660,192005560
5661,191045355
5662,192003508
5663,192016199
5664,191049849
5665,192016207
5666,192006151
5667,191025546
5668,192012872
5669,191039359
5670,191042988
5671,191042342
5672,191050935
5673,191019257
5674,191013206
5675,191046898
5676,191036883
5677,191027566
5678,191038428
5679,191034773
5680,192002621
5681,191012875
5682,192017747
5683,191018912
5684,191037573
5685,191000694
5686,192002535
5687,191020057
5688,191034379
5689,191003767
5690,192003937
5691,191040616
5692,191014568
5693,191005321
5694,192013986
5695,192003627
5696,191032965
5697,192003661
5698,191043022
5699,191051717
5700,192014084
5701,191021465
5702,191050987
5703,191015211
5704,191011126
5705,191004047
5706,191026550
5707,191009564
5708,192002952
5709,191035376
5710,192015808
5711,191032934
5712,191030414
5713,192015478
5714,191051542
5715,191043100
5716,191030184
5717,191044821
5718,191019725
5719,191005841
5720,192017731
5721,191048889
5722,192000503
5723,191021823
5724,191051443
5725,192016782
5726,191002104
5727,192000108
5728,191049767
5729,191020620
5730,191031447
5731,192017487
5732,191032516
5733,192017165
5734,192011859
5735,191048212
5736,191001447
5737,191048780
5738,191047119
5739,191048864
5740,191020757
5741,191000507
5742,191014387
5743,191026924
5744,191045807
5745,191016170
5746,191003650
5747,191010754
5748,191004387
5749,191000565
5750,191049715
5751,191012540
5752,191016359
5753,191005133
5754,191046783
5755,191012749
5756,191017361
5757,191050101
5758,191052613
5759,192012526
5760,191002786
5761,191009053
5762,191013679
5763,191024186
5764,191012236
5765,191010848
5766,191029980
5767,191028916
5768,191051618
5769,191027530
5770,191046040
5771,191044392
5772,192000583
5773,191040688
5774,191025171
5775,191023814
5776,191017408
5777,191019520
5778,192005248
5779,191046309
5780,191030631
5781,191029118
5782,191048162
5783,191021373
5784,191004864
5785,191016384
5786,191038621
5787,191003362
5788,191001975
5789,191001635
5790,191027069
5791,192015851
5792,191021612
5793,191025312
5794,191048874
5795,191005358
5796,191041805
5797,191014103
5798,191025858
5799,191025738
5800,191019134
5801,191013944
5802,191005386
5803,191049619
5804,191003178
5805,191035665
5806,191020228
5807,192002760
5808,192010662
5809,191028764
5810,191050694
5811,191042264
5812,191049814
5813,192012896
5814,191051246
5815,192011367
5816,191051532
5817,191030935
5818,191007703
5819,191036328
5820,191007617
5821,191003086
5822,191009405
5823,191024209
5824,191009576
5825,191031156
5826,191006914
5827,192017892
5828,191026707
5829,191042789
5830,191024644
5831,191003113
5832,191048531
5833,191009864
5834,191018391
5835,191047437
5836,191010621
5837,191008265
5838,191019248
5839,192000471
5840,191046049
5841,191044331
5842,191047388
5843,191018512
5844,191032435
5845,191001165
5846,191000366
5847,191015048
5848,192003922
5849,191037666
5850,191042935
5851,191049321
5852,191018890
5853,191029880
5854,191033758
5855,191047196
5856,191041681
5857,192017334
5858,191003620
5859,191027849
5860,191011751
5861,191035824
5862,191000955
5863,191042411
5864,191020663
5865,191038740
5866,191002962
5867,191008205
5868,192007029
5869,191018250
5870,192005306
5871,191037957
5872,191005041
5873,191008165
5874,191000827
5875,191006233
5876,191039711
5877,191014526
5878,191010306
5879,191047214
5880,191039618
5881,191019946
5882,191013357
5883,191028706
5884,191027791
5885,192010945
5886,191011081
5887,191047256
5888,191014148
5889,191046166
5890,191022445
5891,191001727
5892,191011069
5893,191032098
5894,191044617
5895,191052013
5896,191009266
5897,191003372
5898,191025012
5899,191004543
5900,191026913
5901,191008945
5902,191050522
5903,191009450
5904,191039116
5905,191037833
5906,191049925
5907,191040578
5908,191030200
5909,191045726
5910,191048096
5911,191015562
5912,191046352
5913,191016664
5914,191044786
5915,191022964
5916,191015101
5917,191029902
5918,191017489
5919,191023147
5920,191007737
5921,191026188
5922,191004491
5923,192014058
5924,191036927
5925,192016722
5926,191052602
5927,191013448
5928,191017828
5929,192013533
5930,191049506
5931,191034471
5932,191052166
5933,191027792
5934,192005759
5935,191050915
5936,191028747
5937,191037254
5938,191011216
5939,191018905
5940,191023731
5941,191038768
5942,192004133
5943,191007970
5944,192006352
5945,192016675
5946,192017231
5947,192016516
5948,191004684
5949,191004763
5950,191000076
5951,191008152
5952,191013470
5953,192000751
5954,192015968
5955,191001116
5956,191021909
5957,191037326
5958,191038977
5959,191030489
5960,192014335
5961,191048569
5962,192009488
5963,192017829
5964,191006858
5965,191009507
5966,191023083
5967,191043387
5968,192010150
5969,191037000
5970,192015842
5971,191017095
5972,192006661
5973,191007604
5974,191001440
5975,191016683
5976,191047508
5977,191031675
5978,192012099
5979,191013732
5980,191036847
5981,192018190
5982,192017141
5983,191048799
5984,192006953
5985,192015461
5986,192005698
5987,192013990
5988,192013712
5989,192012081
5990,191010513
5991,192013029
5992,191021250
5993,191039104
5994,191006335
5995,191050772
5996,192013143
5997,192012751
5998,192002080
5999,192015743
6000,192000367
6001,191031179
6002,192010659
6003,191041408
6004,192011465
6005,191034432
6006,192005619
6007,191035270
6008,191000373
6009,191027932
6010,191027052
6011,191008936
6012,191017517
6013,191044936
6014,191042194
6015,192005406
6016,191050391
6017,191041842
6018,191007926
6019,191022951
6020,191052479
6021,191025355
6022,191020073
6023,192012237
6024,191045421
6025,191031170
6026,191049444
6027,191049924
6028,191016176
6029,191047560
6030,191021148
6031,191004139
6032,191036732
6033,191034591
6034,191036592
6035,191011695
6036,191013327
6037,191027076
6038,191024961
6039,191038610
6040,192002222
6041,191022578
6042,191047241
6043,191003813
6044,191000511
6045,191016852
6046,191043258
6047,191040531
6048,191041491
6049,191009177
6050,191021441
6051,191039509
6052,192007749
6053,192006922
6054,191019514
6055,192008249
6056,191006970
6057,191012702
6058,191006426
6059,191022577
6060,191018889
6061,191002592
6062,192017327
6063,191023043
6064,191035199
6065,191049039
6066,191018566
6067,192006274
6068,191025816
6069,191040215
6070,191048814
6071,191040288
6072,191050610
6073,191005980
6074,191013923
6075,191037166
6076,192001150
6077,192007032
6078,192013152
6079,192015476
6080,191005626
6081,191007069
6082,192007074
6083,191026721
6084,191025848
6085,192014039
6086,192015308
6087,192009805
6088,191024077
6089,191051651
6090,191009366
6091,191023529
6092,192002543
6093,191042569
6094,192015848
6095,191050667
6096,191006318
6097,192011418
6098,191012865
6099,191005872
6100,191015418
6101,191005185
6102,191032321
6103,191000543
6104,192017118
6105,191007673
6106,191037111
6107,191026186
6108,191015816
6109,191015836
6110,191038272
6111,191047607
6112,191009639
6113,191024546
6114,191036411
6115,191013888
6116,191026912
6117,191038291
6118,191048593
6119,192005572
6120,191030752
6121,191018211
6122,191023904
6123,191041542
6124,191029021
6125,191024233
6126,191044157
6127,191052418
6128,191039766
6129,191048229
6130,191019077
6131,191018938
6132,191007841
6133,191042496
6134,191048956
6135,191042535
6136,192000289
