household_id,home_zone_id,income,hhsize,HHT,auto_ownership,num_workers,joint_tour_frequency
1856,32187,125000,3,1,2,2,0_tours
1857,30754,-1,2,1,1,2,0_tours
1858,25755,250000,2,1,2,2,0_tours
1859,15142,62500,2,1,1,1,0_tours
1860,21113,250000,3,1,1,2,0_tours
1861,30000,225000,2,1,1,2,0_tours
1862,12599,17500,1,1,0,0,0_tours
1863,34991,250000,4,1,2,1,1_Disc
1864,27430,125000,5,1,2,2,0_tours
1865,13682,125000,2,1,1,2,0_tours
1866,13682,30000,1,1,1,0,0_tours
1867,17144,17500,2,1,2,1,0_tours
1868,19169,-1,2,1,3,2,0_tours
1869,18814,250000,2,1,3,1,0_tours
1870,15093,125000,3,1,3,3,0_tours
1871,4389,-1,3,1,2,1,0_tours
1872,18338,87500,1,1,1,1,0_tours
1873,27201,17500,1,1,0,1,0_tours
1874,12849,125000,2,1,1,2,0_tours
1875,29793,175000,6,1,4,1,0_tours
1876,3847,125000,3,1,1,2,0_tours
1877,4148,175000,1,1,0,1,0_tours
1878,11869,175000,4,1,1,2,0_tours
1879,23516,87500,1,1,1,1,0_tours
1880,7699,42500,1,1,1,1,0_tours
1881,9823,125000,2,1,1,2,0_tours
1882,16569,62500,2,1,1,0,0_tours
1883,27204,30000,1,1,0,1,0_tours
1884,31873,87500,2,1,1,1,0_tours
1885,266,62500,1,1,1,1,0_tours
1886,266,42500,2,1,1,1,0_tours
1887,7673,5000,1,1,3,0,0_tours
1888,64459,-1,2,1,2,1,0_tours
1889,14907,250000,3,1,2,2,0_tours
1890,28304,62500,1,1,1,0,0_tours
1891,4125,42500,1,1,1,1,0_tours
1892,20628,125000,1,1,0,1,0_tours
1893,20628,125000,1,1,0,1,0_tours
1894,20628,225000,2,1,0,2,0_tours
1895,20628,87500,1,1,1,1,0_tours
1896,20628,62500,1,1,0,1,0_tours
1897,20628,125000,2,1,0,1,0_tours
1898,20628,62500,1,1,0,1,0_tours
1899,20628,87500,1,1,0,1,0_tours
1900,27156,225000,2,1,1,2,0_tours
1901,27156,250000,2,1,0,2,0_tours
1902,29881,62500,2,1,2,2,0_tours
1903,18807,225000,2,1,1,2,0_tours
1904,8255,42500,1,1,0,1,0_tours
1905,29860,62500,1,1,4,0,0_tours
1906,23473,175000,2,1,1,1,0_tours
1907,23473,250000,1,1,2,1,0_tours
1908,24566,62500,1,1,0,1,0_tours
1909,24566,30000,1,1,1,1,0_tours
1910,64871,125000,4,1,3,2,0_tours
1911,25896,62500,2,1,1,0,0_tours
1912,18469,250000,3,1,2,2,0_tours
1913,20612,17500,3,1,1,3,0_tours
1914,14668,62500,2,1,1,2,0_tours
1915,14668,62500,1,1,1,1,0_tours
1916,20807,-1,2,1,2,2,0_tours
1917,33524,125000,3,1,2,2,0_tours
1918,26298,125000,2,1,2,2,0_tours
1919,60139,17500,1,1,1,1,0_tours
1920,1131,-1,1,1,1,0,0_tours
1921,31541,225000,1,1,0,1,0_tours
1922,4369,17500,1,1,0,1,0_tours
1923,27224,42500,2,1,1,1,0_tours
1925,17033,87500,1,1,0,1,0_tours
1926,17033,30000,1,1,0,1,0_tours
1927,14010,62500,1,1,1,0,0_tours
1928,11753,87500,2,1,1,2,0_tours
1929,11753,62500,1,1,1,1,0_tours
1930,4369,125000,1,1,1,1,0_tours
1931,672,250000,4,1,2,2,0_tours
1932,29978,250000,3,1,1,2,0_tours
1933,63705,-1,2,1,4,2,0_tours
1934,22962,250000,1,1,1,1,0_tours
1935,32043,125000,1,1,1,1,0_tours
1936,25073,-1,1,1,1,0,0_tours
1937,18598,62500,2,1,1,2,0_tours
1938,25297,17500,1,1,1,0,0_tours
1939,13826,87500,4,1,2,1,0_tours
1940,59582,62500,2,1,2,2,0_tours
1941,18087,125000,2,1,0,2,0_tours
1942,18218,5000,1,1,0,1,0_tours
1943,379,62500,2,1,3,1,0_tours
1944,30406,125000,2,1,2,1,0_tours
1945,31833,87500,3,1,3,3,0_tours
1946,4360,175000,2,1,0,2,0_tours
1947,9456,30000,2,1,2,0,0_tours
1948,15445,125000,2,1,1,2,0_tours
1949,15688,17500,1,1,1,1,0_tours
1950,24029,225000,2,1,1,2,0_tours
1951,28536,250000,4,1,2,2,0_tours
1952,3892,87500,1,1,2,1,0_tours
1953,14175,125000,1,1,2,1,0_tours
1954,25299,87500,2,1,1,2,0_tours
1955,11315,62500,4,1,5,3,0_tours
1956,20614,42500,1,1,1,1,0_tours
1957,20614,-1,3,1,1,0,0_tours
1958,25073,125000,3,1,2,2,0_tours
1959,60037,-1,1,1,1,1,0_tours
1960,29659,250000,2,1,1,2,0_tours
1961,29659,225000,2,1,1,2,0_tours
1962,25925,62500,3,1,0,0,0_tours
1963,25925,62500,2,1,0,0,0_tours
1964,25925,87500,1,1,0,1,0_tours
1965,18865,62500,1,1,1,0,0_tours
1966,21893,-1,2,1,1,2,0_tours
1967,15437,62500,3,1,1,2,0_tours
1968,29337,250000,2,1,2,0,0_tours
1969,34599,125000,2,1,7,0,0_tours
1970,4369,125000,1,1,1,0,0_tours
1971,35745,250000,2,1,4,2,0_tours
1972,25629,17500,1,1,1,0,0_tours
1973,20955,125000,2,1,1,1,0_tours
1974,19993,62500,1,1,0,1,0_tours
1975,225,125000,5,1,2,3,0_tours
1976,21465,87500,2,1,1,1,0_tours
1977,12100,225000,4,1,2,1,0_tours
1978,10550,62500,1,1,1,1,0_tours
1979,3391,17500,1,1,0,1,0_tours
1980,816,125000,2,1,1,2,0_tours
1981,25298,87500,1,1,1,1,0_tours
1982,22258,87500,4,1,2,2,1_Disc
1983,9232,-1,4,1,2,1,1_Main
1984,60866,87500,3,1,2,2,0_tours
1985,29642,87500,1,1,1,1,0_tours
1986,29642,62500,2,1,1,1,0_tours
1987,34606,62500,1,1,1,1,0_tours
1988,20042,87500,3,1,1,2,1_Shop
1989,25077,42500,1,1,1,0,0_tours
1990,61629,87500,2,1,2,1,0_tours
1991,17707,225000,4,1,2,1,2_DD
1992,17707,62500,2,1,1,1,0_tours
1993,13548,62500,1,1,1,1,0_tours
1994,19633,125000,3,1,3,2,0_tours
1995,16429,125000,2,1,1,2,0_tours
1996,60402,225000,2,1,1,2,0_tours
1997,21598,175000,4,1,1,2,0_tours
1998,16191,-1,1,1,0,1,0_tours
1999,26136,62500,2,1,1,1,0_tours
2000,26136,62500,2,1,1,1,0_tours
2001,55133,225000,2,1,2,2,0_tours
2002,29960,30000,1,1,0,1,0_tours
2003,5620,125000,2,1,2,2,0_tours
2004,33324,42500,2,1,1,1,0_tours
2005,10953,125000,1,1,0,1,0_tours
2006,12624,62500,2,1,1,2,0_tours
2007,12624,17500,2,1,1,2,0_tours
2008,13171,87500,1,1,1,1,0_tours
2010,20618,87500,2,1,2,2,0_tours
2011,5087,87500,1,1,1,1,0_tours
2012,61818,225000,3,1,3,2,0_tours
2013,15689,-1,1,1,1,1,0_tours
2014,11893,225000,2,1,2,2,0_tours
2015,20936,-1,1,1,1,1,0_tours
2016,29003,175000,2,1,1,1,0_tours
2017,5035,250000,2,1,2,2,0_tours
2018,8593,30000,1,1,2,1,0_tours
2019,14270,-1,3,1,3,1,0_tours
2020,33324,42500,1,1,0,1,0_tours
2021,33324,42500,1,1,0,1,0_tours
2022,33324,42500,1,1,0,1,0_tours
2023,5620,62500,1,1,0,1,0_tours
2024,25326,125000,3,1,1,2,0_tours
2025,25326,17500,1,1,2,1,0_tours
2026,23258,-1,1,1,1,1,0_tours
2027,23258,250000,2,1,1,1,0_tours
2028,5141,125000,2,1,1,0,0_tours
2029,11307,125000,1,1,1,1,0_tours
2030,13115,125000,1,1,1,1,0_tours
2031,60296,87500,5,1,2,1,0_tours
2032,3285,87500,2,1,1,1,0_tours
2033,8801,5000,1,1,1,0,0_tours
2034,11275,125000,3,1,2,1,0_tours
2036,980,62500,1,1,1,1,0_tours
2037,57067,62500,2,1,2,0,0_tours
2038,65937,125000,2,1,2,2,0_tours
2039,22953,5000,1,1,1,0,0_tours
2040,22953,17500,1,1,0,1,0_tours
2041,17246,175000,2,1,2,2,0_tours
2042,58197,225000,4,1,2,1,1_Shop
2043,1763,-1,2,1,2,0,0_tours
2044,24303,62500,1,1,0,1,0_tours
2045,25075,250000,2,1,2,2,0_tours
2046,31548,62500,2,1,2,2,0_tours
2047,15527,17500,2,1,1,1,0_tours
2048,21172,250000,2,1,2,2,0_tours
2049,25588,62500,1,1,1,1,0_tours
2050,31071,-1,2,1,1,2,0_tours
2051,31071,5000,2,1,1,1,0_tours
2052,31071,87500,2,1,1,1,0_tours
2053,31071,-1,2,1,1,1,0_tours
2054,31885,62500,1,1,0,1,0_tours
2055,28974,125000,2,1,1,1,0_tours
2056,30750,175000,2,1,1,2,0_tours
2057,57657,125000,2,1,2,0,0_tours
2058,62748,-1,2,1,1,1,0_tours
2059,19361,42500,1,1,1,1,0_tours
2060,19361,42500,1,1,0,1,0_tours
2061,61142,125000,2,1,3,2,0_tours
2062,12904,62500,3,1,2,2,0_tours
2063,29643,62500,1,1,1,1,0_tours
2064,25616,5000,1,1,0,0,0_tours
2065,59209,-1,2,1,1,2,0_tours
2066,1263,62500,1,1,1,1,0_tours
2067,29659,125000,2,1,1,2,0_tours
2068,25922,42500,1,1,0,1,0_tours
2069,3412,62500,1,1,1,1,0_tours
2070,2892,125000,2,1,2,2,0_tours
2071,58047,175000,2,1,5,0,0_tours
2072,32146,225000,4,1,2,2,0_tours
2073,56719,125000,2,1,2,2,0_tours
2074,1469,30000,2,1,1,2,0_tours
2075,13168,62500,1,1,0,1,0_tours
2076,12126,42500,1,1,1,0,0_tours
2077,24344,62500,2,1,1,1,0_tours
2078,27202,30000,1,1,0,1,0_tours
2079,57819,250000,9,1,2,5,0_tours
2080,3867,125000,2,1,0,2,0_tours
2081,3867,175000,2,1,1,2,0_tours
2082,3867,87500,1,1,1,1,0_tours
2083,2686,-1,2,1,3,0,0_tours
2084,16496,125000,4,1,1,1,0_tours
2085,13674,17500,4,1,1,1,0_tours
2086,16494,62500,1,1,1,1,0_tours
2087,18817,30000,1,1,1,1,0_tours
2088,16013,175000,2,1,0,1,0_tours
2089,16013,42500,1,1,0,0,0_tours
2090,16013,87500,2,1,1,2,0_tours
2091,27220,62500,2,1,0,2,0_tours
2092,19884,125000,3,1,2,2,0_tours
2093,11753,5000,2,1,1,1,0_tours
2094,11753,62500,1,1,1,1,0_tours
2095,5355,87500,2,1,0,2,0_tours
2096,19691,125000,1,1,0,1,0_tours
2097,19691,62500,1,1,0,1,0_tours
2098,19691,125000,1,1,0,1,0_tours
2099,19691,125000,1,1,1,1,0_tours
2100,12901,175000,2,1,1,1,0_tours
2101,13684,30000,2,1,0,2,0_tours
2102,13684,42500,1,1,0,0,0_tours
2103,15436,175000,2,1,3,2,0_tours
2104,19367,42500,1,1,1,1,0_tours
2105,20035,-1,2,1,0,2,0_tours
2106,20955,87500,4,1,2,2,0_tours
2107,10795,5000,1,1,1,1,0_tours
2108,33296,87500,2,1,0,2,0_tours
2109,10321,42500,2,1,2,2,0_tours
2110,64311,125000,4,1,2,1,0_tours
2111,13934,87500,1,1,1,1,0_tours
2112,60477,17500,1,1,0,0,0_tours
2113,26136,87500,2,1,1,0,0_tours
2114,62375,87500,3,1,1,1,0_tours
2116,13176,125000,1,1,1,1,0_tours
2117,15987,125000,1,1,1,1,0_tours
2118,2896,62500,1,1,1,1,0_tours
2119,19887,125000,2,1,1,2,0_tours
2120,65837,42500,5,1,2,1,0_tours
2121,17048,87500,1,1,1,1,0_tours
2122,15660,250000,3,1,2,2,0_tours
2123,31522,87500,1,1,1,1,0_tours
2124,21437,42500,1,1,1,1,0_tours
2125,9798,62500,1,1,1,1,0_tours
2126,766,125000,1,1,0,1,0_tours
2127,33871,225000,3,1,2,2,0_tours
2128,2911,87500,1,1,1,1,0_tours
2129,3607,225000,2,1,2,2,0_tours
2130,25933,42500,1,1,0,1,0_tours
2131,23131,125000,4,1,2,1,0_tours
2132,34331,30000,1,1,1,1,0_tours
2133,26051,250000,2,1,2,2,0_tours
2134,56016,30000,2,1,2,1,0_tours
2135,22255,125000,2,1,2,0,0_tours
2137,32530,125000,2,1,2,2,0_tours
2138,32530,87500,2,1,1,2,0_tours
2139,32530,-1,2,1,1,2,0_tours
2140,4136,-1,2,1,1,2,0_tours
2141,14946,5000,1,1,0,1,0_tours
2142,25480,87500,4,1,5,3,0_tours
2143,4352,-1,4,1,1,1,0_tours
2144,18088,125000,1,1,1,1,0_tours
2145,34339,125000,1,1,0,1,0_tours
2146,34339,87500,2,1,0,2,0_tours
2147,63724,87500,2,1,1,1,0_tours
2148,20601,30000,1,1,1,1,0_tours
2149,20601,62500,2,1,1,2,0_tours
2150,20601,175000,2,1,1,1,0_tours
2151,21437,62500,2,1,2,2,0_tours
2152,21437,42500,1,1,1,1,0_tours
2153,21437,62500,1,1,1,1,0_tours
2154,5123,30000,2,1,1,2,0_tours
2155,27410,17500,5,1,1,1,0_tours
2156,6277,175000,2,1,3,2,0_tours
2157,27500,125000,2,1,2,2,0_tours
2158,12384,175000,2,1,2,2,0_tours
2159,12384,87500,2,1,1,1,0_tours
2160,9833,175000,2,1,1,2,0_tours
2161,16437,-1,3,1,1,1,0_tours
2162,12377,42500,1,1,1,0,0_tours
2163,2913,87500,1,1,0,1,0_tours
2164,2913,125000,2,1,0,2,0_tours
2165,14632,125000,2,1,1,1,0_tours
2166,17048,17500,2,1,2,1,0_tours
2167,33247,125000,2,1,1,2,0_tours
2168,20544,175000,2,1,0,2,0_tours
2169,30746,42500,2,1,0,1,0_tours
2170,33090,175000,1,1,1,1,0_tours
2171,1252,250000,3,1,5,3,0_tours
2172,15682,125000,2,1,1,2,0_tours
2173,19112,87500,2,1,0,2,0_tours
2174,19112,62500,1,1,1,1,0_tours
2175,17471,175000,3,1,2,2,0_tours
2176,9780,87500,2,1,2,1,0_tours
2177,33549,175000,2,1,1,2,0_tours
2178,13940,5000,1,1,2,1,0_tours
2179,27207,30000,1,1,0,1,0_tours
2180,59411,175000,2,1,2,2,0_tours
2181,3871,125000,1,1,0,1,0_tours
2182,25918,62500,1,1,2,1,0_tours
2183,25895,62500,1,1,1,1,0_tours
2184,21157,87500,2,1,1,2,0_tours
2185,60204,87500,1,1,1,0,0_tours
2186,7102,62500,2,1,2,1,0_tours
2187,8063,125000,3,1,2,1,0_tours
2188,34195,250000,2,1,2,2,0_tours
2189,32324,62500,1,1,0,1,0_tours
2190,609,62500,4,1,2,1,1_Disc
2191,34606,125000,1,1,2,1,0_tours
2192,15948,62500,1,1,1,1,0_tours
2193,65714,87500,2,1,1,1,0_tours
2194,6816,125000,2,1,1,2,0_tours
2195,27597,87500,4,1,2,1,0_tours
2196,19992,5000,1,1,0,1,0_tours
2197,19992,42500,1,1,1,1,0_tours
2198,35452,250000,2,1,2,1,0_tours
2199,3182,62500,3,1,0,2,0_tours
2200,4691,17500,2,1,0,1,0_tours
2201,18086,175000,1,1,1,1,0_tours
2202,16429,30000,1,1,1,0,0_tours
2203,57267,125000,3,1,4,2,0_tours
2204,17469,30000,1,1,1,0,0_tours
2205,61612,5000,1,1,1,1,0_tours
2206,16733,175000,1,1,0,1,0_tours
2207,16733,125000,1,1,0,1,0_tours
2208,4683,125000,2,1,2,2,0_tours
2209,4683,87500,1,1,1,1,0_tours
2210,21173,87500,1,1,1,1,0_tours
2211,21173,87500,1,1,1,1,0_tours
2212,33797,42500,2,1,2,2,0_tours
2213,2432,62500,1,1,1,1,0_tours
2214,7636,42500,1,1,0,1,0_tours
2215,3838,175000,1,1,0,1,0_tours
2216,3838,125000,2,1,0,1,0_tours
2217,3838,225000,2,1,1,2,0_tours
2218,3838,42500,1,1,1,1,0_tours
2219,5133,175000,4,1,1,2,1_Disc
2220,61673,125000,1,1,1,1,0_tours
2221,3163,125000,3,1,2,2,0_tours
2222,57719,-1,2,1,2,0,0_tours
2223,21330,175000,3,1,1,2,0_tours
2224,65208,17500,2,1,1,1,0_tours
2225,16633,87500,1,1,1,1,0_tours
2226,26937,42500,1,1,1,1,0_tours
2227,21959,42500,2,1,0,1,0_tours
2228,21959,42500,5,1,1,2,0_tours
2229,27458,250000,2,1,1,2,0_tours
2230,32557,225000,2,1,2,2,0_tours
2231,32515,125000,1,1,1,1,0_tours
2232,27488,87500,1,1,1,1,0_tours
2233,12343,125000,1,1,2,1,0_tours
2234,3863,42500,1,1,0,1,0_tours
2235,25863,17500,1,1,1,1,0_tours
2236,56457,-1,2,1,2,0,0_tours
2237,2892,87500,2,1,1,2,0_tours
2238,3875,62500,2,1,2,2,0_tours
2239,2907,250000,2,1,1,2,0_tours
2240,2912,125000,2,1,2,2,0_tours
2241,18117,250000,4,1,1,1,0_tours
2242,14627,250000,2,1,1,2,0_tours
2243,28264,62500,2,1,2,0,0_tours
2244,11504,125000,2,1,2,1,0_tours
2245,35418,250000,3,1,1,2,0_tours
2246,7720,175000,1,1,1,1,0_tours
2247,35272,125000,5,1,2,2,1_Main
2248,5085,125000,1,1,1,0,0_tours
2249,19877,175000,3,1,1,1,0_tours
2250,30217,62500,1,1,1,1,0_tours
2251,21929,-1,2,1,2,2,0_tours
2252,16525,42500,1,1,1,1,0_tours
2253,4053,125000,3,1,2,2,0_tours
2254,1561,62500,2,1,1,2,0_tours
2255,31522,5000,1,1,0,0,0_tours
2256,26906,125000,1,1,2,1,0_tours
2257,27871,125000,2,1,2,2,0_tours
2258,18844,62500,4,1,1,2,1_Disc
2259,25075,-1,3,1,3,3,0_tours
2260,18017,62500,2,1,0,2,0_tours
2261,25857,125000,1,1,1,1,0_tours
2262,9832,-1,4,1,1,1,0_tours
2263,7747,62500,1,1,1,1,0_tours
2264,27502,42500,1,1,0,1,0_tours
2265,2894,62500,1,1,0,1,0_tours
2266,65933,125000,2,1,1,0,0_tours
2267,12384,62500,1,1,1,1,0_tours
2268,25899,-1,2,1,0,2,0_tours
2269,20614,87500,2,1,4,2,0_tours
2270,62026,17500,1,1,1,1,0_tours
2271,62026,30000,1,1,0,1,0_tours
2272,19466,125000,2,1,1,1,0_tours
2273,19069,30000,1,1,1,1,0_tours
2274,5892,17500,1,1,0,1,0_tours
2275,5892,87500,2,1,1,2,0_tours
2276,2896,87500,1,1,2,1,0_tours
2277,13416,5000,1,1,0,0,0_tours
2278,13416,5000,1,1,1,0,0_tours
2279,13416,-1,2,1,1,1,0_tours
2280,13416,42500,1,1,1,1,0_tours
2281,13416,62500,2,1,2,1,0_tours
2282,21461,5000,1,1,0,0,0_tours
2283,21461,125000,2,1,1,2,0_tours
2284,5513,87500,2,1,2,2,0_tours
2285,5513,62500,4,1,2,2,0_tours
2286,22757,62500,1,1,0,1,0_tours
2287,21437,125000,2,1,1,1,0_tours
2288,21437,62500,1,1,0,1,0_tours
2289,21437,62500,1,1,0,1,0_tours
2290,35648,125000,2,1,2,2,0_tours
2291,12906,62500,1,1,0,1,0_tours
2292,19499,87500,1,1,1,1,0_tours
2293,27202,5000,1,1,1,0,0_tours
2294,22694,-1,3,1,2,2,0_tours
2295,13169,62500,1,1,0,1,0_tours
2296,64210,87500,6,1,2,3,0_tours
2297,28897,62500,1,1,1,1,0_tours
2298,19502,62500,2,1,1,2,0_tours
2299,30195,-1,1,1,0,1,0_tours
2300,12357,125000,2,1,5,2,0_tours
2301,4361,125000,1,1,0,1,0_tours
2302,2896,87500,1,1,1,1,0_tours
2303,22716,62500,1,1,1,1,0_tours
2304,13444,87500,1,1,1,1,0_tours
2305,28021,17500,1,1,0,1,0_tours
2306,28021,62500,1,1,0,1,0_tours
2307,28021,5000,1,1,0,0,0_tours
2308,1858,250000,3,1,3,3,0_tours
2309,21014,87500,2,1,0,1,0_tours
2310,21014,125000,2,1,1,1,0_tours
2311,21014,175000,2,1,2,1,0_tours
2313,35513,62500,1,1,1,1,0_tours
2314,19305,42500,1,1,1,0,0_tours
2315,714,225000,2,1,2,2,0_tours
2316,5620,87500,2,1,1,2,0_tours
2317,5620,5000,2,1,0,2,0_tours
2318,2806,250000,2,1,2,2,0_tours
2319,12417,-1,3,1,2,2,0_tours
2320,12417,-1,4,1,2,2,0_tours
2321,34184,62500,1,1,1,1,0_tours
2322,34184,62500,2,1,1,1,0_tours
2323,34184,175000,3,1,2,2,0_tours
2324,34184,87500,2,1,2,2,0_tours
2325,5893,175000,2,1,0,2,0_tours
2326,26254,-1,3,1,2,2,0_tours
2327,27742,87500,2,1,0,2,0_tours
2328,21671,87500,1,1,0,1,0_tours
2329,21671,125000,1,1,0,1,0_tours
2330,21671,87500,1,1,0,1,0_tours
2331,21671,125000,1,1,0,1,0_tours
2332,21671,42500,1,1,0,1,0_tours
2333,23517,87500,1,1,0,1,0_tours
2334,28974,-1,3,1,2,1,0_tours
2335,18086,5000,1,1,0,0,0_tours
2336,8774,-1,2,1,1,2,0_tours
2337,8774,175000,2,1,0,2,0_tours
2338,8774,250000,2,1,2,0,0_tours
2339,8774,175000,1,1,1,1,0_tours
2340,60079,125000,2,1,2,1,0_tours
2341,22933,125000,2,1,2,0,0_tours
2342,11740,87500,4,1,1,1,0_tours
2343,11740,62500,1,1,0,1,0_tours
2344,3865,5000,1,1,1,1,0_tours
2345,3865,87500,1,1,1,1,0_tours
2346,3865,62500,1,1,1,1,0_tours
2347,5378,87500,3,1,1,2,0_tours
2348,13114,-1,1,1,1,1,0_tours
2349,11753,42500,1,1,1,1,0_tours
2350,23975,175000,2,1,1,2,0_tours
2351,22243,125000,2,1,2,0,0_tours
2352,23525,250000,2,1,1,2,0_tours
2353,23525,87500,2,1,0,2,0_tours
2354,34038,175000,2,1,2,2,0_tours
2355,34038,125000,1,1,1,1,0_tours
2356,34038,42500,1,1,1,1,0_tours
2357,57888,87500,2,1,1,2,0_tours
2358,9526,125000,1,1,1,1,0_tours
2359,9526,125000,1,1,0,1,0_tours
2360,25767,62500,1,1,1,1,0_tours
2361,6651,5000,1,1,0,0,0_tours
2362,6651,125000,2,1,1,2,0_tours
2363,432,-1,2,1,1,1,0_tours
2365,18698,87500,2,1,2,2,0_tours
2366,20746,62500,3,1,0,1,0_tours
2367,63926,42500,2,1,3,0,0_tours
2368,2080,175000,3,1,2,2,0_tours
2369,5640,125000,2,1,1,1,0_tours
2370,13169,225000,1,1,0,1,0_tours
2371,5410,125000,2,1,2,0,0_tours
2372,12849,250000,4,1,1,1,0_tours
2373,12600,-1,2,1,1,0,0_tours
2374,14246,5000,2,1,1,0,0_tours
2375,7422,5000,1,1,2,0,0_tours
2376,23473,175000,2,1,1,2,0_tours
2377,20626,87500,1,1,0,0,0_tours
2378,22123,30000,1,1,1,1,0_tours
2379,30767,87500,1,1,1,1,0_tours
2380,25077,175000,2,1,1,2,0_tours
2381,16192,125000,2,1,1,2,0_tours
2382,56956,125000,3,1,6,3,0_tours
2383,57279,62500,3,1,2,1,0_tours
2384,2898,17500,1,1,0,1,0_tours
2385,3430,-1,2,1,1,2,0_tours
2387,7744,30000,1,1,1,1,0_tours
2388,12068,62500,1,1,1,1,0_tours
2389,15433,175000,4,1,1,2,0_tours
2390,65099,-1,2,1,2,2,0_tours
2391,61093,42500,1,1,1,1,0_tours
2392,65932,30000,1,1,1,0,0_tours
2393,10762,87500,1,1,1,0,0_tours
2394,7704,125000,2,1,1,2,0_tours
2395,22441,17500,1,1,0,0,0_tours
2396,34040,125000,1,1,1,1,0_tours
2397,34040,62500,1,1,0,1,0_tours
2398,34040,62500,2,1,0,1,0_tours
2399,34040,87500,2,1,1,1,0_tours
2400,19909,62500,1,1,1,1,0_tours
2401,19909,175000,1,1,1,0,0_tours
2402,13165,125000,2,1,0,2,0_tours
2403,8163,87500,2,1,1,1,0_tours
2404,25077,225000,2,1,2,2,0_tours
2406,24298,250000,2,1,1,2,0_tours
2407,34590,125000,1,1,1,1,0_tours
2408,15152,62500,1,1,1,1,0_tours
2409,25924,5000,1,1,0,0,0_tours
2410,59602,87500,3,1,3,2,0_tours
2411,9523,175000,2,1,2,2,0_tours
2412,8238,-1,2,1,1,2,0_tours
2413,34342,42500,2,1,2,2,0_tours
2414,34342,42500,1,1,1,1,0_tours
2415,15689,225000,2,1,1,0,0_tours
2416,15426,62500,2,1,1,2,0_tours
2417,1342,125000,1,1,1,1,0_tours
2418,1342,42500,1,1,0,1,0_tours
2419,1342,175000,1,1,1,1,0_tours
2420,21000,225000,1,1,0,1,0_tours
2421,21000,125000,1,1,1,1,0_tours
2422,35700,-1,2,1,2,2,0_tours
2423,58719,87500,2,1,2,2,0_tours
2424,4583,87500,1,1,1,1,0_tours
2425,5890,250000,3,1,2,2,0_tours
2426,842,125000,3,1,1,2,0_tours
2428,7743,62500,1,1,1,1,0_tours
2429,3056,-1,2,1,1,1,0_tours
2430,10963,87500,2,1,2,2,0_tours
2431,23786,175000,3,1,1,2,0_tours
2432,7743,250000,2,1,1,2,0_tours
2433,34663,175000,4,1,1,1,0_tours
2434,59472,42500,1,1,0,1,0_tours
2435,5571,17500,1,1,1,1,0_tours
2436,9822,42500,2,1,2,2,0_tours
2437,15440,17500,1,1,1,1,0_tours
2438,15440,125000,2,1,1,2,0_tours
2439,29389,5000,1,1,0,0,0_tours
2440,5621,42500,2,1,2,2,0_tours
2441,21667,42500,2,1,0,1,0_tours
2442,11275,125000,1,1,1,1,0_tours
2443,11275,17500,1,1,1,1,0_tours
2444,32290,17500,1,1,1,0,0_tours
2445,18807,125000,4,1,2,1,0_tours
2446,20462,125000,1,1,1,1,0_tours
2447,23521,175000,1,1,1,1,0_tours
2448,23521,42500,1,1,0,1,0_tours
2449,8811,125000,2,1,3,2,0_tours
2450,22976,42500,1,1,1,1,0_tours
2451,4096,125000,1,1,3,1,0_tours
2452,5617,-1,1,1,1,0,0_tours
2453,23433,225000,2,1,2,0,0_tours
2454,59572,125000,6,1,1,2,0_tours
2455,13193,42500,2,1,2,1,0_tours
2456,34768,125000,2,1,1,1,0_tours
2457,6111,62500,1,1,1,1,0_tours
2458,4061,-1,3,1,1,2,0_tours
2459,4061,17500,1,1,0,1,0_tours
2460,19993,125000,1,1,1,1,0_tours
2461,9822,87500,1,1,1,1,0_tours
2462,7630,62500,1,1,1,1,0_tours
2463,18299,87500,3,1,2,2,0_tours
2464,29262,225000,2,1,2,2,0_tours
2465,60829,62500,6,1,2,1,0_tours
2466,4107,125000,3,1,1,2,0_tours
2467,64189,62500,1,1,1,1,0_tours
2468,33953,42500,4,1,2,3,0_tours
2469,7720,175000,2,1,1,1,0_tours
2470,7720,87500,1,1,0,1,0_tours
2471,20955,-1,3,1,2,2,0_tours
2472,35606,-1,2,1,5,1,0_tours
2473,15891,175000,3,1,1,2,0_tours
2474,28317,225000,1,1,1,1,0_tours
2475,14941,225000,2,1,1,2,0_tours
2476,14941,225000,1,1,1,1,0_tours
2477,23880,175000,3,1,4,1,0_tours
2478,34073,87500,2,1,1,2,0_tours
2479,34073,87500,3,1,1,1,0_tours
2480,3879,125000,1,1,1,1,0_tours
2481,20457,-1,3,1,2,2,0_tours
2482,15064,42500,1,1,1,1,0_tours
2483,22426,125000,2,1,2,2,0_tours
2484,2900,62500,1,1,1,1,0_tours
2485,27623,250000,2,1,2,2,0_tours
2486,34872,30000,1,1,1,1,0_tours
2487,27350,125000,1,1,0,1,0_tours
2488,27350,42500,1,1,0,1,0_tours
2489,27350,225000,2,1,2,2,0_tours
2490,27350,225000,2,1,1,2,0_tours
2491,34340,87500,1,1,0,1,0_tours
2492,65130,87500,3,1,3,3,0_tours
2493,30402,225000,2,1,1,2,0_tours
2494,25286,87500,2,1,1,0,0_tours
2495,63300,62500,3,1,1,1,0_tours
2496,25895,87500,2,1,1,2,0_tours
2497,26117,175000,2,1,1,2,0_tours
2498,11546,125000,2,1,2,2,0_tours
2499,25052,125000,1,1,1,0,0_tours
