household_id,home_zone_id,income,hhsize,HHT,auto_ownership,num_workers
2206,16733,175000,1,1,0,1
2207,16733,125000,1,1,0,1
2208,4683,125000,2,1,2,2
2209,4683,87500,1,1,1,1
2210,21173,87500,1,1,1,1
2211,21173,87500,1,1,1,1
2212,33797,42500,2,1,2,2
2213,2432,62500,1,1,1,1
2214,7636,42500,1,1,0,1
2215,3838,175000,1,1,0,1
2216,3838,125000,2,1,0,1
2217,3838,225000,2,1,1,2
2218,3838,42500,1,1,1,1
2219,5133,175000,4,1,1,2
2220,61673,125000,1,1,1,1
2221,3163,125000,3,1,2,2
2222,57719,-1,2,1,2,0
2223,21330,175000,3,1,1,2
2224,65208,17500,2,1,1,1
2225,16633,87500,1,1,1,1
2226,26937,42500,1,1,1,1
2227,21959,42500,2,1,0,1
2228,21959,42500,5,1,1,2
2229,27458,250000,2,1,1,2
2230,32557,225000,2,1,2,2
2231,32515,125000,1,1,1,1
2232,27488,87500,1,1,1,1
2233,12343,125000,1,1,2,1
2234,3863,42500,1,1,0,1
2235,25863,17500,1,1,1,1
2236,56457,-1,2,1,2,0
2237,2892,87500,2,1,1,2
2238,3875,62500,2,1,2,2
2239,2907,250000,2,1,1,2
2240,2912,125000,2,1,2,2
2241,18117,250000,4,1,1,1
2242,14627,250000,2,1,1,2
2243,28264,62500,2,1,2,0
2244,11504,125000,2,1,2,1
2245,35418,250000,3,1,1,2
2246,7720,175000,1,1,1,1
2247,35272,125000,5,1,2,2
2248,5085,125000,1,1,1,0
2249,19877,175000,3,1,1,1
2250,30217,62500,1,1,1,1
2251,21929,-1,2,1,2,2
2252,16525,42500,1,1,1,1
2253,4053,125000,3,1,2,2
2254,1561,62500,2,1,1,2
2255,31522,5000,1,1,0,0
2256,26906,125000,1,1,2,1
2257,27871,125000,2,1,2,2
2258,18844,62500,4,1,1,2
2259,25075,-1,3,1,3,3
2260,18017,62500,2,1,0,2
2261,25857,125000,1,1,1,1
2262,9832,-1,4,1,1,1
2263,7747,62500,1,1,1,1
2264,27502,42500,1,1,0,1
2265,2894,62500,1,1,0,1
2266,65933,125000,2,1,1,0
2267,12384,62500,1,1,1,1
2268,25899,-1,2,1,0,2
2269,20614,87500,2,1,4,2
2270,62026,17500,1,1,1,1
2271,62026,30000,1,1,0,1
2272,19466,125000,2,1,1,1
2273,19069,30000,1,1,1,1
2274,5892,17500,1,1,0,1
2275,5892,87500,2,1,1,2
2276,2896,87500,1,1,2,1
2277,13416,5000,1,1,0,0
2278,13416,5000,1,1,1,0
2279,13416,-1,2,1,1,1
2280,13416,42500,1,1,1,1
2281,13416,62500,2,1,2,1
2282,21461,5000,1,1,0,0
2283,21461,125000,2,1,1,2
2284,5513,87500,2,1,2,2
2285,5513,62500,4,1,2,2
2286,22757,62500,1,1,0,1
2287,21437,125000,2,1,1,1
2288,21437,62500,1,1,0,1
2289,21437,62500,1,1,0,1
2290,35648,125000,2,1,2,2
2291,12906,62500,1,1,0,1
2292,19499,87500,1,1,1,1
2293,27202,5000,1,1,1,0
2294,22694,-1,3,1,2,2
2295,13169,62500,1,1,0,1
2296,64210,87500,6,1,2,3
2297,28897,62500,1,1,1,1
2298,19502,62500,2,1,1,2
2299,30195,-1,1,1,0,1
2300,12357,125000,2,1,5,2
2301,4361,125000,1,1,0,1
2302,2896,87500,1,1,1,1
2303,22716,62500,1,1,1,1
2304,13444,87500,1,1,1,1
2305,28021,17500,1,1,0,1
2306,28021,62500,1,1,0,1
2307,28021,5000,1,1,0,0
2308,1858,250000,3,1,3,3
2309,21014,87500,2,1,0,1
2310,21014,125000,2,1,1,1
2311,21014,175000,2,1,2,1
2313,35513,62500,1,1,1,1
2314,19305,42500,1,1,1,0
2315,714,225000,2,1,2,2
2316,5620,87500,2,1,1,2
2317,5620,5000,2,1,0,2
2318,2806,250000,2,1,2,2
2319,12417,-1,3,1,2,2
2320,12417,-1,4,1,2,2
2321,34184,62500,1,1,1,1
2322,34184,62500,2,1,1,1
2323,34184,175000,3,1,2,2
2324,34184,87500,2,1,2,2
2325,5893,175000,2,1,0,2
2326,26254,-1,3,1,2,2
2327,27742,87500,2,1,0,2
2328,21671,87500,1,1,0,1
2329,21671,125000,1,1,0,1
2330,21671,87500,1,1,0,1
2331,21671,125000,1,1,0,1
2332,21671,42500,1,1,0,1
2333,23517,87500,1,1,0,1
2334,28974,-1,3,1,2,1
2335,18086,5000,1,1,0,0
2336,8774,-1,2,1,1,2
2337,8774,175000,2,1,0,2
2338,8774,250000,2,1,2,0
2339,8774,175000,1,1,1,1
2340,60079,125000,2,1,2,1
2341,22933,125000,2,1,2,0
2342,11740,87500,4,1,1,1
2343,11740,62500,1,1,0,1
2344,3865,5000,1,1,1,1
2345,3865,87500,1,1,1,1
2346,3865,62500,1,1,1,1
2347,5378,87500,3,1,1,2
2348,13114,-1,1,1,1,1
2349,11753,42500,1,1,1,1
2350,23975,175000,2,1,1,2
2351,22243,125000,2,1,2,0
2352,23525,250000,2,1,1,2
2353,23525,87500,2,1,0,2
2354,34038,175000,2,1,2,2
2355,34038,125000,1,1,1,1
2356,34038,42500,1,1,1,1
2357,57888,87500,2,1,1,2
2358,9526,125000,1,1,1,1
2359,9526,125000,1,1,0,1
2360,25767,62500,1,1,1,1
2361,6651,5000,1,1,0,0
2362,6651,125000,2,1,1,2
2363,432,-1,2,1,1,1
2365,18698,87500,2,1,2,2
2366,20746,62500,3,1,0,1
2367,63926,42500,2,1,3,0
2368,2080,175000,3,1,2,2
2369,5640,125000,2,1,1,1
2370,13169,225000,1,1,0,1
2371,5410,125000,2,1,2,0
2372,12849,250000,4,1,1,1
2373,12600,-1,2,1,1,0
2374,14246,5000,2,1,1,0
2375,7422,5000,1,1,2,0
2376,23473,175000,2,1,1,2
2377,20626,87500,1,1,0,0
2378,22123,30000,1,1,1,1
2379,30767,87500,1,1,1,1
2380,25077,175000,2,1,1,2
2381,16192,125000,2,1,1,2
2382,56956,125000,3,1,6,3
2383,57279,62500,3,1,2,1
2384,2898,17500,1,1,0,1
2385,3430,-1,2,1,1,2
2387,7744,30000,1,1,1,1
2388,12068,62500,1,1,1,1
2389,15433,175000,4,1,1,2
2390,65099,-1,2,1,2,2
2391,61093,42500,1,1,1,1
2392,65932,30000,1,1,1,0
2393,10762,87500,1,1,1,0
2394,7704,125000,2,1,1,2
2395,22441,17500,1,1,0,0
2396,34040,125000,1,1,1,1
2397,34040,62500,1,1,0,1
2398,34040,62500,2,1,0,1
2399,34040,87500,2,1,1,1
2400,19909,62500,1,1,1,1
2401,19909,175000,1,1,1,0
2402,13165,125000,2,1,0,2
2403,8163,87500,2,1,1,1
2404,25077,225000,2,1,2,2
2406,24298,250000,2,1,1,2
2407,34590,125000,1,1,1,1
2408,15152,62500,1,1,1,1
2409,25924,5000,1,1,0,0
2410,59602,87500,3,1,3,2
2411,9523,175000,2,1,2,2
2412,8238,-1,2,1,1,2
2413,34342,42500,2,1,2,2
2414,34342,42500,1,1,1,1
2415,15689,225000,2,1,1,0
2416,15426,62500,2,1,1,2
2417,1342,125000,1,1,1,1
2418,1342,42500,1,1,0,1
2419,1342,175000,1,1,1,1
2420,21000,225000,1,1,0,1
2421,21000,125000,1,1,1,1
2422,35700,-1,2,1,2,2
2423,58719,87500,2,1,2,2
2424,4583,87500,1,1,1,1
2425,5890,250000,3,1,2,2
2426,842,125000,3,1,1,2
2428,7743,62500,1,1,1,1
2429,3056,-1,2,1,1,1
2430,10963,87500,2,1,2,2
2431,23786,175000,3,1,1,2
2432,7743,250000,2,1,1,2
2433,34663,175000,4,1,1,1
2434,59472,42500,1,1,0,1
2435,5571,17500,1,1,1,1
2436,9822,42500,2,1,2,2
2437,15440,17500,1,1,1,1
2438,15440,125000,2,1,1,2
2439,29389,5000,1,1,0,0
2440,5621,42500,2,1,2,2
2441,21667,42500,2,1,0,1
2442,11275,125000,1,1,1,1
2443,11275,17500,1,1,1,1
2444,32290,17500,1,1,1,0
2445,18807,125000,4,1,2,1
2446,20462,125000,1,1,1,1
2447,23521,175000,1,1,1,1
2448,23521,42500,1,1,0,1
2449,8811,125000,2,1,3,2
2450,22976,42500,1,1,1,1
2451,4096,125000,1,1,3,1
2452,5617,-1,1,1,1,0
2453,23433,225000,2,1,2,0
2454,59572,125000,6,1,1,2
2455,13193,42500,2,1,2,1
2456,34768,125000,2,1,1,1
2457,6111,62500,1,1,1,1
2458,4061,-1,3,1,1,2
2459,4061,17500,1,1,0,1
2460,19993,125000,1,1,1,1
2461,9822,87500,1,1,1,1
2462,7630,62500,1,1,1,1
2463,18299,87500,3,1,2,2
2464,29262,225000,2,1,2,2
2465,60829,62500,6,1,2,1
2466,4107,125000,3,1,1,2
2467,64189,62500,1,1,1,1
2468,33953,42500,4,1,2,3
2469,7720,175000,2,1,1,1
2470,7720,87500,1,1,0,1
2471,20955,-1,3,1,2,2
2472,35606,-1,2,1,5,1
2473,15891,175000,3,1,1,2
2474,28317,225000,1,1,1,1
2475,14941,225000,2,1,1,2
2476,14941,225000,1,1,1,1
2477,23880,175000,3,1,4,1
2478,34073,87500,2,1,1,2
2479,34073,87500,3,1,1,1
2480,3879,125000,1,1,1,1
2481,20457,-1,3,1,2,2
2482,15064,42500,1,1,1,1
2483,22426,125000,2,1,2,2
2484,2900,62500,1,1,1,1
2485,27623,250000,2,1,2,2
2486,34872,30000,1,1,1,1
2487,27350,125000,1,1,0,1
2488,27350,42500,1,1,0,1
2489,27350,225000,2,1,2,2
2490,27350,225000,2,1,1,2
2491,34340,87500,1,1,0,1
2492,65130,87500,3,1,3,3
2493,30402,225000,2,1,1,2
2494,25286,87500,2,1,1,0
2495,63300,62500,3,1,1,1
2496,25895,87500,2,1,1,2
2497,26117,175000,2,1,1,2
2498,11546,125000,2,1,2,2
2499,25052,125000,1,1,1,0
2500,25019,175000,2,1,1,2
2501,7724,17500,1,1,0,1
2502,20614,5000,2,1,1,1
2503,8239,87500,3,1,1,2
2504,30213,17500,1,1,0,0
2505,19993,125000,1,1,1,0
2506,15682,250000,2,1,2,2
2507,15682,87500,1,1,1,1
2508,5863,87500,1,1,1,1
2509,15980,62500,1,1,1,1
2510,3153,5000,1,1,0,0
2511,24284,225000,2,1,1,2
2512,24284,-1,2,1,1,1
2513,24284,17500,1,1,1,1
2514,22145,225000,2,1,1,2
2515,19437,62500,1,1,0,0
2516,19437,175000,1,1,1,1
2517,19437,250000,2,1,1,2
2518,19437,42500,1,1,1,1
2519,7642,125000,1,1,2,1
2520,16542,225000,4,1,1,2
2521,64372,-1,2,1,3,2
2522,9822,-1,2,1,2,2
2523,61727,-1,2,1,2,0
2524,5531,62500,2,1,1,1
2525,5531,125000,2,1,1,1
2526,5531,62500,4,1,2,1
2527,34606,125000,3,1,2,2
2528,7699,175000,2,1,1,2
2529,714,125000,2,1,1,1
2530,436,62500,2,1,2,1
2531,20615,17500,1,1,0,1
2532,20615,5000,1,1,1,1
2533,2898,87500,1,1,0,1
2534,34607,87500,1,1,1,1
2535,34004,30000,4,1,1,0
2536,13936,125000,1,1,1,1
2537,18341,87500,1,1,1,1
2538,8770,175000,2,1,0,2
2539,8770,125000,2,1,1,2
2540,8770,87500,1,1,1,1
2541,21193,125000,2,1,1,2
2542,21193,250000,3,1,0,2
2543,10826,-1,2,1,2,2
2544,31358,87500,1,1,1,1
2545,33563,175000,2,1,2,2
2546,28832,87500,1,1,0,1
2547,28832,87500,1,1,0,1
2548,25470,125000,2,1,2,1
2549,24261,62500,1,1,1,1
2550,34033,87500,3,1,0,1
2551,58943,175000,3,1,2,2
2552,33264,17500,2,1,1,2
2553,16511,250000,4,1,2,2
2554,34099,125000,1,1,1,1
2555,16213,125000,4,1,2,2
2556,21975,250000,2,1,1,2
2557,19993,125000,2,1,2,2
2558,18616,42500,1,1,1,1
2559,9060,175000,2,1,2,1
2560,1469,87500,1,1,1,1
2561,1469,62500,2,1,2,2
2562,2790,87500,3,1,2,1
2563,31858,-1,7,1,2,3
2564,64929,62500,1,1,1,0
2565,14631,125000,1,1,0,1
2566,8781,62500,1,1,0,0
2567,26443,125000,2,1,1,2
2568,26443,125000,2,1,2,2
2569,14652,250000,2,1,2,2
2570,21306,17500,1,1,1,1
2571,12849,125000,1,1,1,1
2572,21157,125000,2,1,1,1
2573,25637,175000,2,1,1,2
2574,59369,62500,3,1,2,1
2575,27487,30000,1,1,0,1
2576,19705,175000,2,1,1,2
2577,33321,62500,2,1,2,1
2578,27755,175000,3,1,2,2
2579,33874,62500,1,1,0,1
2580,28349,125000,2,1,1,2
2581,25608,87500,2,1,2,2
2582,10950,42500,2,1,1,1
2583,15405,225000,3,1,3,2
2584,1648,125000,1,1,1,1
2585,1648,125000,2,1,1,1
2586,1648,175000,1,1,0,1
2587,1648,125000,2,1,2,2
2588,1648,125000,1,1,0,1
2589,25909,-1,1,1,1,0
2590,33333,-1,1,1,0,1
2591,33333,62500,2,1,1,1
2592,20591,125000,2,1,0,2
2593,20591,17500,1,1,1,1
2594,63377,42500,2,1,2,2
2595,13785,125000,3,1,2,2
2596,15700,30000,1,1,0,1
2597,15700,62500,2,1,1,2
2598,15700,42500,1,1,0,1
2599,27092,62500,2,1,2,2
2600,9660,225000,2,1,2,2
2601,9660,125000,1,1,0,1
2602,20614,30000,3,1,0,3
2603,15986,62500,1,1,1,1
2604,21465,17500,1,1,0,1
2605,26015,250000,2,1,2,1
2606,33079,250000,2,1,1,2
2607,13106,62500,1,1,1,1
2608,25588,125000,1,1,0,1
2609,62769,87500,1,1,1,1
2610,10241,-1,2,1,0,0
2611,10241,62500,3,1,1,2
2612,1480,30000,5,1,3,2
2613,27162,30000,2,1,1,0
2614,435,225000,2,1,2,1
2615,13569,175000,1,1,1,1
2616,15713,42500,2,1,2,2
2617,9335,125000,1,1,2,1
2618,30128,5000,1,1,0,0
2619,30128,17500,2,1,1,1
2620,33876,87500,1,1,1,1
2621,33876,87500,2,1,0,2
2622,33876,87500,2,1,1,2
2623,19349,125000,3,1,1,2
2624,59479,125000,2,1,2,2
2625,25946,125000,4,1,2,3
2626,1865,125000,2,1,1,0
2627,29657,87500,2,1,0,2
2628,29657,87500,2,1,2,0
2629,29657,175000,2,1,1,2
2630,29657,125000,2,1,2,0
2631,29657,250000,2,1,2,2
2632,15139,225000,2,1,2,2
2633,21639,42500,1,1,1,1
2634,2785,175000,4,1,2,1
2635,35782,62500,3,1,2,2
2636,35782,175000,2,1,1,1
2637,35782,225000,1,1,1,0
2638,35782,175000,2,1,1,2
2639,35782,87500,2,1,2,1
2640,35782,87500,1,1,0,0
2641,35782,62500,1,1,0,1
2642,35782,250000,2,1,2,2
2643,35782,225000,2,1,2,2
2644,35782,125000,2,1,2,2
2645,35782,5000,1,1,1,1
2646,35782,5000,3,1,1,1
2647,35782,87500,2,1,2,2
2648,35782,87500,2,1,0,2
2649,35782,62500,3,1,2,2
2650,35782,225000,2,1,1,2
2651,59899,125000,3,1,2,1
2652,22885,30000,1,1,1,1
2653,22933,62500,2,1,1,2
2654,30122,62500,2,1,1,1
2655,30122,87500,1,1,2,1
2656,247,250000,2,1,2,0
2657,7727,125000,2,1,1,2
2658,34278,42500,2,1,2,2
2659,21007,-1,2,1,1,0
2660,12730,125000,3,1,1,1
2661,12730,175000,3,1,2,2
2662,6643,175000,1,1,1,1
2663,23517,87500,1,1,2,1
2664,34341,30000,1,1,0,1
2665,34341,-1,2,1,1,1
2666,34341,17500,1,1,0,1
2667,8261,250000,2,1,1,2
2668,34033,225000,4,1,1,2
2669,14449,250000,2,1,2,2
2670,14449,250000,2,1,1,2
2671,14449,225000,2,1,2,2
2672,14449,250000,2,1,1,1
2673,14449,250000,2,1,1,2
2674,14449,250000,2,1,0,1
2675,21941,175000,1,1,1,1
2676,11815,125000,2,1,2,1
2677,31873,87500,2,1,1,1
2678,31873,42500,1,1,1,0
2679,11084,-1,2,1,1,2
2680,16940,175000,4,1,2,2
2681,20590,87500,1,1,1,1
2682,22757,5000,1,1,0,0
2683,18623,125000,5,1,1,2
2684,601,30000,1,1,0,1
2685,9335,17500,1,1,1,0
2686,9335,17500,1,1,1,1
2687,9335,30000,1,1,2,0
2688,25294,175000,3,1,1,1
2689,11905,125000,2,1,2,2
2690,7722,175000,1,1,0,1
2691,12265,125000,1,1,1,1
2692,12265,87500,2,1,2,1
2693,12265,17500,2,1,1,1
2694,12265,175000,2,1,0,2
2695,5142,250000,4,1,2,2
2696,6657,42500,1,1,0,1
2697,20614,30000,1,1,0,1
2698,20614,225000,2,1,1,2
2699,65316,62500,1,1,1,1
2700,6780,225000,3,1,2,2
2701,20992,125000,2,1,2,2
2702,21436,42500,2,1,0,1
2703,21436,42500,1,1,1,1
2704,21436,17500,2,1,1,0
2705,21436,125000,1,1,1,1
2706,29135,125000,2,1,2,2
2707,29386,175000,1,1,1,1
2708,7403,87500,2,1,2,2
2709,28502,250000,2,1,2,2
2710,28502,62500,1,1,1,0
2711,28502,-1,1,1,0,1
2712,8573,250000,2,1,3,1
2713,32175,42500,2,1,1,0
2714,21169,125000,1,1,0,1
2715,4680,87500,2,1,1,2
2716,4680,62500,1,1,1,1
2717,4680,87500,1,1,1,1
2718,28239,175000,2,1,1,1
2719,746,175000,2,1,1,2
2720,746,62500,1,1,0,1
2721,27424,250000,2,1,1,2
2722,20753,225000,2,1,2,1
2723,13173,62500,1,1,0,1
2724,13173,42500,1,1,0,1
2725,8063,87500,1,1,1,1
2726,59724,87500,1,1,2,1
2727,18865,87500,2,1,1,2
2728,18865,62500,1,1,1,1
2729,2903,62500,1,1,1,1
2730,20035,87500,1,1,1,1
2731,20035,125000,2,1,1,2
2732,20035,87500,2,1,0,2
2733,15699,225000,3,1,2,2
2734,4054,-1,2,1,4,1
2735,7162,-1,1,1,0,1
2736,12321,62500,3,1,2,1
2737,24280,125000,3,1,1,2
2738,24496,125000,2,1,1,2
2739,20238,62500,1,1,1,1
2740,34100,175000,1,1,2,1
2741,64890,17500,1,1,1,1
2742,23200,42500,1,1,1,1
2743,22193,-1,1,1,1,1
2744,33011,30000,1,1,2,0
2745,4355,62500,1,1,1,1
2746,55524,87500,4,1,1,1
2747,33588,62500,2,1,0,2
2748,34099,-1,2,1,2,2
2749,21437,87500,2,1,2,2
2750,55902,17500,1,1,1,0
2751,24371,42500,3,1,2,1
2752,9315,87500,2,1,1,1
2753,5412,42500,1,1,0,0
2754,12573,87500,2,1,1,2
2755,29877,5000,1,1,0,0
2756,19537,42500,1,1,1,1
2757,19537,30000,1,1,1,1
2758,24298,250000,2,1,2,2
2759,15982,175000,1,1,1,1
2760,26715,62500,1,1,1,1
2761,29651,250000,2,1,1,1
2762,59593,62500,2,1,2,0
2763,11499,62500,2,1,1,1
2764,11499,30000,1,1,1,1
2765,22735,175000,4,1,1,2
2766,11307,42500,1,1,0,1
2767,21399,125000,3,1,2,2
2768,28772,62500,2,1,1,2
2769,21466,-1,2,1,1,2
2770,21466,175000,2,1,0,2
2771,9823,250000,2,1,1,2
2772,7699,42500,1,1,1,1
2773,14190,125000,3,1,1,2
2774,22441,5000,1,1,0,0
2775,20407,62500,2,1,2,1
2776,3759,87500,2,1,2,1
2777,22755,125000,2,1,1,2
2778,21653,30000,2,1,2,2
2779,59554,62500,2,1,1,1
2780,24575,125000,2,1,1,2
2781,24575,-1,3,1,2,1
2782,31991,62500,2,1,0,2
2783,21644,175000,2,1,2,2
2784,30750,175000,2,1,1,2
2785,63416,125000,4,1,2,2
2786,11111,225000,3,1,1,2
2787,13116,250000,1,1,1,1
2788,13116,42500,1,1,1,1
2789,13116,225000,1,1,1,1
2790,35272,-1,4,1,2,2
2791,16360,87500,1,1,0,1
2792,11109,62500,2,1,1,2
2793,57239,125000,3,1,3,2
2794,9457,-1,2,1,2,2
2795,24288,250000,2,1,1,2
2796,25283,62500,5,1,2,1
2797,3865,62500,1,1,1,1
2798,3865,42500,3,1,1,2
2799,6637,175000,2,1,2,2
2800,9660,175000,1,1,0,1
2801,9660,-1,1,1,0,0
2802,9307,30000,1,1,1,1
2803,28340,42500,1,1,0,1
2804,23977,62500,1,1,1,1
2805,8497,62500,3,1,2,2
2806,17049,-1,2,1,1,2
2807,3759,125000,1,1,1,1
2808,20463,-1,1,1,1,1
2809,34194,125000,2,1,2,2
2810,30480,62500,1,1,2,1
2811,17171,62500,2,1,1,1
2812,21457,62500,1,1,0,1
2813,12599,125000,1,1,0,1
2814,6165,5000,1,1,0,0
2815,21459,62500,1,1,0,1
2816,15891,87500,1,1,1,1
2817,17469,42500,1,1,1,0
2818,17469,87500,2,1,2,2
2819,816,125000,3,1,2,3
2820,60156,125000,1,1,1,1
2821,20463,225000,1,1,1,1
2822,20463,17500,1,1,0,1
2823,12729,-1,2,1,2,0
2824,22421,125000,4,1,1,2
2825,33313,87500,3,1,2,2
2826,29845,62500,2,1,4,1
2827,27803,175000,3,1,2,2
2828,63106,175000,1,1,1,1
2829,27487,62500,1,1,0,0
2830,9832,87500,1,1,1,1
2831,15983,225000,2,1,2,2
2832,32951,17500,1,1,1,0
2833,13353,-1,4,1,3,2
2834,11752,5000,3,1,1,1
2835,16429,225000,2,1,2,2
2836,18849,30000,1,1,1,1
2837,25770,-1,3,1,2,1
2838,16985,125000,2,1,2,1
2839,296,30000,1,1,0,1
2840,13107,62500,1,1,1,1
2841,24574,87500,1,1,2,1
2842,27148,62500,1,1,1,1
2843,30379,87500,2,1,1,1
2844,26430,250000,3,1,1,2
2845,15942,125000,2,1,1,2
2846,59641,-1,1,1,1,0
2847,1663,125000,2,1,3,0
2848,17984,175000,3,1,2,1
2849,8573,-1,4,1,2,1
2850,8239,125000,2,1,2,2
2851,2697,87500,2,1,2,0
2852,21344,62500,4,1,1,3
2853,14084,225000,2,1,2,1
2854,24566,125000,2,1,1,2
2855,18822,62500,2,1,2,2
2856,61315,-1,5,1,2,1
2857,59168,62500,4,1,1,3
2858,9146,125000,4,1,2,2
2859,17725,225000,1,1,1,1
2860,17725,87500,3,1,2,3
2861,17725,175000,3,1,2,1
2862,17725,17500,1,1,1,1
2863,17725,125000,2,1,1,2
2864,23529,250000,2,1,2,1
2865,5620,62500,4,1,0,0
2866,63807,250000,2,1,2,2
2867,8672,62500,1,1,1,1
2868,15634,87500,2,1,2,2
2869,16429,62500,1,1,2,1
2870,16429,62500,1,1,0,1
2871,485,17500,1,1,0,0
2872,7635,30000,1,1,0,1
2873,25611,175000,2,1,2,2
2874,61558,-1,2,1,3,0
2875,20613,175000,3,1,2,3
2876,28782,42500,4,1,1,1
2877,28782,87500,2,1,2,2
2878,20955,-1,1,1,1,0
2879,5789,125000,2,1,2,2
2880,15441,62500,1,1,0,1
2881,31956,30000,3,1,1,2
2882,61504,175000,3,1,2,2
2883,284,175000,2,1,5,0
2884,14631,62500,1,1,1,1
2886,21843,42500,1,1,0,1
2887,30069,125000,1,1,3,1
2888,21088,125000,2,1,1,0
2889,19112,-1,1,1,1,1
2890,33848,225000,2,1,0,2
2891,33848,87500,1,1,0,1
2893,33848,125000,2,1,1,1
2894,33848,62500,1,1,0,1
2895,631,125000,3,1,3,3
2896,28830,-1,1,1,0,1
2897,30114,125000,2,1,2,2
2898,27487,5000,1,1,0,0
2899,13026,-1,2,1,0,1
2900,22144,125000,2,1,2,2
2901,20263,62500,1,1,1,0
2902,19887,125000,1,1,1,1
2903,8805,225000,4,1,2,2
2904,17049,42500,2,1,2,2
2905,26063,125000,2,1,4,1
2906,19236,225000,3,1,3,3
2907,23527,30000,1,1,0,1
2908,56057,125000,2,1,2,1
2909,21088,-1,1,1,1,0
2910,20614,62500,1,1,1,1
2911,4646,17500,2,1,1,1
2912,20611,-1,4,1,1,2
2913,12417,62500,1,1,1,1
2914,17048,30000,1,1,0,0
2915,17048,30000,1,1,0,0
2916,17048,87500,1,1,1,1
2917,17048,62500,1,1,1,1
2918,17048,-1,2,1,1,0
2919,17048,62500,2,1,1,1
2920,17048,-1,2,1,1,0
2921,25947,125000,2,1,1,2
2922,5410,250000,2,1,2,1
2923,23432,225000,4,1,1,2
2924,23432,-1,2,1,1,2
2925,23432,17500,2,1,1,2
2926,17451,87500,1,1,1,1
2927,23509,42500,1,1,1,1
2928,28830,30000,1,1,0,1
2929,3871,30000,1,1,1,1
2930,23509,-1,1,1,1,1
2931,14828,42500,2,1,2,1
2932,21307,125000,2,1,1,2
2933,8493,125000,2,1,1,2
2934,8493,225000,2,1,1,2
2935,61313,42500,1,1,2,1
2936,744,225000,2,1,1,2
2937,33091,87500,1,1,0,1
2938,33091,225000,2,1,0,2
2939,4866,30000,1,1,1,1
2940,577,42500,2,1,1,2
2941,15980,125000,1,1,1,0
2942,22648,225000,4,1,2,2
2943,7392,87500,1,1,1,1
2944,22426,175000,2,1,2,2
2945,27201,62500,3,1,0,1
2946,15943,42500,2,1,1,2
2947,15943,62500,2,1,2,1
2948,15943,125000,2,1,1,2
2949,15943,125000,2,1,1,2
2950,5139,225000,2,1,1,2
2951,21457,42500,2,1,0,2
2952,33401,125000,1,1,1,1
2953,15992,-1,1,1,0,0
2954,35745,125000,3,1,1,1
2955,33301,42500,1,1,1,1
2956,15440,87500,1,1,1,1
2957,15859,-1,6,1,3,2
2958,29311,250000,3,1,1,2
2959,15985,125000,2,1,0,1
2960,18337,125000,1,1,1,1
2961,9301,62500,1,1,1,1
2962,57631,62500,1,1,1,1
2963,27486,175000,2,1,0,2
2964,27486,87500,2,1,1,2
2965,31525,62500,3,1,1,3
2966,15153,62500,1,1,1,1
2967,29144,62500,3,1,0,1
2968,4354,125000,3,1,0,3
2969,7106,62500,1,1,1,1
2970,33604,62500,2,1,1,1
2971,15437,225000,3,1,1,2
2972,25634,-1,1,1,0,1
2973,25634,62500,1,1,1,1
2974,28983,42500,1,1,1,1
2975,21158,87500,2,1,2,0
2976,33218,87500,2,1,2,1
2977,15975,87500,2,1,0,2
2978,22080,125000,4,1,2,1
2979,3285,125000,2,1,2,2
2980,31233,30000,1,1,1,1
2981,33078,87500,3,1,1,3
2982,11596,175000,2,1,1,1
2983,15619,17500,3,1,1,1
2984,20407,62500,2,1,4,1
2985,8763,87500,2,1,2,2
2986,3864,17500,1,1,0,1
2987,9778,250000,5,1,4,2
2988,5849,125000,1,1,1,1
2989,5849,125000,1,1,1,1
2990,3892,125000,2,1,1,2
2991,3892,17500,1,1,1,1
2992,3892,30000,1,1,0,1
2993,25925,42500,2,1,0,2
2994,25925,30000,2,1,0,2
2995,25925,30000,2,1,0,2
2996,56053,125000,4,1,2,1
2997,24496,17500,1,1,0,0
2998,29541,-1,3,1,2,2
2999,29541,87500,3,1,1,1
3000,29541,125000,1,1,1,1
3001,10924,125000,2,1,2,2
3002,10924,125000,2,1,1,1
3003,28362,250000,3,1,1,2
3004,7704,-1,1,1,1,1
3005,32658,87500,2,1,2,1
3006,11618,30000,1,1,0,0
3007,11618,5000,1,1,1,0
3008,12573,17500,1,1,1,1
3009,24239,125000,3,1,2,2
3010,30456,17500,1,1,1,1
3011,15908,125000,4,1,2,2
3012,13112,87500,1,1,1,1
3013,4136,-1,2,1,0,2
3014,19336,125000,4,1,2,3
3015,6153,225000,5,1,2,5
3016,3894,62500,1,1,0,1
3017,6153,125000,2,1,2,2
3018,6153,125000,2,1,0,1
3019,6153,42500,2,1,0,1
3020,6153,5000,2,1,1,2
3021,6153,-1,2,1,1,2
3022,6153,87500,2,1,0,2
3023,19136,125000,3,1,1,2
3024,19157,125000,2,1,1,2
3025,19157,62500,1,1,1,1
3026,19157,125000,2,1,1,1
3027,19157,62500,2,1,2,2
3029,20615,62500,1,1,0,1
3030,21457,87500,1,1,1,0
3031,28850,175000,1,1,1,1
3032,6906,250000,4,1,1,1
3033,2907,175000,2,1,2,2
3034,16511,125000,2,1,3,1
3035,18807,17500,1,1,1,0
