trip_id,survey_trip_id,person_id,household_id,survey_tour_id,outbound,purpose,destination,origin,depart,trip_mode,tour_id,trip_num
120018.0,126580.0,365,128,15820.0,True,social,8773,11616,7.0,WALK,15002.0,2
120021.0,126610.0,365,128,15820.0,False,Home,22442,8773,11.0,WALK,15002.0,1
120009.0,126650.0,365,128,15830.0,True,shopping,25973,22442,17.0,SHARED2FREE,15001.0,1
120010.0,126660.0,365,128,15830.0,True,othdiscr,15132,25973,17.0,SHARED2FREE,15001.0,2
120011.0,126670.0,365,128,15830.0,True,social,29611,15132,18.0,SHARED3FREE,15001.0,3
120013.0,126690.0,365,128,15830.0,False,Home,22442,29611,20.0,SHARED2FREE,15001.0,1
120337.0,126730.0,366,128,15840.0,True,shopping,25973,22442,17.0,SHARED2FREE,15042.0,1
120338.0,126740.0,366,128,15840.0,True,othdiscr,15132,25973,17.0,SHARED2FREE,15042.0,2
120339.0,126750.0,366,128,15840.0,True,social,29611,15132,18.0,SHARED3FREE,15042.0,3
120341.0,126770.0,366,128,15840.0,False,Home,22442,29611,20.0,SHARED2FREE,15042.0,1
1718377.0,126810.0,5238,3367,15850.0,True,work,16206,4354,8.0,BIKE,214797.0,1
1718381.0,126850.0,5238,3367,15850.0,False,Home,4354,16206,17.0,BIKE,214797.0,1
1718329.0,126890.0,5238,3367,15860.0,True,shopping,28851,4354,19.0,WALK,214791.0,1
1718333.0,126930.0,5238,3367,15860.0,False,Home,4354,28851,19.0,WALK,214791.0,1
1718705.0,126970.0,5239,3367,15870.0,True,work,9528,4354,8.0,WALK,214838.0,1
1718709.0,127010.0,5239,3367,15870.0,False,Home,4354,9528,16.0,WALK,214838.0,1
1718657.0,127050.0,5239,3367,15880.0,True,shopping,28851,4354,19.0,WALK,214832.0,1
1718661.0,127090.0,5239,3367,15880.0,False,Home,4354,28851,19.0,WALK,214832.0,1
120689.0,127130.0,367,748,15890.0,True,work,49096,54730,6.0,DRIVEALONEFREE,15086.0,1
120690.0,127140.0,367,748,15890.0,True,work,45663,49096,7.0,SHARED2FREE,15086.0,2
120693.0,127170.0,367,748,15890.0,False,eatout,49446,45663,12.0,DRIVEALONEFREE,15086.0,1
120694.0,127180.0,367,748,15890.0,False,othmaint,41562,49446,13.0,DRIVEALONEFREE,15086.0,2
120695.0,127190.0,367,748,15890.0,False,Home,54730,41562,15.0,DRIVEALONEFREE,15086.0,3
3397409.0,127450.0,10357,6811,15930.0,True,work,45663,54730,7.0,DRIVEALONEFREE,424676.0,1
3397413.0,127490.0,10357,6811,15930.0,False,eatout,46237,45663,9.0,DRIVEALONEFREE,424676.0,1
3397414.0,127500.0,10357,6811,15930.0,False,Home,54730,46237,10.0,DRIVEALONEFREE,424676.0,2
121017.0,127530.0,368,1523,15940.0,True,work,21615,62471,5.0,WALK_LOC,15127.0,1
121021.0,127570.0,368,1523,15940.0,False,Home,62471,21615,16.0,WALK_LOC,15127.0,1
120993.0,127610.0,368,1523,15950.0,True,social,58012,62471,18.0,DRIVEALONEFREE,15124.0,1
120997.0,127650.0,368,1523,15950.0,False,Home,62471,58012,20.0,DRIVEALONEFREE,15124.0,1
