MAZ,TAZ,AGE0004,AGE0519,AGE2044,AGE4564,AGE65P,AGREMPN,CIACRE,COLLFTE,COLLPTE,COUNTY,DISTRICT,EMPRES,FPSEMPN,HEREMPN,HHINCQ1,HHINCQ2,HHINCQ3,HHINCQ4,HHPOP,HSENROLL,MFDU,MWTEMPN,OPRKCST,OTHEMPN,PRKCST,RESACRE,RETEMPN,SD,SFDU,SHPOP62P,TERMINAL,TOPOLOGY,TOTACRE,TOTEMP,TOTHH,TOTPOP,ZERO,area_type,gqpop,hhlds,sftaz,GSENROLL,transit_score,transit_score_scaled,sfunits,mfunits,percent_mf,mixed_use2_1,density_index,buff_density_index,density,mixed_use3_1,hh_1,emptot_1,hh_2,emptot_2,access_dist_transit
19685,352,2,3,9,14,9,0,0.0,0.0,0.0,1,-1,22,0,0,1,2,1,10,37,3,-1,0,-1.0,0,0.0,1.104798605422343,0,-1,-1,0.2972972972972973,2.0,1,1.104798605422343,0,14,37,0,3,-1,-1,-1,0,759.6703588137976,66.20285850818166,14.0,0.0,0.0,0.9942022994778462,0.0,475.9461539984467,33.49026674943676,0.3728815396006735,1045.5655736567055,873.6235043279277,4275.484980544352,4368.60744056627,0.1009392019990202
19686,352,2,7,18,8,2,0,0.0,0.0,0.0,1,-1,25,0,0,1,1,1,13,37,7,-1,0,-1.0,0,0.0,1.235765428779539,0,-1,-1,0.081081081081081,2.0,1,1.235765428779539,0,16,37,0,4,-1,-1,-1,0,766.5962475454652,66.33234107952808,12.0,0.0,0.0,0.992641264547682,0.0,483.1827793990766,29.94095735186715,0.3891572795283327,1074.8333205029924,877.783277646253,4225.74977005349,4183.387179901569,0.0496435172518927
19687,353,0,1,2,2,2,0,0.0,0.0,0.0,1,-1,6,0,0,0,1,0,3,7,1,-1,0,-1.0,0,0.0,0.6161470089186432,0,-1,-1,0.4285714285714285,2.0,1,0.6161470089186432,0,4,7,0,4,-1,-1,-1,0,782.4350603623724,66.62411677615498,4.0,0.0,0.0,0.997683954907307,0.0,437.4581211205668,11.360925069303208,0.3821134092147573,927.4547466963418,828.0110305604347,4311.35591883642,4373.493409457132,0.0336941297126538
19907,353,0,6,9,8,5,0,0.0,0.0,0.0,1,-1,11,0,0,1,2,0,6,28,6,-1,0,-1.0,0,0.0,1.064937193619209,0,-1,-1,0.25,2.0,1,1.064937193619209,0,9,28,0,4,-1,-1,-1,0,797.6957308317242,66.89971515375501,9.0,0.0,0.0,0.9554432679507756,0.0,479.3087162035706,26.29263037084984,0.4721074367308782,1273.478980193329,768.5877988458258,4570.282534221875,4149.207169521256,0.1577277073715672
19990,344,1,8,12,30,9,0,0.0,0.0,0.0,1,-1,33,0,0,0,1,0,18,60,8,-1,0,-1.0,0,0.0,2.849734857872717,0,-1,-1,0.1833333333333333,2.0,1,2.849734857872717,0,19,60,0,4,-1,-1,-1,0,186.5595284941189,46.20137543320913,19.0,0.0,0.0,0.5917578191413373,0.0,153.387133899979,21.054590336445923,0.2230863036104367,1073.4627139850213,178.958525376183,3351.7885229881235,1900.06992096217,0.0947420835206002
20198,340,2,2,6,0,1,1,4.85269507914677,0.0,0.0,1,-1,6,2,29,0,2,0,2,11,2,-1,1,-1.0,0,0.0,1.3344911467653615,5,-1,-1,0.0909090909090909,2.0,1,6.187186225912131,40,4,11,0,4,-1,-1,-1,0,726.4958560951047,65.56583289914603,0.0,0.0,0.0,0.9324792784909643,0.5877249372476344,293.347995359176,17.940303709484045,0.3862506830614291,450.0804781669614,842.3921044018527,3247.297234505736,3819.483496019173,0.3220723470052083
20388,358,2,5,42,25,10,0,0.0,0.0,0.0,1,-1,66,0,0,2,8,14,27,84,5,-1,0,-1.0,0,0.0,6.435923208417608,0,-1,-1,0.2023809523809523,2.0,1,6.435923208417608,0,51,84,0,4,-1,-1,-1,0,1034.027162662382,70.6026135639049,0.0,64.0,1.0,0.997384172072323,0.0,402.9680166851521,13.051740563053263,0.3519947302979557,857.5617893550033,760.1731352627352,3864.333505324441,4787.945385710467,0.0300405299222026
20476,356,1,0,23,19,19,3,1.9557828551460452,0.0,0.0,1,-1,48,11,3,1,3,5,33,62,0,-1,0,-1.0,22,0.0,2.3318949426741318,0,-1,-1,0.4032258064516129,2.0,1,4.2876777978201766,52,42,62,0,3,-1,-1,-1,0,1101.5704659648245,71.50570742836953,2.0,1296.0,0.9984591679506932,0.9941512961097904,5.418793959985404,495.9323610682904,44.779484152846415,0.5007109584480116,909.981259935506,1089.941685637571,5224.321843167386,8141.259322547612,0.1281099340475623
20489,331,0,0,0,0,0,0,,0.0,0.0,1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0.0,,0,-1,-1,0.0,2.0,1,15.019868805520131,0,0,0,0,5,-1,-1,-1,0,157.7241854302431,43.81668590124412,0.0,0.0,0.0,0.7698970093721322,0.0,35.85680292578796,0.0,0.4582183825662677,159.0842720520157,46.29043696189546,1055.5383049254908,297.5889766144141,0.3045321994357639
20532,353,0,0,3,7,5,0,0.0,0.0,0.0,1,-1,10,0,0,0,1,4,4,15,0,-1,0,-1.0,0,0.0,0.8949291407897781,0,-1,-1,0.4,2.0,1,0.8949291407897781,0,9,15,0,4,-1,-1,-1,0,775.2000440436672,66.4915753668212,5.0,0.0,0.0,0.9367838653574704,0.0,350.4762445661812,16.7611035514638,0.4749020491060841,992.641209574642,541.7566860390281,4746.02510551229,4424.07784473076,0.064167592380986
20632,331,0,0,0,0,0,0,,0.0,0.0,1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0.0,,0,-1,-1,0.0,2.0,1,128.20404424536,0,0,0,0,5,-1,-1,-1,0,63.58594044048864,30.971382098019543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.336380395966415,0.0,405.1724185759216,111.06861851778406,0.7227158979936079
20936,352,12,7,276,63,48,3,2.689790552768932,0.0,0.0,1,-1,279,38,3,27,76,93,65,406,7,-1,21,-1.0,6,0.0,7.000352336052477,4,-1,-1,0.1354679802955665,2.0,1,9.69014288882141,156,261,406,0,2,-1,-1,-1,0,649.3909067761841,63.96533681663485,6.0,345.0,0.9829059829059827,0.996619655777143,10.076248502219965,666.8703315896906,82.14533151190876,0.4787561280701803,1248.3197303403017,1431.710814889058,4012.273281169271,4113.009678890342,0.1154832135076107
20937,352,11,5,86,11,10,0,0.0,0.0,0.0,1,-1,80,0,0,6,21,21,18,123,5,-1,0,-1.0,0,0.0,1.2219088923066337,0,-1,-1,0.0975609756097561,2.0,1,1.2219088923066337,0,66,123,0,1,-1,-1,-1,0,615.2581693227742,63.19522831109396,2.0,0.0,0.0,0.9973588512197028,0.0,599.2106988002053,100.66216947468912,0.5088043687377305,1130.0626497559542,1275.5828227232475,3818.204554533764,3575.8840943818923,0.1616633193661467
20944,357,1,3,11,6,7,0,0.0,0.0,0.0,1,-1,14,0,0,0,3,1,5,28,3,-1,0,-1.0,0,0.0,0.8736764345615692,0,-1,-1,0.3214285714285714,2.0,1,0.8736764345615692,0,9,28,0,3,-1,-1,-1,0,935.814798194214,69.1783658384855,9.0,0.0,0.0,0.9811065360526888,0.0,507.8821272631182,32.048478008967976,0.609258266647074,1211.3845369309074,874.5393719982394,5207.846139409403,4505.298894203144,0.167753922433564
20979,339,1,0,6,9,4,0,0.0,0.0,0.0,1,-1,10,0,0,1,0,0,7,20,0,-1,0,-1.0,0,0.0,0.4435739942818634,0,-1,-1,0.3,2.0,1,0.4435739942818634,0,8,20,0,3,-1,-1,-1,0,726.2283386781496,65.56057873833412,6.0,0.0,0.0,0.9937142158294888,0.0,494.1810177117543,45.08830602745223,0.2665568517202114,904.0332077201218,1090.0418773588367,3077.076059183751,3789.0173414433166,0.2329047562240005
20980,340,0,1,4,20,12,0,0.0,0.0,0.0,1,-1,23,0,0,0,2,3,12,37,1,-1,0,-1.0,0,0.0,2.1414817242582966,0,-1,-1,0.3783783783783784,2.0,1,2.1414817242582966,0,17,37,0,4,-1,-1,-1,0,789.1102719963028,66.74532172179231,17.0,0.0,0.0,0.9876387011742228,0.0,540.3838662215566,17.277756602295998,0.2794323239344952,955.8236315366472,1243.288949588043,3679.8995512429647,4164.42751245384,0.2549850926254735
20981,340,2,4,7,1,0,2,9.346247184719187,0.0,0.0,1,-1,8,33,166,3,3,0,1,14,4,-1,2,-1.0,0,0.0,0.538466915992052,30,-1,-1,0.0,2.0,1,9.88471410071124,243,7,14,0,2,-1,-1,-1,0,801.1693634654181,66.96171088518165,1.0,0.0,0.0,0.9296498720433628,0.6883355381528363,525.2930944171698,62.87485846002171,0.4109630250440523,802.1420121719727,1521.984131825346,3519.8241354518755,4519.197454772334,0.2005591840455026
21118,335,0,0,0,0,0,82,166.65822107824735,0.0,0.0,1,-1,-1,125,14,0,0,0,0,0,0,-1,136,-1.0,0,0.0,0.0,24,-1,-1,0.0,3.0,1,166.65822107824735,484,0,0,0,4,-1,-1,-1,0,302.4408501734548,53.07409570230153,0.0,0.0,0.0,0.3045691611582242,0.0,86.84725257174381,7.260367908474767,0.9863307091397872,91.83806093894351,1598.1145111646117,1935.0952701070205,3327.44031687754,0.2978915485140377
21119,332,5,2,12,8,5,0,0.0,0.0,0.0,1,-1,15,0,0,1,0,3,8,32,2,-1,0,-1.0,0,0.0,10.980026537962637,0,-1,-1,0.21875,2.0,1,10.980026537962637,0,12,32,0,5,-1,-1,-1,0,65.24261709522627,31.33320026549099,12.0,0.0,0.0,0.0,0.0,0.0,2.91438275575768,0.0,35.43597781091494,0.0,109.84307374920596,0.0,1.1684079785367625
21122,331,0,0,0,0,0,0,,0.0,0.0,1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0.0,,0,-1,-1,0.0,2.0,1,17.9400760359891,0,0,0,0,5,-1,-1,-1,0,43.64226806599181,25.695444638747155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.090233694509081,0.0,49.40188210782932,180.22173514154,0.923342618075284
21145,354,2,10,30,16,8,0,0.0,0.0,0.0,1,-1,43,0,0,2,5,3,21,66,10,-1,0,-1.0,0,0.0,3.1875093479349155,0,-1,-1,0.1515151515151515,2.0,1,3.1875093479349155,0,31,66,0,4,-1,-1,-1,0,728.8859766101987,65.61269036454456,23.0,36.0,0.6101694915254238,0.9702694179564892,0.0,378.12962293265474,20.70582162927907,0.5434910661966901,948.067745248227,629.0024916543983,4658.144002656154,4575.765150584249,0.099807807929588
21146,354,0,5,6,11,5,0,0.0,0.0,0.0,1,-1,17,0,0,0,0,1,9,27,5,-1,0,-1.0,0,0.0,1.4631573469514032,0,-1,-1,0.2222222222222222,2.0,1,1.4631573469514032,0,10,27,0,4,-1,-1,-1,0,790.0649569774553,66.76257263526603,10.0,0.0,0.0,0.9985130466104808,0.0,447.0339062904193,18.45324431870332,0.4625962464209807,936.5834053452336,855.2445443548158,4496.900049880259,4727.562262770629,0.1190431199892602
21147,354,0,7,8,5,4,0,0.0,0.0,0.0,1,-1,12,0,0,0,1,2,6,24,7,-1,0,-1.0,0,0.0,1.0383374756251704,0,-1,-1,0.2083333333333333,2.0,1,1.0383374756251704,0,9,24,0,4,-1,-1,-1,0,813.8283848171194,67.18539314701691,9.0,0.0,0.0,0.9827928683070004,0.0,457.73056822937184,23.11387247729828,0.596644534079292,1082.2845525013963,793.1976028937898,5016.974708582561,4850.88750309563,0.0619028860594564
21148,354,1,4,8,6,4,0,0.0,0.0,0.0,1,-1,15,0,0,0,1,0,8,23,4,-1,0,-1.0,0,0.0,1.0230015491103777,0,-1,-1,0.2608695652173913,2.0,1,1.0230015491103777,0,9,23,0,4,-1,-1,-1,0,865.511245333083,68.06392981359316,9.0,0.0,0.0,0.9825725421560486,0.0,470.4574075370922,22.482859405248465,0.6053394984145316,1113.6665277030208,814.5603833304473,5068.03724881504,4853.675341808479,0.100884385542436
21149,354,3,18,21,20,11,0,0.0,0.0,0.0,1,-1,36,0,0,1,1,5,17,73,18,-1,0,-1.0,0,0.0,2.7181244414918897,0,-1,-1,0.1643835616438356,2.0,1,2.7181244414918897,0,24,73,0,4,-1,-1,-1,0,778.3912427428183,66.55018795636704,24.0,0.0,0.0,0.995928449225493,0.0,548.1533813188461,26.85675419626214,0.6558666497146104,1185.316503671473,1019.7314104141852,5278.011732063574,4834.842604009406,0.0896810676112319
21150,338,5,24,155,36,9,0,0.0,0.0,0.0,1,-1,144,0,0,15,22,26,44,229,24,-1,0,-1.0,0,0.0,3.799050487872107,0,-1,-1,0.0393013100436681,2.0,1,3.799050487872107,0,107,229,0,2,-1,-1,-1,0,787.2652781546078,66.71192400870258,29.0,92.0,0.7603305785123967,0.9846799682715642,0.0,544.705216392218,60.27821971070082,0.4268233794047322,951.0561451479248,1274.8715621993608,3806.551508149451,5901.319782935132,0.1819502486026647
21152,355,2,5,17,12,6,0,0.0,0.0,0.0,1,-1,25,0,0,0,0,4,15,42,5,-1,0,-1.0,0,0.0,1.8096474842810653,0,-1,-1,0.238095238095238,2.0,1,1.8096474842810653,0,19,42,0,4,-1,-1,-1,0,1022.0974844882344,70.43700077380619,19.0,0.0,0.0,0.99978074594598,0.0,519.2964334993819,23.20894006419472,0.4385972732459983,1057.0206899844504,1020.7965659425728,4406.563456427411,7009.694062359557,0.2182388823097746
21358,334,1,2,8,10,7,0,0.0,0.0,0.0,1,-1,15,0,0,1,2,2,6,28,2,-1,0,-1.0,0,0.0,1.3807793196020486,0,-1,-1,0.3214285714285714,3.0,1,1.3807793196020486,0,11,28,0,4,-1,-1,-1,0,190.9880287139182,46.534757423365264,11.0,0.0,0.0,0.5854803323361614,0.0,145.8868099687582,20.278403364318795,0.1393318357231253,1038.5282184326309,169.72948757822064,3156.5534116180106,1862.8830604579323,0.1190405984883794
21359,346,3,6,5,6,3,0,0.0,0.0,0.0,1,-1,7,0,0,0,0,4,3,23,6,-1,0,-1.0,0,0.0,1.8632926807806405,0,-1,-1,0.1304347826086956,2.0,1,1.8632926807806405,0,7,23,0,4,-1,-1,-1,0,85.63503768681653,35.16720465670776,7.0,0.0,0.0,0.0,0.0,0.0,12.34373978776323,0.0,277.45461962809736,0.0,1113.245051880567,75.52081818568603,0.3707820458845658
21360,347,2,5,8,34,20,0,0.0,0.0,0.0,1,-1,28,0,0,4,2,0,19,69,5,-1,0,-1.0,0,0.0,9.841783245076162,0,-1,-1,0.3478260869565217,2.0,1,9.841783245076162,0,25,69,0,4,-1,-1,-1,0,98.92677879097386,37.20625293856616,25.0,0.0,0.0,0.0,0.0,0.0,7.010924573503553,0.0,170.64614537658886,0.0,912.9284446478392,402.5828031129072,0.3834336080668884
21454,356,0,6,16,5,4,14,1.278576865956352,0.0,0.0,1,-1,21,18,22,0,1,1,11,31,6,-1,2,-1.0,0,0.0,0.38481439654997,11,-1,-1,0.1612903225806451,2.0,1,1.663391262506322,103,13,31,0,1,-1,-1,-1,0,1118.1901965065774,71.71943805624404,7.0,0.0,0.0,0.9118778265682674,6.939499869010518,667.5986826535446,173.44085333555338,0.6672936510217292,992.0393191071888,2041.31069959575,5570.158382190328,8945.057135149447,0.0479863212380931
21455,357,2,3,6,3,0,0,0.0,0.0,0.0,1,-1,8,0,0,0,0,0,4,14,3,-1,0,-1.0,0,0.0,0.5098621603104913,0,-1,-1,0.0714285714285714,2.0,1,0.5098621603104913,0,4,14,0,4,-1,-1,-1,0,1022.161222999832,70.43789073963762,4.0,0.0,0.0,0.9621836111946792,0.0,513.6719110739253,27.45840168149448,0.5543288039505851,1330.6842793326514,836.6276489273108,5268.01586865954,5301.551790210455,0.2187871701789624
21506,336,0,0,0,0,0,0,,0.0,0.0,1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0.0,,0,-1,-1,0.0,2.0,1,6.040518257530452,0,0,0,0,5,-1,-1,-1,0,671.8961467106172,64.45130005407958,0.0,0.0,0.0,0.9594393260033028,0.0,310.6886214042055,0.0,0.3092108256481121,502.7288866006118,813.3301865537004,2023.9750351272376,3308.0134569955385,0.1232818842415857
21507,352,5,30,46,31,4,0,0.0,0.0,0.0,1,-1,69,0,0,2,6,2,44,116,30,-1,0,-1.0,0,0.0,1.6524048454067486,0,-1,-1,0.0775862068965517,2.0,1,1.6524048454067486,0,54,116,0,2,-1,-1,-1,0,681.9129544345914,64.66239150751241,25.0,0.0,0.0,0.9993385036039292,0.0,699.1010795335735,70.20071402141522,0.4317034573338839,1357.1086805801488,1441.861981729313,4119.904128184486,4248.888712491019,0.1405936890419083
21616,356,2,2,12,13,6,0,0.0,0.0,0.0,1,-1,24,0,0,1,0,1,13,35,2,-1,0,-1.0,0,0.0,1.5108421725018293,0,-1,-1,0.2857142857142857,2.0,1,1.5108421725018293,0,15,35,0,4,-1,-1,-1,0,1126.6687189667691,71.82725285805341,15.0,0.0,0.0,0.9905501585252398,0.0,524.7006990263519,23.16588763341369,0.508501647792202,941.7320036504384,1184.86894180829,4988.983372983034,7957.082829132776,0.1562191171357125
21617,357,0,5,3,7,3,0,0.0,0.0,0.0,1,-1,11,0,0,0,0,0,7,18,5,-1,0,-1.0,0,0.0,0.5684447919917391,0,-1,-1,0.1666666666666666,2.0,1,0.5684447919917391,0,7,18,0,3,-1,-1,-1,0,1178.0619528383636,72.46392065847893,5.0,0.0,0.0,0.9872903072305882,0.0,413.0670316681056,31.6653442050738,0.4100194832888925,952.3628275960606,729.4506822350639,5261.290299473173,7481.749536043598,0.1580241135876587
21618,356,0,2,21,6,9,0,0.0,0.0,0.0,1,-1,27,0,0,2,2,3,13,38,2,-1,0,-1.0,0,0.0,1.201709198754681,0,-1,-1,0.2894736842105263,2.0,1,1.201709198754681,0,20,38,0,3,-1,-1,-1,0,1149.5017069597548,72.11361990202967,13.0,0.0,0.0,0.969914440600342,0.0,566.2208096949335,31.62162696214609,0.570725160371523,940.9483309996598,1421.7918235753657,5197.163586464651,8318.558610023172,0.1099645383430249
21761,334,7,32,47,55,13,4,7.257418267451136,0.0,0.0,1,-1,91,6,56,3,9,10,36,154,32,-1,0,-1.0,0,0.0,14.705821226150988,0,-1,-1,0.1428571428571428,3.0,1,21.963239493602124,76,58,154,0,4,-1,-1,-1,468,318.6658293340951,53.81823095455825,64.0,0.0,0.0,0.9210305879281148,1.4977536623248198,324.83898291378296,15.662534668449386,0.3140774161598841,966.515829788896,489.28369575379287,2866.2588907809577,2304.558845872533,0.1825117093774776
21809,356,0,5,31,14,5,0,0.0,0.0,0.0,1,-1,33,0,0,0,2,3,16,55,5,-1,0,-1.0,0,0.0,1.6596068018833576,0,-1,-1,0.1272727272727272,2.0,1,1.6596068018833576,0,21,55,0,3,-1,-1,-1,0,1147.0566874416195,72.08322792807058,13.0,0.0,0.0,0.9616014787942788,0.0,623.1539475295718,33.140379960834586,0.5870737364372979,1013.513555851744,1617.9311581911809,5507.106159388725,8776.45662614114,0.0701213908067998
21872,336,0,0,0,0,0,0,,0.0,0.0,1,-1,-1,0,0,0,0,0,0,0,0,-1,0,-1.0,0,0.0,,0,-1,-1,0.0,2.0,1,5.04862568892942,0,0,0,0,5,-1,-1,-1,0,499.6781353625076,60.22804928918328,0.0,0.0,0.0,0.9844371839792844,0.0,139.89161135601353,0.0,0.2574409518229898,244.0072682612248,327.85241868779167,1322.7123050633163,2400.251382775973,0.2962905305804628
22065,332,4,3,9,6,2,0,0.0,0.0,0.0,1,-1,15,0,0,2,0,0,8,24,3,-1,0,-1.0,0,0.0,9.69327495744194,0,-1,-1,0.1666666666666666,2.0,1,9.69327495744194,0,10,24,0,5,-1,-1,-1,0,75.51666249294087,33.39297896400709,10.0,0.0,0.0,0.0,0.0,0.0,2.4759433839823326,0.0,42.86887885697072,0.0,128.8827510203305,0.0,1.0702408081707468
22087,338,4,15,174,30,5,4,1.2654936571229929,0.0,0.0,1,-1,154,15,1,21,14,31,42,228,15,-1,0,-1.0,0,0.0,12.54489364452358,0,-1,-1,0.0307017543859649,2.0,1,13.810387301646577,23,108,228,0,4,-1,-1,-1,0,871.3863031300752,68.16046191409316,25.0,81.0,0.7641509433962265,0.9440043402969092,1.3730123310016031,584.6700512670124,20.672845284068217,0.4811157669055687,915.838367277034,1616.8915903535783,3793.513963097817,6111.318793394321,0.086002328861442
22118,347,0,0,0,8,1,0,0.0,0.0,0.0,1,-1,5,0,0,1,0,1,2,9,0,-1,0,-1.0,0,0.0,0.7357947133242044,0,-1,-1,0.4444444444444444,2.0,1,0.7357947133242044,0,4,9,0,4,-1,-1,-1,0,106.4700096316053,38.24588326391995,4.0,0.0,0.0,0.0,0.0,0.0,12.2316725535298,0.0,296.43483363335434,0.0,1163.1734673120573,565.647828605487,0.2335835959694602
22119,346,0,13,5,21,8,0,0.0,0.0,0.0,1,-1,17,0,0,0,1,2,14,47,13,-1,0,-1.0,0,0.0,2.908184410214315,0,-1,-1,0.2765957446808511,2.0,1,2.908184410214315,0,17,47,0,4,-1,-1,-1,0,91.71573734643452,36.13626035107968,17.0,0.0,0.0,0.0,0.0,0.0,16.16128600198926,0.0,340.24566572833305,0.0,1282.1058882737889,387.95886528835706,0.3302114095704866
22120,345,7,6,10,8,3,0,0.0,0.0,0.0,1,-1,10,0,0,0,4,1,6,34,6,-1,0,-1.0,0,0.0,1.2585572080726029,0,-1,-1,0.1176470588235294,2.0,1,1.2585572080726029,0,11,34,0,4,-1,-1,-1,0,116.85645759777871,39.563820327722674,11.0,0.0,0.0,0.0925348221038092,0.0,7.578202692043873,27.015061200172816,0.0104203125199065,641.9476849988677,7.668732198338636,1954.6709753357784,424.1406143684187,0.0816904721560178
22121,345,3,23,23,50,8,0,0.0,0.0,0.0,1,-1,44,0,0,4,2,7,31,107,23,-1,0,-1.0,0,0.0,7.028545434284473,0,-1,-1,0.1401869158878504,2.0,1,7.028545434284473,0,44,107,0,4,-1,-1,-1,0,128.5932882918406,40.92001421007908,44.0,0.0,0.0,0.4977015159123625,0.0,63.8213761259091,15.223633538465265,0.1133095797322871,584.0856319962375,71.65041301369399,2166.0710318759207,786.0575264596968,0.2514838514745436
22122,332,2,9,12,13,1,0,0.0,0.0,0.0,1,-1,17,0,0,1,2,0,8,37,9,-1,0,-1.0,0,0.0,16.467267610532197,0,-1,-1,0.027027027027027,2.0,1,16.467267610532197,0,11,37,0,5,-1,-1,-1,0,237.21148098817395,49.61655506717806,11.0,0.0,0.0,0.3955681938887668,0.0,16.95203243943826,2.246881563783867,0.1979127126681456,216.96231450720376,18.388815593068347,1331.1538647074642,686.0799264517651,0.3421221687194498
22148,358,0,0,6,5,0,0,0.0,0.0,0.0,1,-1,10,0,0,1,1,3,3,11,0,-1,0,-1.0,0,0.0,5.001868646490856,0,-1,-1,0.1818181818181818,2.0,1,5.001868646490856,0,8,11,0,5,-1,-1,-1,0,1034.027162662382,70.6026135639049,0.0,0.0,0.0,0.999893067473144,0.0,453.21847806671184,2.1991781027111204,0.3954112516849766,895.5336256608759,917.6090601626544,3880.303593573334,4256.6009795884975,0.0801100355206113
22200,343,4,6,49,31,22,0,0.0,0.0,0.0,1,-1,83,0,0,8,23,25,16,112,6,-1,0,-1.0,0,0.0,1.3238322927932111,0,-1,-1,0.25,3.0,1,1.3238322927932111,0,72,112,0,2,-1,-1,-1,0,295.82698570567106,52.75927756212818,0.0,5184.0,1.0,0.8453790101587447,0.0,402.3009210256071,84.60286141206477,0.2261637907250138,1474.9960736616229,553.1788574648043,3714.195950117606,2619.2957885517944,0.1827897736520478
22923,333,10,15,30,61,9,0,0.0,0.0,0.0,1,-1,81,0,0,7,10,3,42,125,15,-1,0,-1.0,0,0.0,54.26561116036052,0,-1,-1,0.096,2.0,1,54.26561116036052,0,62,125,0,5,-1,-1,-1,0,219.05126295471047,48.4837218948493,36.0,0.0,0.0,0.7976949436231769,0.0,194.78062971669763,2.3034846070490573,0.4230186786704272,806.2030690349296,256.8318258670021,2320.7044007077616,1789.21140971523,0.0712125728066939
22924,333,3,7,22,17,3,1,1.118318168948395,0.0,0.0,1,-1,33,2,1,7,5,2,12,52,7,-1,2,-1.0,0,0.0,2.076876599475591,0,-1,-1,0.0576923076923076,2.0,1,3.195194768423986,28,26,52,0,3,-1,-1,-1,0,191.56269509802632,46.57745413605234,15.0,0.0,0.0,0.7203046654275134,4.219298809171234,171.6103074842121,38.18233592695067,0.3930104068316136,861.5417870243898,214.2958472923878,2887.766603984488,1244.072128696075,0.0353317665331291
22925,333,2,14,21,16,9,0,0.0,0.0,0.0,1,-1,33,0,0,3,3,2,16,62,14,-1,0,-1.0,0,0.0,3.19567718365742,0,-1,-1,0.1774193548387097,2.0,1,3.19567718365742,0,24,62,0,4,-1,-1,-1,0,213.0576977555511,48.08922277660316,26.0,0.0,0.0,0.7519048520184387,0.0,179.946665864865,19.401208706894995,0.4212397883211558,834.9366830293993,229.3837591141004,2575.4072021320303,1407.024636504568,0.085974291599158
22926,335,0,0,0,0,0,4,0.4486858315375882,0.0,0.0,1,-1,-1,7,0,0,0,0,0,0,0,-1,19,-1.0,0,0.0,0.0,1,-1,-1,0.0,3.0,1,0.4486858315375882,35,0,0,0,1,-1,-1,-1,0,292.2731119452243,52.5872042505777,0.0,0.0,0.0,0.6814722292531763,0.0,263.9773157323154,195.0139582080157,0.873202215348623,322.1744870952818,1461.3554973389532,2010.3321566583093,2654.092304237981,0.1348990527066317
22927,344,14,15,25,10,7,4,0.856385870060119,0.0,0.0,1,-1,32,12,0,0,4,5,15,71,15,-1,1,-1.0,0,0.0,2.338592183625709,1,-1,-1,0.1126760563380281,2.0,1,3.1949780536858285,26,24,71,0,3,-1,-1,-1,0,173.43794127154004,45.1652720139446,20.0,0.0,0.0,0.6407942319097776,3.90613011742058,139.6276331834918,42.56680256163452,0.3185130944282267,858.0470990513232,166.76480982565485,3198.507405413848,1132.547168645978,0.0949888500771503
22928,334,1,5,11,19,8,0,0.0,0.0,0.0,1,-1,29,0,0,1,4,6,10,44,5,-1,0,-1.0,0,0.0,3.323384738077912,0,-1,-1,0.2045454545454545,3.0,1,3.323384738077912,0,21,44,0,4,-1,-1,-1,0,238.1626876531465,49.67348602624203,21.0,0.0,0.0,0.8126068444200025,0.0,228.62429372534564,13.239514370956496,0.3747348456001281,911.434606778893,305.174203242184,2701.175438397891,2063.2970979805245,0.0793343829583202
22929,334,1,11,8,10,2,0,0.0,0.0,0.0,1,-1,13,0,0,0,0,2,8,32,11,-1,0,-1.0,0,0.0,1.4698621919770325,0,-1,-1,0.09375,3.0,1,1.4698621919770325,0,10,32,0,4,-1,-1,-1,0,266.5158225345317,51.27398163212271,10.0,0.0,0.0,0.9973136640641328,0.0,345.4624368645636,21.77074842435298,0.4567745227846802,735.8139923313319,651.1978530887795,2505.577767184412,2351.245094123049,0.1351692457577009
22930,334,2,7,15,17,4,0,0.0,0.0,0.0,1,-1,29,0,0,0,0,0,17,45,7,-1,0,-1.0,0,0.0,2.111573540693691,0,-1,-1,0.0888888888888888,3.0,1,2.111573540693691,0,17,45,0,4,-1,-1,-1,0,277.7905388636034,51.863724901444286,17.0,0.0,0.0,0.9839119898338118,0.0,331.57574067403266,21.311121366493666,0.4418987777454374,779.3188639609185,577.1238375302049,2544.454823490309,2290.196494685929,0.1545528742142053
22931,335,0,0,0,0,0,35,3.6611944382512536,0.0,0.0,1,-1,-1,44,8,0,0,0,0,0,0,-1,135,-1.0,0,0.0,0.0,4,-1,-1,0.0,3.0,1,3.6611944382512536,269,0,0,0,1,-1,-1,-1,0,299.5523773797849,52.93745770787606,0.0,0.0,0.0,0.444766463972391,0.0,166.0301169471323,183.68322451653657,0.9716727592296596,182.95369883245235,1794.8814984262442,2031.7636076092892,3047.855131269024,0.2541601603871516
