BLDGSZ,HHID,HHT,NOC,PERSONS,PUMA5,SERIALNO,TAZ,TENURE,UNITTYPE,VEHICL,bucketBin,h0511,h1215,h1617,h1824,h2534,h3549,h5064,h6579,h80up,hNOCcat,hadkids,hadnwst,hadwpst,hinccat1,hinccat2,hmultiunit,hownrent,hsizecat,htypdwel,hunittype,hwrkrcat,income,workers,MAZ,is_mf,hhagecat,hfamily,h0004,hwork_f,hwork_p,huniv,hnwork,hretire,hpresch,hschpred,hschdriv,originalPUMA
1,290819,2,0,6,11507,2017000211876,341,3,1,3,1,0,0,0,1,2,0,2,0,1,0,0,0,0,2,4,1,1,4,3,1,3,39400,0,4865,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290820,2,0,6,11507,2017000211876,352,3,1,3,1,0,0,0,1,2,0,2,0,1,0,0,0,0,2,4,1,1,4,3,1,3,39400,0,26715,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290821,2,0,6,11507,2017000211876,339,3,1,3,1,0,0,0,1,2,0,2,0,1,0,0,0,0,2,4,1,1,4,3,1,3,39400,0,15672,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290822,2,0,6,11507,2017000211876,341,3,1,3,1,0,0,0,1,2,0,2,0,1,0,0,0,0,2,4,1,1,4,3,1,3,39400,0,24518,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290823,1,0,6,11507,2017000226111,340,1,1,3,1,0,0,0,1,2,0,2,0,1,0,0,0,0,2,4,0,1,4,1,1,2,39400,0,15675,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290824,1,0,6,11507,2017000235649,340,4,1,4,1,0,0,0,1,2,0,2,0,1,0,0,0,0,2,4,1,1,4,3,1,3,39400,0,26716,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290825,5,0,6,11507,2017000248742,341,1,1,3,1,0,0,0,1,2,0,2,0,1,0,0,0,0,2,4,0,1,4,1,1,0,39400,0,7189,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290826,7,0,6,11507,2017000256661,341,2,1,3,1,0,0,0,1,2,0,2,0,1,0,0,0,0,2,4,0,1,4,1,1,0,39400,0,26714,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290827,1,0,1,11507,2017000271558,340,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,1,1,1,1,2,45000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290828,1,0,1,11507,2017000271558,340,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,0,1,1,1,1,2,31000,0,797,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290829,3,0,1,11507,2017000274616,340,1,1,4,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,4,1,1,1,3,1,2,31000,0,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290844,1,2,1,11507,2017000395381,340,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,0,1,1,1,1,3,24000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290854,1,0,1,11507,2017000548314,340,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,6,0,1,1,1,1,0,58000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290855,1,0,1,11507,2017000548314,340,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,6,0,1,1,1,1,0,58000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
5,290868,6,0,1,11507,2017000716242,340,3,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,2,1,0,0,0,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290873,1,0,1,11507,2017000819736,340,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290936,1,0,2,11507,2013000241510,340,1,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,1,2,1,1,2,23000,2,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290972,1,0,3,11507,2013000951359,340,1,1,4,1,0,1,1,0,0,1,0,0,0,0,0,1,1,2,5,1,1,3,3,1,3,45300,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290830,1,2,1,11507,2017000286065,340,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,2,1,1,1,2,50000,1,26717,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290831,1,2,1,11507,2017000286065,340,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,2,1,1,1,2,50000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290962,1,0,3,11507,2013000775024,340,1,1,3,1,2,0,0,0,1,0,0,0,0,0,0,1,0,4,9,0,1,3,1,1,1,105000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290832,1,2,1,11507,2017000286065,340,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,2,1,1,1,2,50000,1,14588,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290916,1,2,2,11507,2017001266612,340,1,1,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,1,2,1,1,2,43500,2,14588,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290985,3,0,4,11507,2013001166370,340,1,1,3,1,1,0,0,0,2,0,0,0,0,0,0,1,0,4,9,1,1,4,3,1,2,157800,2,14588,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290833,1,2,1,11507,2017000286065,340,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,5,0,1,1,1,1,2,40230,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290834,1,2,1,11507,2017000286065,340,1,1,5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,1,1,1,2,40900,0,20198,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290912,1,0,2,11507,2017001185416,340,1,1,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,1,2,1,1,1,43500,2,20198,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290987,1,0,4,11507,2013001170501,340,2,1,3,1,1,0,0,0,2,0,0,0,0,0,0,1,0,4,9,0,1,4,1,1,1,157800,2,20198,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290990,1,0,4,11507,2013001170501,340,2,1,3,1,1,0,0,0,2,0,0,0,0,0,0,1,0,4,9,0,1,4,1,1,1,157800,2,20198,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290835,1,2,1,11507,2017000294078,340,1,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,0,1,1,1,1,2,40400,0,30952,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290836,1,0,1,11507,2017000295369,340,2,1,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6,1,1,1,3,1,3,58000,0,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290871,5,0,1,11507,2017000765320,340,3,1,5,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,0,0,0,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290872,1,2,1,11507,2017000797599,340,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,2,0,0,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290911,3,1,2,11507,2017001180114,340,3,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,1,1,2,3,1,1,43500,2,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290913,4,0,2,11507,2017001197880,340,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,1,1,2,3,1,0,43500,2,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290921,1,1,2,11507,2017001291340,340,1,1,5,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,1,2,1,1,2,43500,2,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290924,1,0,2,11507,2017001327397,340,1,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,1,2,1,1,2,43500,2,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290959,5,0,3,11507,2013000717922,340,2,1,3,1,2,0,0,0,1,0,0,0,0,0,0,1,0,4,9,0,1,3,1,1,0,105000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290998,1,0,4,11507,2013001263042,340,2,1,4,1,1,0,0,0,2,0,0,0,0,0,0,1,0,4,9,0,1,4,1,1,2,157800,2,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,291011,3,1,5,11507,2014000018022,340,1,1,5,1,2,0,0,0,0,2,0,0,0,0,0,1,0,4,9,0,1,4,1,1,3,120000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290837,3,3,1,11507,2017000298883,340,3,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,6,1,1,1,3,1,1,58000,0,11064,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290838,1,1,1,11507,2017000299295,340,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,1,1,1,1,1,30000,1,11064,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290852,1,0,1,11507,2017000514269,340,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,6,0,1,1,1,1,1,58000,1,11064,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290859,1,3,1,11507,2017000587199,340,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,1,1,1,3,1,1,40000,0,11064,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290878,1,0,2,11507,2017000879235,340,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,1,44000,1,11064,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290908,7,0,2,11507,2017001137962,340,3,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,1,1,2,3,1,0,21200,0,11064,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290839,1,1,1,11507,2017000299295,340,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,1,1,1,1,1,30000,1,11062,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290845,6,0,1,11507,2017000422155,340,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,1,1,1,0,16000,1,11062,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290863,1,2,1,11507,2017000593706,340,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,2,0,0,11062,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290898,1,1,2,11507,2017001072295,340,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,1,44000,1,11062,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290840,1,1,1,11507,2017000319266,340,3,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,1,1,1,1,1,30000,1,8198,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290841,1,3,1,11507,2017000381540,340,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,1,1,1,2,16000,1,797,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290842,1,3,1,11507,2017000381540,340,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,0,1,1,1,1,2,24000,1,851,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290843,1,0,1,11507,2017000393074,340,2,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,1,1,1,0,16000,1,20981,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290846,3,0,1,11507,2017000425644,340,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,1,1,1,3,1,1,16000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290847,3,0,1,11507,2017000459376,340,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,2,0,1,1,1,1,1,16000,1,26717,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290848,1,0,1,11507,2017000478182,340,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,2,3,0,1,1,1,1,0,24000,1,797,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290849,1,2,1,11507,2017000496488,340,3,1,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,0,1,1,1,1,2,27400,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290922,1,3,2,11507,2017001318529,340,3,1,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,1,2,1,1,2,43500,2,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290850,1,2,1,11507,2017000496488,340,3,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,6,0,1,1,1,1,2,58000,1,4867,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290851,1,2,1,11507,2017000496488,340,3,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,6,0,1,1,1,1,2,58000,1,20981,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290853,1,0,1,11507,2017000524897,340,1,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,6,0,1,1,1,1,0,58000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290856,4,0,1,11507,2017000567589,340,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,6,0,1,1,1,1,0,58000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290857,4,0,1,11507,2017000573616,340,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,6,0,1,1,1,1,0,58000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290929,1,0,2,11507,2013000109165,340,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,1,2,1,1,0,43500,2,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290977,1,0,3,11507,2013001027763,340,2,1,4,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,1,3,1,1,2,14530,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,291016,1,0,6,11507,2014000093098,340,2,1,4,1,2,1,0,0,0,2,0,0,0,0,0,1,0,4,9,0,1,4,1,1,0,204000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290858,1,0,1,11507,2017000581989,340,1,1,5,1,0,0,0,0,1,0,0,0,0,0,0,0,1,3,6,0,1,1,1,1,3,58000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290861,1,0,1,11507,2017000590186,340,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,2,0,0,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290932,4,0,2,11507,2013000165608,340,2,1,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,1,2,1,1,0,43500,2,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290860,1,3,1,11507,2017000587199,340,1,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,3,1,1,0,0,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290862,1,0,1,11507,2017000590186,340,1,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,2,0,0,14588,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290864,4,0,1,11507,2017000615445,340,2,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,851,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290865,1,0,1,11507,2017000659372,340,2,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,2,0,0,797,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290931,1,0,2,11507,2013000120021,340,1,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,1,2,1,1,2,43500,2,797,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290866,2,0,1,11507,2017000690944,340,2,1,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,2,0,0,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290958,1,1,3,11507,2013000716219,340,1,1,4,1,2,0,0,0,1,0,0,0,0,0,0,1,0,4,9,0,1,3,1,1,3,105000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290867,4,0,1,11507,2017000712193,340,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,20981,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290940,1,0,2,11507,2013000327656,340,2,1,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,2,3,0,1,2,1,1,2,23000,2,20981,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290869,1,0,1,11507,2017000748593,340,3,1,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,2,0,0,11063,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290994,1,3,4,11507,2013001175849,340,1,1,4,1,1,0,0,0,2,0,0,0,0,0,0,1,0,4,9,0,1,4,1,1,1,157800,2,11063,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290870,1,1,1,11507,2017000753841,340,3,1,4,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,1,1,3,1,2,0,0,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290874,1,0,2,11507,2017000819736,340,1,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,1,2,1,1,0,49200,2,4867,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290875,1,0,2,11507,2017000819736,340,1,1,3,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,1,2,1,1,0,49200,2,797,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290876,1,0,2,11507,2017000832260,340,2,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,2,44000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290877,1,0,2,11507,2017000839294,340,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,1,2,3,1,0,44000,1,8198,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290879,1,0,2,11507,2017000879235,340,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,1,44000,1,8198,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290880,1,0,2,11507,2017000887132,340,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,1,44000,1,8198,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290881,1,0,2,11507,2017000887132,340,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,1,44000,1,30952,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290882,1,0,2,11507,2017000889810,340,2,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,1,44000,1,26717,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290883,1,0,2,11507,2017000910131,340,2,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,0,44000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290884,1,0,2,11507,2017000920537,340,2,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,2,44000,1,4867,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290885,6,0,2,11507,2017000925504,340,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,0,44000,1,30952,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
6,290886,6,0,2,11507,2017000956743,340,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,1,2,2,1,0,44000,1,8198,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290887,6,0,2,11507,2017000980391,340,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,0,44000,1,797,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290888,1,1,2,11507,2017001030305,340,3,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,2,44000,1,20981,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290918,1,0,2,11507,2017001278827,340,1,1,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2,5,0,1,2,1,1,3,43500,2,20981,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,291010,3,1,5,11507,2014000018022,340,1,1,5,1,2,0,0,0,0,2,0,0,0,0,0,1,0,4,9,0,1,4,1,1,3,120000,1,20981,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290889,1,2,2,11507,2017001033932,340,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,1,2,3,1,1,44000,1,797,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290890,1,2,2,11507,2017001033932,340,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,1,2,3,1,1,44000,1,26717,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290891,1,2,2,11507,2017001033932,340,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,1,2,3,1,1,44000,1,11063,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290974,2,1,3,11507,2013001006949,340,1,1,3,1,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2,0,1,3,1,1,1,14530,1,11063,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290892,1,2,2,11507,2017001033932,340,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,1,2,3,1,1,44000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
8,290893,6,0,2,11507,2017001047546,340,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,1,2,2,1,0,44000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290894,6,0,2,11507,2017001049709,340,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,0,44000,1,797,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290895,1,1,2,11507,2017001054478,340,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,1,44000,1,851,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290896,6,0,2,11507,2017001068693,340,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,1,2,3,1,0,44000,1,11064,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290897,6,0,2,11507,2017001068693,340,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,1,2,3,1,0,44000,1,797,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290899,4,0,2,11507,2017001089196,340,1,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,0,44000,1,11063,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290900,4,0,2,11507,2017001089929,340,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,0,44000,1,26717,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290901,1,0,2,11507,2017001115846,340,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,3,44000,1,797,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290902,1,0,2,11507,2017001115846,340,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,3,44000,1,26717,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290903,1,0,2,11507,2017001115846,340,1,1,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,2,1,1,3,44000,1,797,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
1,290904,4,0,2,11507,2017001123270,340,2,1,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,1,1,2,3,1,0,44000,1,14588,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290905,1,1,2,11507,2017001125922,340,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,1,2,1,1,3,21200,0,26717,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2,290906,1,0,2,11507,2017001134921,340,2,1,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2,3,0,1,2,1,1,2,21200,0,30952,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
